asset,session_date,N_origins,b2_5m_window_empty_count,b2_30m_window_empty_count,b2_5m_window_empty_unknown,b2_30m_window_empty_unknown
META,2026-05-20,65,0,0,0,0
MSFT,2026-05-20,65,0,0,0,0
NVDA,2026-05-20,65,0,0,0,0
TSLA,2026-05-20,65,0,0,0,0
AAPL,2026-05-21,65,0,0,0,0
AMZN,2026-05-21,65,0,0,0,0
META,2026-05-21,65,0,0,0,0
MSFT,2026-05-21,65,0,0,0,0
NVDA,2026-05-21,65,0,0,0,0
TSLA,2026-05-21,65,0,0,0,0
AAPL,2026-05-22,65,0,0,0,0
AMZN,2026-05-22,65,0,0,0,0
META,2026-05-22,65,0,0,0,0
MSFT,2026-05-22,65,0,0,0,0
NVDA,2026-05-22,65,0,0,0,0
TSLA,2026-05-22,65,0,0,0,0
AAPL,2026-05-26,65,0,0,0,0
AMZN,2026-05-26,65,0,0,0,0
META,2026-05-26,65,0,0,0,0
MSFT,2026-05-26,65,0,0,0,0
NVDA,2026-05-26,65,0,0,0,0
TSLA,2026-05-26,65,0,0,0,0
AAPL,2026-05-27,65,0,0,0,0
AMZN,2026-05-27,65,0,0,0,0
META,2026-05-27,65,0,0,0,0
MSFT,2026-05-27,65,0,0,0,0
NVDA,2026-05-27,65,0,0,0,0
TSLA,2026-05-27,65,0,0,0,0
AAPL,2026-05-28,65,0,0,0,0
AMZN,2026-05-28,65,0,0,0,0
META,2026-05-28,65,0,0,0,0
MSFT,2026-05-28,65,0,0,0,0
NVDA,2026-05-28,65,0,0,0,0
TSLA,2026-05-28,65,0,0,0,0
AAPL,2026-05-29,65,0,0,0,0
AMZN,2026-05-29,65,0,0,0,0
META,2026-05-29,65,0,0,0,0
MSFT,2026-05-29,65,0,0,0,0
NVDA,2026-05-29,65,0,0,0,0
TSLA,2026-05-29,65,0,0,0,0
AAPL,2026-06-01,65,0,0,0,0
AMZN,2026-06-01,65,0,0,0,0
META,2026-06-01,65,0,0,0,0
MSFT,2026-06-01,65,0,0,0,0
NVDA,2026-06-01,65,0,0,0,0
TSLA,2026-06-01,65,0,0,0,0
AAPL,2026-06-02,65,0,0,0,0
AMZN,2026-06-02,65,0,0,0,0
META,2026-06-02,65,0,0,0,0
MSFT,2026-06-02,65,0,0,0,0
NVDA,2026-06-02,65,0,0,0,0
TSLA,2026-06-02,65,0,0,0,0
AAPL,2026-06-03,65,0,0,0,0
AMZN,2026-06-03,65,0,0,0,0
META,2026-06-03,65,0,0,0,0
MSFT,2026-06-03,65,0,0,0,0
NVDA,2026-06-03,65,0,0,0,0
TSLA,2026-06-03,65,0,0,0,0
AAPL,2026-06-04,65,0,0,0,0
AMZN,2026-06-04,65,0,0,0,0
META,2026-06-04,65,0,0,0,0
MSFT,2026-06-04,65,0,0,0,0
NVDA,2026-06-04,65,0,0,0,0
TSLA,2026-06-04,65,0,0,0,0
AAPL,2026-06-05,65,0,0,0,0
AMZN,2026-06-05,65,0,0,0,0
META,2026-06-05,65,0,0,0,0
MSFT,2026-06-05,65,0,0,0,0
NVDA,2026-06-05,65,0,0,0,0
TSLA,2026-06-05,65,0,0,0,0
AAPL,2026-06-08,65,0,0,0,0
AMZN,2026-06-08,65,0,0,0,0
META,2026-06-08,65,0,0,0,0
MSFT,2026-06-08,65,0,0,0,0
NVDA,2026-06-08,65,0,0,0,0
TSLA,2026-06-08,65,0,0,0,0
AAPL,2026-06-09,65,0,0,0,0
AMZN,2026-06-09,65,0,0,0,0
META,2026-06-09,65,0,0,0,0
MSFT,2026-06-09,65,0,0,0,0
NVDA,2026-06-09,65,0,0,0,0
TSLA,2026-06-09,65,0,0,0,0
AAPL,2026-06-10,65,0,0,0,0
AMZN,2026-06-10,65,0,0,0,0
META,2026-06-10,65,0,0,0,0
MSFT,2026-06-10,65,0,0,0,0
NVDA,2026-06-10,65,0,0,0,0
TSLA,2026-06-10,65,0,0,0,0
AAPL,2026-06-11,65,0,0,0,0
AMZN,2026-06-11,65,0,0,0,0
META,2026-06-11,65,0,0,0,0
MSFT,2026-06-11,65,0,0,0,0
NVDA,2026-06-11,65,0,0,0,0
TSLA,2026-06-11,65,0,0,0,0
AAPL,2026-06-12,65,0,0,0,0
AMZN,2026-06-12,65,0,0,0,0
META,2026-06-12,65,0,0,0,0
MSFT,2026-06-12,65,0,0,0,0
NVDA,2026-06-12,65,0,0,0,0
TSLA,2026-06-12,65,0,0,0,0
AAPL,2026-06-15,65,0,0,0,0
AMZN,2026-06-15,65,0,0,0,0
META,2026-06-15,65,0,0,0,0
MSFT,2026-06-15,65,0,0,0,0
NVDA,2026-06-15,65,0,0,0,0
TSLA,2026-06-15,65,0,0,0,0
AAPL,2026-06-16,65,0,0,0,0
AMZN,2026-06-16,65,0,0,0,0
META,2026-06-16,65,0,0,0,0
MSFT,2026-06-16,65,0,0,0,0
NVDA,2026-06-16,65,0,0,0,0
TSLA,2026-06-16,65,0,0,0,0
AAPL,2026-06-17,65,0,0,0,0
AMZN,2026-06-17,65,0,0,0,0
META,2026-06-17,65,0,0,0,0
MSFT,2026-06-17,65,0,0,0,0
NVDA,2026-06-17,65,0,0,0,0
TSLA,2026-06-17,65,0,0,0,0
AAPL,2026-06-18,65,0,0,0,0
AMZN,2026-06-18,65,0,0,0,0
META,2026-06-18,65,0,0,0,0
MSFT,2026-06-18,65,0,0,0,0
NVDA,2026-06-18,65,0,0,0,0
TSLA,2026-06-18,65,0,0,0,0
AAPL,2026-06-22,65,0,0,0,0
AMZN,2026-06-22,65,0,0,0,0
META,2026-06-22,65,0,0,0,0
MSFT,2026-06-22,65,0,0,0,0
NVDA,2026-06-22,65,0,0,0,0
TSLA,2026-06-22,65,0,0,0,0
AAPL,2026-06-23,65,0,0,0,0
AMZN,2026-06-23,65,0,0,0,0
META,2026-06-23,65,0,0,0,0
MSFT,2026-06-23,65,0,0,0,0
NVDA,2026-06-23,65,0,0,0,0
TSLA,2026-06-23,65,0,0,0,0
AAPL,2026-06-24,65,0,0,0,0
AMZN,2026-06-24,65,0,0,0,0
META,2026-06-24,65,0,0,0,0
MSFT,2026-06-24,65,0,0,0,0
NVDA,2026-06-24,65,0,0,0,0
TSLA,2026-06-24,65,0,0,0,0
AAPL,2026-06-25,65,0,0,0,0
AMZN,2026-06-25,65,0,0,0,0
META,2026-06-25,65,0,0,0,0
MSFT,2026-06-25,65,0,0,0,0
NVDA,2026-06-25,65,0,0,0,0
TSLA,2026-06-25,65,0,0,0,0
AAPL,2026-06-26,65,0,0,0,0
AMZN,2026-06-26,65,0,0,0,0
META,2026-06-26,65,0,0,0,0
MSFT,2026-06-26,65,0,0,0,0
NVDA,2026-06-26,65,0,0,0,0
TSLA,2026-06-26,65,0,0,0,0
AAPL,2026-06-29,65,0,0,0,0
AMZN,2026-06-29,65,0,0,0,0
META,2026-06-29,65,0,0,0,0
MSFT,2026-06-29,65,0,0,0,0
NVDA,2026-06-29,65,0,0,0,0
TSLA,2026-06-29,65,0,0,0,0
AAPL,2026-06-30,65,0,0,0,0
AMZN,2026-06-30,65,0,0,0,0
META,2026-06-30,65,0,0,0,0
MSFT,2026-06-30,65,0,0,0,0
NVDA,2026-06-30,65,0,0,0,0
TSLA,2026-06-30,65,0,0,0,0
AAPL,2026-07-01,65,0,0,0,0
AMZN,2026-07-01,65,0,0,0,0
META,2026-07-01,65,0,0,0,0
MSFT,2026-07-01,65,0,0,0,0
NVDA,2026-07-01,65,0,0,0,0
TSLA,2026-07-01,65,0,0,0,0
AAPL,2026-07-02,65,0,0,0,0
AMZN,2026-07-02,65,0,0,0,0
META,2026-07-02,65,0,0,0,0
MSFT,2026-07-02,65,0,0,0,0
NVDA,2026-07-02,65,0,0,0,0
TSLA,2026-07-02,65,0,0,0,0
AAPL,2026-07-06,65,0,0,0,0
AMZN,2026-07-06,65,0,0,0,0
META,2026-07-06,65,0,0,0,0
MSFT,2026-07-06,65,0,0,0,0
NVDA,2026-07-06,65,0,0,0,0
TSLA,2026-07-06,65,0,0,0,0
AAPL,2026-07-07,65,0,0,0,0
AMZN,2026-07-07,65,0,0,0,0
META,2026-07-07,65,0,0,0,0
MSFT,2026-07-07,65,0,0,0,0
NVDA,2026-07-07,65,0,0,0,0
TSLA,2026-07-07,65,0,0,0,0
AAPL,2026-07-08,65,0,0,0,0
AMZN,2026-07-08,65,0,0,0,0
META,2026-07-08,65,0,0,0,0
MSFT,2026-07-08,65,0,0,0,0
NVDA,2026-07-08,65,0,0,0,0
TSLA,2026-07-08,65,0,0,0,0
AAPL,2026-07-09,65,0,0,0,0
AMZN,2026-07-09,65,0,0,0,0
META,2026-07-09,65,0,0,0,0
MSFT,2026-07-09,65,0,0,0,0
NVDA,2026-07-09,65,0,0,0,0
TSLA,2026-07-09,65,0,0,0,0
AAPL,2026-07-10,65,0,0,0,0
AMZN,2026-07-10,65,0,0,0,0
META,2026-07-10,65,0,0,0,0
MSFT,2026-07-10,65,0,0,0,0
NVDA,2026-07-10,65,0,0,0,0
TSLA,2026-07-10,65,0,0,0,0
AAPL,2026-07-13,65,0,0,0,0
AMZN,2026-07-13,65,0,0,0,0
META,2026-07-13,65,0,0,0,0
MSFT,2026-07-13,65,0,0,0,0
NVDA,2026-07-13,65,0,0,0,0
TSLA,2026-07-13,65,0,0,0,0
AAPL,2026-07-14,65,0,0,0,0
AMZN,2026-07-14,65,0,0,0,0
META,2026-07-14,65,0,0,0,0
MSFT,2026-07-14,65,0,0,0,0
NVDA,2026-07-14,65,0,0,0,0
TSLA,2026-07-14,65,0,0,0,0
AAPL,2026-07-15,65,0,0,0,0
AMZN,2026-07-15,65,0,0,0,0
META,2026-07-15,65,0,0,0,0
MSFT,2026-07-15,65,0,0,0,0
NVDA,2026-07-15,65,0,0,0,0
TSLA,2026-07-15,65,0,0,0,0
AAPL,2026-07-16,65,0,0,0,0
AMZN,2026-07-16,65,0,0,0,0
META,2026-07-16,65,0,0,0,0
MSFT,2026-07-16,65,0,0,0,0
NVDA,2026-07-16,65,0,0,0,0
TSLA,2026-07-16,65,0,0,0,0
AAPL,2026-07-17,65,0,0,0,0
AMZN,2026-07-17,65,0,0,0,0
META,2026-07-17,65,0,0,0,0
MSFT,2026-07-17,65,0,0,0,0
NVDA,2026-07-17,65,0,0,0,0
TSLA,2026-07-17,65,0,0,0,0
AAPL,2026-07-20,65,0,0,0,0
AMZN,2026-07-20,65,0,0,0,0
META,2026-07-20,65,0,0,0,0
MSFT,2026-07-20,65,0,0,0,0
NVDA,2026-07-20,65,0,0,0,0
TSLA,2026-07-20,65,0,0,0,0
AAPL,2026-07-21,65,0,0,0,0
AMZN,2026-07-21,65,0,0,0,0
META,2026-07-21,65,0,0,0,0
MSFT,2026-07-21,65,0,0,0,0
NVDA,2026-07-21,65,0,0,0,0
TSLA,2026-07-21,65,0,0,0,0
AAPL,2026-07-22,65,0,0,0,0
AMZN,2026-07-22,65,0,0,0,0
META,2026-07-22,65,0,0,0,0
MSFT,2026-07-22,65,0,0,0,0
NVDA,2026-07-22,65,0,0,0,0
TSLA,2026-07-22,65,0,0,0,0
AAPL,2026-07-23,65,0,0,0,0
AMZN,2026-07-23,65,0,0,0,0
META,2026-07-23,65,0,0,0,0
MSFT,2026-07-23,65,0,0,0,0
NVDA,2026-07-23,65,0,0,0,0
TSLA,2026-07-23,65,3,0,0,0
AAPL,2026-07-24,65,0,0,0,0
AMZN,2026-07-24,65,0,0,0,0
META,2026-07-24,65,0,0,0,0
MSFT,2026-07-24,65,0,0,0,0
NVDA,2026-07-24,65,0,0,0,0
TSLA,2026-07-24,65,0,0,0,0
AAPL,2026-07-27,65,0,0,0,0
AMZN,2026-07-27,65,0,0,0,0
META,2026-07-27,65,0,0,0,0
MSFT,2026-07-27,65,0,0,0,0
NVDA,2026-07-27,65,0,0,0,0
TSLA,2026-07-27,65,0,0,0,0
AAPL,2026-07-28,65,0,0,0,0
AMZN,2026-07-28,65,0,0,0,0
META,2026-07-28,65,0,0,0,0
MSFT,2026-07-28,65,0,0,0,0
NVDA,2026-07-28,65,0,0,0,0
TSLA,2026-07-28,65,0,0,0,0
AAPL,2026-07-29,65,0,0,0,0
AMZN,2026-07-29,65,0,0,0,0
META,2026-07-29,65,0,0,0,0
MSFT,2026-07-29,65,0,0,0,0
NVDA,2026-07-29,65,0,0,0,0
TSLA,2026-07-29,65,0,0,0,0
AAPL,2026-07-30,65,0,0,0,0
AMZN,2026-07-30,65,0,0,0,0
META,2026-07-30,65,0,0,0,0
MSFT,2026-07-30,65,0,0,0,0
NVDA,2026-07-30,65,0,0,0,0
TSLA,2026-07-30,65,0,0,0,0
AAPL,2026-07-31,65,0,0,0,0
AMZN,2026-07-31,65,0,0,0,0
META,2026-07-31,65,0,0,0,0
MSFT,2026-07-31,65,0,0,0,0
NVDA,2026-07-31,65,0,0,0,0
TSLA,2026-07-31,65,0,0,0,0
AAPL,2026-08-03,65,0,0,0,0
AMZN,2026-08-03,65,0,0,0,0
META,2026-08-03,65,0,0,0,0
MSFT,2026-08-03,65,0,0,0,0
NVDA,2026-08-03,65,0,0,0,0
TSLA,2026-08-03,65,0,0,0,0
AAPL,2026-08-04,65,0,0,0,0
AMZN,2026-08-04,65,0,0,0,0
META,2026-08-04,65,0,0,0,0
MSFT,2026-08-04,65,0,0,0,0
NVDA,2026-08-04,65,0,0,0,0
TSLA,2026-08-04,65,0,0,0,0
AAPL,2026-08-05,65,0,0,0,0
AMZN,2026-08-05,65,0,0,0,0
META,2026-08-05,65,0,0,0,0
MSFT,2026-08-05,65,0,0,0,0
NVDA,2026-08-05,65,0,0,0,0
TSLA,2026-08-05,65,0,0,0,0
AAPL,2026-08-06,65,0,0,0,0
AMZN,2026-08-06,65,0,0,0,0
META,2026-08-06,65,0,0,0,0
MSFT,2026-08-06,65,0,0,0,0
NVDA,2026-08-06,65,0,0,0,0
TSLA,2026-08-06,65,0,0,0,0
AAPL,2026-08-07,65,0,0,0,0
AMZN,2026-08-07,65,0,0,0,0
META,2026-08-07,65,0,0,0,0
MSFT,2026-08-07,65,0,0,0,0
NVDA,2026-08-07,65,0,0,0,0
TSLA,2026-08-07,65,0,0,0,0
AAPL,2026-08-10,65,0,0,0,0
AMZN,2026-08-10,65,0,0,0,0
META,2026-08-10,65,0,0,0,0
MSFT,2026-08-10,65,0,0,0,0
NVDA,2026-08-10,65,0,0,0,0
TSLA,2026-08-10,65,0,0,0,0
AAPL,2026-08-11,65,0,0,0,0
AMZN,2026-08-11,65,0,0,0,0
META,2026-08-11,65,0,0,0,0
MSFT,2026-08-11,65,0,0,0,0
NVDA,2026-08-11,65,0,0,0,0
TSLA,2026-08-11,65,0,0,0,0
AAPL,2026-08-12,65,0,0,0,0
AMZN,2026-08-12,65,0,0,0,0
META,2026-08-12,65,0,0,0,0
MSFT,2026-08-12,65,0,0,0,0
NVDA,2026-08-12,65,0,0,0,0
TSLA,2026-08-12,65,0,0,0,0
AAPL,2026-08-13,65,0,0,0,0
AMZN,2026-08-13,65,0,0,0,0
META,2026-08-13,65,0,0,0,0
MSFT,2026-08-13,65,0,0,0,0
NVDA,2026-08-13,65,0,0,0,0
TSLA,2026-08-13,65,0,0,0,0
AAPL,2026-08-14,65,0,0,0,0
AMZN,2026-08-14,65,0,0,0,0
META,2026-08-14,65,0,0,0,0
MSFT,2026-08-14,65,0,0,0,0
NVDA,2026-08-14,65,0,0,0,0
TSLA,2026-08-14,65,0,0,0,0
AAPL,2026-08-17,65,0,0,0,0
AMZN,2026-08-17,65,0,0,0,0
META,2026-08-17,65,0,0,0,0
MSFT,2026-08-17,65,0,0,0,0
NVDA,2026-08-17,65,0,0,0,0
TSLA,2026-08-17,65,0,0,0,0
AAPL,2026-08-18,65,0,0,0,0
AMZN,2026-08-18,65,0,0,0,0
META,2026-08-18,65,0,0,0,0
MSFT,2026-08-18,65,0,0,0,0
NVDA,2026-08-18,65,0,0,0,0
TSLA,2026-08-18,65,0,0,0,0
AAPL,2026-08-19,65,0,0,0,0
AMZN,2026-08-19,65,0,0,0,0
META,2026-08-19,65,0,0,0,0
MSFT,2026-08-19,65,0,0,0,0
NVDA,2026-08-19,65,0,0,0,0
TSLA,2026-08-19,65,0,0,0,0
AAPL,2026-08-20,65,0,0,0,0
AMZN,2026-08-20,65,0,0,0,0
META,2026-08-20,65,0,0,0,0
MSFT,2026-08-20,65,0,0,0,0
NVDA,2026-08-20,65,0,0,0,0
TSLA,2026-08-20,65,0,0,0,0
AAPL,2026-08-21,65,0,0,0,0
AMZN,2026-08-21,65,0,0,0,0
META,2026-08-21,65,0,0,0,0
MSFT,2026-08-21,65,0,0,0,0
NVDA,2026-08-21,65,0,0,0,0
TSLA,2026-08-21,65,0,0,0,0
AAPL,2026-08-24,65,0,0,0,0
AMZN,2026-08-24,65,0,0,0,0
META,2026-08-24,65,0,0,0,0
MSFT,2026-08-24,65,0,0,0,0
NVDA,2026-08-24,65,0,0,0,0
TSLA,2026-08-24,65,0,0,0,0
AAPL,2026-08-25,65,0,0,0,0
AMZN,2026-08-25,65,0,0,0,0
META,2026-08-25,65,0,0,0,0
MSFT,2026-08-25,65,0,0,0,0
NVDA,2026-08-25,65,0,0,0,0
TSLA,2026-08-25,65,0,0,0,0
AAPL,2026-08-26,65,0,0,0,0
AMZN,2026-08-26,65,0,0,0,0
META,2026-08-26,65,0,0,0,0
MSFT,2026-08-26,65,0,0,0,0
NVDA,2026-08-26,65,0,0,0,0
TSLA,2026-08-26,65,0,0,0,0
AAPL,2026-08-27,65,0,0,0,0
AMZN,2026-08-27,65,0,0,0,0
META,2026-08-27,65,0,0,0,0
MSFT,2026-08-27,65,0,0,0,0
NVDA,2026-08-27,65,0,0,0,0
TSLA,2026-08-27,65,0,0,0,0
AAPL,2026-08-28,65,0,0,0,0
AMZN,2026-08-28,65,0,0,0,0
META,2026-08-28,65,0,0,0,0
MSFT,2026-08-28,65,0,0,0,0
NVDA,2026-08-28,65,0,0,0,0
TSLA,2026-08-28,65,0,0,0,0
AAPL,2026-08-31,65,0,0,0,0
AMZN,2026-08-31,65,0,0,0,0
META,2026-08-31,65,0,0,0,0
MSFT,2026-08-31,65,0,0,0,0
NVDA,2026-08-31,65,0,0,0,0
TSLA,2026-08-31,65,0,0,0,0
AAPL,2026-09-01,65,0,0,0,0
AMZN,2026-09-01,65,0,0,0,0
META,2026-09-01,65,0,0,0,0
MSFT,2026-09-01,65,0,0,0,0
NVDA,2026-09-01,65,0,0,0,0
TSLA,2026-09-01,65,0,0,0,0
AAPL,2026-09-02,65,0,0,0,0
AMZN,2026-09-02,65,0,0,0,0
META,2026-09-02,65,0,0,0,0
MSFT,2026-09-02,65,0,0,0,0
NVDA,2026-09-02,65,0,0,0,0
TSLA,2026-09-02,65,0,0,0,0
AAPL,2026-09-03,65,0,0,0,0
AMZN,2026-09-03,65,0,0,0,0
META,2026-09-03,65,0,0,0,0
MSFT,2026-09-03,65,0,0,0,0
NVDA,2026-09-03,65,0,0,0,0
TSLA,2026-09-03,65,0,0,0,0
AAPL,2026-09-04,65,0,0,0,0
AMZN,2026-09-04,65,0,0,0,0
META,2026-09-04,65,0,0,0,0
MSFT,2026-09-04,65,0,0,0,0
NVDA,2026-09-04,65,0,0,0,0
TSLA,2026-09-04,65,0,0,0,0
