horizon_minutes,window,N_asset_sessions,N_high_asset_sessions,N_rest_asset_sessions,N_sessions,N_unknown_membership_origins,alternative,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,endpoint,estimate,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,pairing,removed_each_tail,sign,statistic,status
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0026955617066396487,-0.0008345595898976051,B2_over_B1,high_gamma_minus_rest_increment,0.0011012766188296108,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2350,0.9404,0.2351,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0014820177727113554,-0.000817357900643031,B1_over_B0,high_gamma_minus_rest_increment,0.0003158719018693169,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5909,1.0,0.591,same_asset_session_contains_both_known_groups_then_equal_session,20,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0016743420493201386,-0.0011691164678611008,B2_over_B1,high_gamma_minus_rest_increment,0.00026477765904906944,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7176,1.0,0.7177,same_asset_session_contains_both_known_groups_then_equal_session,20,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.0022429632112487365,-0.0014384607782296493,B1_over_B0,high_gamma_minus_rest_increment,0.0004510171024535397,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6187,1.0,0.6188,same_asset_session_contains_both_known_groups_then_equal_session,20,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,primary,1384,1694,2198,403,378,two-sided,5,9999,20260907,0.002400080953116119,-0.0014398849017120273,B2_over_B1,high_gamma_minus_rest_increment,0.0004859673854872571,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6172,1.0,0.6173,same_asset_session_contains_both_known_groups_then_equal_session,20,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.002622766178439809,-0.004700614055353361,B1_over_B0,high_gamma_minus_rest_increment,-0.0006963235302838932,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7219,1.0,0.722,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.035637188503096065,-0.003679628036016196,B2_over_B1,high_gamma_minus_rest_increment,0.01176033683246604,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3100,1.0,0.3101,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.02087911427198387,-0.008676179904282958,B1_over_B0,high_gamma_minus_rest_increment,0.0042155110768316234,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6052,1.0,0.6053,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.011243451416980707,-0.03637527064391596,B2_over_B1,high_gamma_minus_rest_increment,-0.007489573863815155,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5910,1.0,0.5911,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,mean,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.0034693073254648266,-0.0041016209809597096,B1_over_B0,high_gamma_minus_rest_increment,-0.0006910739983203851,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4170,1.0,0.4171,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.003551839857993608,-0.005818116225795242,B2_over_B1,high_gamma_minus_rest_increment,-0.001304797003955166,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5350,1.0,0.5351,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.007500983021807295,-0.010568982320508652,B1_over_B0,high_gamma_minus_rest_increment,0.0012560719043370056,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7709,1.0,0.771,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.012025409333376695,-0.005809831197637595,B2_over_B1,high_gamma_minus_rest_increment,0.0006377792241018115,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7894,1.0,0.7895,same_asset_session_contains_both_known_groups_then_equal_session,0,increment_high_minus_increment_rest,median,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.0030747515190416327,-0.004658548164838678,B1_over_B0,high_gamma_minus_rest_increment,-0.0003376831616560726,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8703,1.0,0.8704,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.02549513096945668,-0.0049687111497626205,B2_over_B1,high_gamma_minus_rest_increment,-6.115852686318067e-06,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9989,1.0,0.999,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.017841750433024217,-0.008223877101429715,B1_over_B0,high_gamma_minus_rest_increment,0.0008573112732677059,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8873,1.0,0.8874,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
5,confirmation,114,138,126,25,0,two-sided,5,9999,20260907,0.010983900058117238,-0.03018900655201552,B2_over_B1,high_gamma_minus_rest_increment,0.0007121623091144154,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9164,1.0,0.9165,same_asset_session_contains_both_known_groups_then_equal_session,1,increment_high_minus_increment_rest,trimmed_mean_5pct,COMPUTED
