horizon_minutes,window,N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24436950406180516,5,9999,20260907,0.004191417083638227,0.00011662815069303774,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0021943004985728264,0.24217520356323233,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,335,0.1344,0.0336,0.8979436722259136,0,mean,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24217520356323233,5,9999,20260907,0.01831547102726733,0.00016936005138315505,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.007097721231962122,0.23507748233127024,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,809,0.1767,0.081,2.930820797311272,0,mean,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24424639082538846,5,9999,20260907,0.01925737315648757,0.0011897601958342973,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.008219218444866084,0.23602717238052243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,588,0.1767,0.0589,3.3651340423457867,0,mean,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.23602717238052243,5,9999,20260907,0.00321163379707681,-0.010906344098213418,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0025260263239777346,0.23855319870450012,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5500,0.5501,0.5501,-1.0702269143424221,0,mean,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24436950406180516,5,9999,20260907,0.004884850340825364,0.0001395855386714523,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0017664091978249752,0.24217520356323233,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1053,0.4216,0.1054,0.8979436722259136,0,median,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24217520356323233,5,9999,20260907,0.0040089129593561534,-0.0013208757147459699,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0016634612247554692,0.23507748233127024,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2648,0.7209000000000001,0.2649,2.930820797311272,0,median,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24424639082538846,5,9999,20260907,0.007809860904423399,0.0003648391134844116,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0025650530737178004,0.23602717238052243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2402,0.7209000000000001,0.2403,3.3651340423457867,0,median,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.23602717238052243,5,9999,20260907,0.002460884676513453,-0.0014716725644111708,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0005679097257933613,0.23855319870450012,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5958,0.7209000000000001,0.5959,-1.0702269143424221,0,median,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24436950406180516,5,9999,20260907,0.004301310445081165,0.0001572393873427909,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023916732806541965,0.24217520356323233,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,204,0.082,0.0205,0.8979436722259136,1,trimmed_mean_5pct,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24217520356323233,5,9999,20260907,0.013937312186459643,-0.00015830063866460492,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001748790845196447,0.23507748233127024,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3220,0.7887000000000001,0.3221,2.930820797311272,1,trimmed_mean_5pct,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.24424639082538846,5,9999,20260907,0.015199007885672564,0.0007796579461839507,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0032682690493972127,0.23602717238052243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2628,0.7887000000000001,0.2629,3.3651340423457867,1,trimmed_mean_5pct,COMPUTED,high_flow,
15,confirmation,63,9750,4095,24,0,9750,5655,two-sided,0.23602717238052243,5,9999,20260907,0.003381862892771979,-0.008074511438074201,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008580169589906788,0.23855319870450012,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6417,0.7887000000000001,0.6418,-1.0702269143424221,1,trimmed_mean_5pct,COMPUTED,high_flow,
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13560742410628016,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.005052983389423692,0.14066040749570385,log_ridge_harq,4,True,SECONDARY,,,,,,,-3.7261849214564364,0,mean,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.14066040749570385,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022065959443216404,0.14286700344002548,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.568739905995961,0,mean,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.1320157276384574,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00037663721763222385,0.13239236485608963,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.28529723266283463,0,mean,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13239236485608963,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.002492265621790897,0.1299000992342987,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.8824844049730416,0,mean,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13560742410628016,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.005052983389423692,0.14066040749570385,log_ridge_harq,4,True,SECONDARY,,,,,,,-3.7261849214564364,0,median,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.14066040749570385,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022065959443216404,0.14286700344002548,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.568739905995961,0,median,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.1320157276384574,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00037663721763222385,0.13239236485608963,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.28529723266283463,0,median,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13239236485608963,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.002492265621790897,0.1299000992342987,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.8824844049730416,0,median,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13560742410628016,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.005052983389423692,0.14066040749570385,log_ridge_harq,4,True,SECONDARY,,,,,,,-3.7261849214564364,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.14066040749570385,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022065959443216404,0.14286700344002548,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.568739905995961,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.1320157276384574,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00037663721763222385,0.13239236485608963,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.28529723266283463,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,7,9750,455,2,0,9750,9295,two-sided,0.13239236485608963,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.002492265621790897,0.1299000992342987,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.8824844049730416,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2640991369528557,5,9999,20260907,0.0006854068366559383,-0.01728809091033386,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006375572287526856,0.2704747092403825,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1704,0.6176,0.1705,-2.414082969405901,0,mean,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2704747092403825,5,9999,20260907,0.0016835122708262942,-0.01264860698688066,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.005137582030664065,0.2756122912710466,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1591,0.6176,0.1592,-1.899468547389425,0,mean,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2567559714136204,5,9999,20260907,0.006896099878532846,-0.002843913592119278,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0021830091933797953,0.25457296222024056,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3893,0.6176,0.3894,0.8502272338052392,0,mean,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.25457296222024056,5,9999,20260907,0.02089345553339088,-0.0019893327819777,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00848366343505592,0.24608929878518462,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1543,0.6176,0.1544,3.3325076477353424,0,mean,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2640991369528557,5,9999,20260907,0.0027431186447752776,-0.006982033183584133,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0011373913055868767,0.2704747092403825,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6671,1.0,0.6672,-2.414082969405901,0,median,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2704747092403825,5,9999,20260907,0.0024073447382508273,-0.00341685762051136,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022105830778550856,0.2756122912710466,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3510,1.0,0.3511,-1.899468547389425,0,median,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2567559714136204,5,9999,20260907,0.0033207790170790286,-0.004124301994586854,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012159627394704442,0.25457296222024056,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3830,1.0,0.3831,0.8502272338052392,0,median,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.25457296222024056,5,9999,20260907,0.0014238988574776235,-0.0042026589290435346,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0014026566233699134,0.24608929878518462,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3148,1.0,0.3149,3.3325076477353424,0,median,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2640991369528557,5,9999,20260907,0.0010078081801654629,-0.013426456712408516,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001580846421619126,0.2704747092403825,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4860,1.0,0.4861,-2.414082969405901,1,trimmed_mean_5pct,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2704747092403825,5,9999,20260907,0.0028117385173532985,-0.010148567519070515,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002197032057578174,0.2756122912710466,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4862,1.0,0.4863,-1.899468547389425,1,trimmed_mean_5pct,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.2567559714136204,5,9999,20260907,0.006328936418531371,-0.00318676894904083,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00113817668717009,0.25457296222024056,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6449,1.0,0.645,0.8502272338052392,1,trimmed_mean_5pct,COMPUTED,last_hour,
15,confirmation,150,9750,1800,25,0,9750,7950,two-sided,0.25457296222024056,5,9999,20260907,0.017536599214682983,-0.003277027441502571,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.004098213919691077,0.24608929878518462,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4335,1.0,0.4336,3.3325076477353424,1,trimmed_mean_5pct,COMPUTED,last_hour,
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14877889243412393,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0035513995450462523,0.14522749288907766,log_ridge_harq,4,True,SECONDARY,,,,,,,2.3870318476921955,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14522749288907766,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00016707682479214224,0.14539456971386983,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.11504490056834676,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15795222583265234,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004983895541530697,0.15296833029112164,lightgbm_qlike,4,True,SECONDARY,,,,,,,3.1553183345520237,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15296833029112164,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002935748531292076,0.1559040788224137,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.9191871452770042,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14877889243412393,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0029154067864823885,0.14522749288907766,log_ridge_harq,4,True,SECONDARY,,,,,,,2.3870318476921955,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14522749288907766,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00115729049754279,0.14539456971386983,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.11504490056834676,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15795222583265234,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003086842316862959,0.15296833029112164,lightgbm_qlike,4,True,SECONDARY,,,,,,,3.1553183345520237,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15296833029112164,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002354369093752362,0.1559040788224137,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.9191871452770042,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14877889243412393,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0035513995450462523,0.14522749288907766,log_ridge_harq,4,True,SECONDARY,,,,,,,2.3870318476921955,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.14522749288907766,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00016707682479214224,0.14539456971386983,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.11504490056834676,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15795222583265234,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004983895541530697,0.15296833029112164,lightgbm_qlike,4,True,SECONDARY,,,,,,,3.1553183345520237,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,30,9750,1950,5,0,9750,7800,two-sided,0.15296833029112164,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002935748531292076,0.1559040788224137,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.9191871452770042,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.15528505462379258,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0020089914081445337,0.1572940460319371,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.2937442131901846,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1572940460319371,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001971771753321777,0.15532227427861534,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2535577811517589,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1507276960193144,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001189060415920401,0.1519167564352348,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.7888798457902744,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1519167564352348,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007626478566932215,0.15115410857854158,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5020169430870872,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.15528505462379258,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0020089914081445337,0.1572940460319371,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.2937442131901846,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1572940460319371,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001971771753321777,0.15532227427861534,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2535577811517589,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1507276960193144,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001189060415920401,0.1519167564352348,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.7888798457902744,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1519167564352348,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007626478566932215,0.15115410857854158,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5020169430870872,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.15528505462379258,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0020089914081445337,0.1572940460319371,log_ridge_harq,4,True,SECONDARY,,,,,,,-1.2937442131901846,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1572940460319371,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001971771753321777,0.15532227427861534,log_ridge_harq,4,True,SECONDARY,,,,,,,1.2535577811517589,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1507276960193144,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001189060415920401,0.1519167564352348,lightgbm_qlike,4,True,SECONDARY,,,,,,,-0.7888798457902744,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,6,9750,390,1,0,9750,9360,two-sided,0.1519167564352348,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007626478566932215,0.15115410857854158,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.5020169430870872,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.30845375891100224,5,9999,20260907,0.003762081540147001,-0.0019996863354711015,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0010393852533147735,0.3074143736576875,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4941,1.0,0.4942,0.33696631125013005,0,mean,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.3074143736576875,5,9999,20260907,0.02905494456149054,-0.0026591190191899657,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.008684307125696284,0.2987300665319912,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5580,1.0,0.5581,2.8249515539460255,0,mean,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.30338245969887045,5,9999,20260907,0.030903159236864257,0.0010874010147157492,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.012236355060117688,0.2911461046387528,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,614,0.246,0.0615,4.033309991705907,0,mean,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.2911461046387528,5,9999,20260907,0.006043017019345182,-0.017871975456867757,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0035153636170054507,0.2946614682557583,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5972,1.0,0.5973,-1.2074225143308137,0,mean,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.30845375891100224,5,9999,20260907,0.002648226257645464,-0.0014977442092485027,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009504610443980682,0.3074143736576875,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4617,0.911,0.4618,0.33696631125013005,0,median,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.3074143736576875,5,9999,20260907,0.0011483141802642594,-0.001752299713471142,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0012290155195491814,0.2987300665319912,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1086,0.3261,0.1087,2.8249515539460255,0,median,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.30338245969887045,5,9999,20260907,0.005025756222528238,0.0008014452225733604,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00331054048204385,0.2911461046387528,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,14,0.006,0.0015,4.033309991705907,0,median,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.2911461046387528,5,9999,20260907,0.002135507145455906,-0.0022148043344732415,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0006233775139101727,0.2946614682557583,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4554,0.911,0.4555,-1.2074225143308137,0,median,COMPUTED,high_gamma,
15,confirmation,138,9750,6069,25,0,9750,3681,two-sided,0.30845375891100224,5,9999,20260907,0.0035149152289394936,-0.0016690483140508253,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012414438833898826,0.3074143736576875,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3785,1.0,0.3786,0.33696631125013005,1,trimmed_mean_5pct,COMPUTED,high_gamma,
