horizon_minutes,window,column,kind,pointwise_transform,N_sessions,mean,median,absolute_mean,minimum,maximum,positive_count,negative_count,zero_count,active_sessions,positive_share,negative_share
30,confirmation,presence:rp4_iv_dte_8_30_m_103_110,presence,finite_presence_binary,25,-0.01628992874404944,-0.014499010329740743,0.01628992874404944,-0.01997098097816399,-0.014080856930765412,0,25,0,25,0.0,1.0
30,confirmation,presence:rp4_iv_dte_8_30_m_gt110,presence,finite_presence_binary,25,0.0035906397949134927,0.005856254939935107,0.004016986444903256,-0.0007440414351863368,0.006199836981189595,16,9,0,25,0.64,0.36
30,confirmation,presence:rp4_iv_dte_8_30_m_lt090,presence,finite_presence_binary,25,-0.0016540486385600817,0.00032839591127164613,0.002206471115390096,-0.005471614927045307,0.0006385602211543405,16,9,0,25,0.64,0.36
30,confirmation,presence:rp4_iv_dte_gt90_m_090_097,presence,finite_presence_binary,25,0.0025233922799416035,0.004514328976259704,0.0033957511298269723,-0.0013723066788819582,0.0047935484032885995,16,9,0,25,0.64,0.36
30,confirmation,presence:rp4_iv_dte_gt90_m_097_103,presence,finite_presence_binary,25,0.008229429261423761,0.01037856889609809,0.008229429261423761,0.004185450086645188,0.010755853914005423,25,0,0,25,1.0,0.0
30,confirmation,presence:rp4_iv_dte_gt90_m_103_110,presence,finite_presence_binary,25,0.004454775364167985,0.006417683281179805,0.004454775364167985,0.0007288907488646904,0.006727419890548775,25,0,0,25,1.0,0.0
30,confirmation,presence:rp4_iv_dte_gt90_m_gt110,presence,finite_presence_binary,25,0.00020985872240363083,0.0022694299327330907,0.002852071721212456,-0.0037624046935234756,0.002588870117606336,16,9,0,25,0.64,0.36
30,confirmation,presence:rp4_iv_dte_gt90_m_lt090,presence,finite_presence_binary,25,0.00040456293038843645,0.0026024155722047674,0.0030284449855516914,-0.0037488318666381833,0.002821666637196478,16,9,0,25,0.64,0.36
30,confirmation,presence:rp4_surface_populated_cells,presence,finite_presence_binary,25,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0,0.0
30,confirmation,ret_30,feature,raw,25,0.02029481409525817,0.02007444295366746,0.02029481409525817,0.01921770220416702,0.021780804442312743,25,0,0,25,1.0,0.0
30,confirmation,ret_5,feature,raw,25,-0.007807377205055276,-0.007861348935681408,0.007807377205055276,-0.008131307330028483,-0.007390655630715585,0,25,0,25,0.0,1.0
30,confirmation,rp4_dealer_gamma_near_spot,feature,signed,25,-0.02165704281466123,-0.021690770491456214,0.02165704281466123,-0.02225108370550478,-0.021047507877169802,0,25,0,25,0.0,1.0
30,confirmation,rp4_dealer_gamma_net,feature,signed,25,-0.010410922917543239,-0.010492940784458112,0.010410922917543239,-0.010928384932919801,-0.00988781638370559,0,25,0,25,0.0,1.0
30,confirmation,rp4_dealer_max_gamma_distance,feature,raw,25,-0.0021567748440642224,-0.0022072974376812606,0.0021567748440642224,-0.0026815310088508354,-0.0016996951976804711,0,25,0,25,0.0,1.0
30,confirmation,rp4_gamma_imb_near_short,feature,signed_log1p,25,-0.0008615404631741999,-0.0006347454439152996,0.0008615404631741999,-0.0017551248257632304,-0.00026161265819632827,0,25,0,25,0.0,1.0
30,confirmation,rp4_gamma_imb_near_spot,feature,signed_log1p,25,0.004618761008238985,0.004476058991035127,0.004618761008238985,0.004159208604382182,0.005084180751533053,25,0,0,25,1.0,0.0
30,confirmation,rp4_gamma_imb_signed_trades,feature,log1p_count,25,0.011579861420078772,0.012234629242177577,0.011579861420078772,0.005612514756265127,0.018157416761026304,25,0,0,25,1.0,0.0
30,confirmation,rp4_gamma_imb_total,feature,signed_log1p,25,-0.00182971005656421,-0.0018916876299262424,0.00182971005656421,-0.0022905159161135517,-0.0013510911543066796,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_0_1_m_090_097,feature,log,25,-0.010635312963226477,-0.01061359746306025,0.010635312963226477,-0.011440121931667647,-0.009900087192980528,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_0_1_m_097_103,feature,log,25,0.019122636786003618,0.0190639474969447,0.019122636786003618,0.01835931163725708,0.020061761864555498,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_0_1_m_103_110,feature,log,25,-0.00751659902964765,-0.007310017115272403,0.00751659902964765,-0.00892789078756244,-0.005472447582104379,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_0_1_m_gt110,feature,log,25,0.005228333113158956,0.005062486263721486,0.005228333113158956,0.004578206363346126,0.00591039265506233,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_0_1_m_lt090,feature,log,25,-0.0009257800269584067,-0.0009279698468129503,0.0009257800269584067,-0.0013048303921146904,-0.0006022225167272779,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_2_7_m_090_097,feature,log,25,0.005358198521481054,0.005608355489147598,0.005358198521481054,0.0037424551908172518,0.006424878783007824,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_2_7_m_097_103,feature,log,25,0.04246328585464653,0.04238730880312069,0.04246328585464653,0.040406509786711065,0.0448430711121471,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_2_7_m_103_110,feature,log,25,-0.014403574712193485,-0.013721464440632916,0.014403574712193485,-0.016178930773962742,-0.012728789566319223,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_2_7_m_gt110,feature,log,25,0.002339917034149865,0.002375065707279883,0.002339917034149865,0.0017625570862876822,0.0029348411121244596,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_2_7_m_lt090,feature,log,25,0.0054750436250545695,0.005456082834699631,0.0054750436250545695,0.005238337703556776,0.005896893673477585,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_31_90_m_090_097,feature,log,25,0.014816196956697024,0.015200605756193801,0.014816196956697024,0.013708603622583455,0.015745919407686992,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_31_90_m_097_103,feature,log,25,-0.00012703685526772903,-0.00046373169062108245,0.0008646737459568568,-0.002011153204357221,0.001325720188090359,12,13,0,25,0.48,0.52
30,confirmation,rp4_iv_dte_31_90_m_103_110,feature,log,25,-0.010615644207572923,-0.010363937493709527,0.010615644207572923,-0.012360333636661842,-0.009350640943804228,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_31_90_m_gt110,feature,log,25,0.001961733684921532,0.0021708603781736484,0.001961733684921532,0.0009054627578706235,0.0028426157040937145,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_31_90_m_lt090,feature,log,25,0.00010746811529613234,0.00012489088222877084,0.00023163572072588511,-0.00025844515894205656,0.000950795348439498,16,9,0,25,0.64,0.36
30,confirmation,rp4_iv_dte_8_30_m_090_097,feature,log,25,0.01833183803128719,0.018439167391221905,0.01833183803128719,0.01694370445342143,0.019245678478773977,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_8_30_m_097_103,feature,log,25,0.015903851808526267,0.016065431953410526,0.015903851808526267,0.015047136217785625,0.016615667222557164,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_8_30_m_103_110,feature,log,25,-0.018675930627684936,-0.01866268129477076,0.018675930627684936,-0.01968092667979417,-0.01781911211780761,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_8_30_m_gt110,feature,log,25,0.0021706056632158984,0.0020202870887910456,0.0021706056632158984,0.00149593126567008,0.0032892465224682314,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_8_30_m_lt090,feature,log,25,0.0025239690759260793,0.002599840835224203,0.0025239690759260793,0.0019963240492151145,0.0029882989450805003,25,0,0,25,1.0,0.0
30,confirmation,rp4_iv_dte_gt90_m_090_097,feature,log,25,-0.0005957266484634163,-0.0005751412192967115,0.0005957266484634163,-0.0010111400219364193,-0.00013763178503496624,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_gt90_m_097_103,feature,log,25,-0.0018882708387015106,-0.0019495674560407934,0.0018882708387015106,-0.0023370724956252617,-0.0013072271151338452,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_gt90_m_103_110,feature,log,25,-0.01316695265012728,-0.013301082715989655,0.01316695265012728,-0.013810737930136626,-0.0123819876233197,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_gt90_m_gt110,feature,log,25,-0.020498587952538484,-0.020611111042329693,0.020498587952538484,-0.021129023556918012,-0.019454490570492457,0,25,0,25,0.0,1.0
30,confirmation,rp4_iv_dte_gt90_m_lt090,feature,log,25,-0.002320493485675853,-0.002340962944008823,0.002320493485675853,-0.0026071505929604927,-0.00207804963872108,0,25,0,25,0.0,1.0
30,confirmation,rp4_surface_populated_cells,feature,raw,25,-0.04494714005235537,-0.07201264282535938,0.04802938516223901,-0.07479511586423221,0.004728535917793195,9,16,0,25,0.36,0.64
30,confirmation,rq_attenuation,feature,raw,25,0.04022371368868742,0.03905482159442105,0.04022371368868742,0.028232951193522274,0.04914334042321595,25,0,0,25,1.0,0.0
30,confirmation,rq_back_30,feature,log,25,0.030743563298664643,0.019980715724310802,0.040187636701653116,-0.03315522993344218,0.0841922546032743,20,5,0,25,0.8,0.2
30,confirmation,rs_down_back_30,feature,log,25,-0.1814122709967631,-0.18563588262992067,0.1814122709967631,-0.18926572648790344,-0.1690445725672615,0,25,0,25,0.0,1.0
30,confirmation,rs_up_back_30,feature,log,25,-0.1842137536750429,-0.18840290960825137,0.1842137536750429,-0.19455050220354717,-0.16953686678110938,0,25,0,25,0.0,1.0
30,confirmation,rv_back_15,feature,log,25,0.060301983568653884,0.06018919158145437,0.060301983568653884,0.05950334378652624,0.061344844561823174,25,0,0,25,1.0,0.0
30,confirmation,rv_back_30,feature,log,25,0.11769885248385595,0.14249644204360956,0.11769885248385595,0.0,0.2877798690976045,14,0,11,14,0.56,0.0
30,confirmation,rv_back_5,feature,log,25,0.007853496245191757,0.007334279142458275,0.007853496245191757,0.007105877535271043,0.008939018556649818,25,0,0,25,1.0,0.0
30,confirmation,rv_prev_day,feature,log,25,0.031215638122923797,0.04461279174149783,0.031215638122923797,0.0,0.047688020705235645,17,0,8,17,0.68,0.0
30,confirmation,rv_session_to_date,feature,log,25,0.0664181387919876,0.0,0.0664181387919876,0.0,0.21024769506422916,8,0,17,8,0.32,0.0
30,confirmation,rv_week,feature,log,25,0.027696701187428733,0.04805903697347973,0.027696701187428733,0.0,0.05324125878605624,14,0,11,14,0.56,0.0
30,confirmation,volume_30,feature,log,25,-0.19397619721170326,-0.1981243631361914,0.19397619721170326,-0.22040851592640814,-0.1653945878138604,0,25,0,25,0.0,1.0
30,primary,QQQ_ret_30,feature,raw,419,-0.027044275006859127,-0.03009456277504227,0.027048690239917385,-0.04623632021717958,0.0009249913257040376,1,418,0,419,0.002386634844868735,0.9976133651551312
30,primary,QQQ_rv_30,feature,log,419,0.016734147352052253,0.013389959462097083,0.027380147090924324,-0.029826721147291978,0.09599281857975403,255,164,0,419,0.6085918854415274,0.3914081145584726
30,primary,SPY_ret_30,feature,raw,419,-0.006415406305706582,-0.009632650129637061,0.010936403692690161,-0.026917776175149965,0.019202057978175553,108,311,0,419,0.2577565632458234,0.7422434367541766
30,primary,SPY_rv_30,feature,log,419,0.06056314353732935,0.06378285873361395,0.06291416689905618,-0.03784911737860923,0.10669661117306826,390,29,0,419,0.9307875894988067,0.06921241050119331
30,primary,asset_effect:AMZN,feature,raw,419,0.0069248659164696524,0.0041981198129424115,0.009317702026513022,-0.02291900350628351,0.046660704763558825,308,111,0,419,0.7350835322195705,0.2649164677804296
30,primary,asset_effect:META,feature,raw,419,-0.045018494481580615,-0.05462014942532231,0.0543122625380046,-0.10407494130557142,0.03969372682055474,96,323,0,419,0.22911694510739858,0.7708830548926014
30,primary,asset_effect:MSFT,feature,raw,419,-0.0014340252039485304,-0.006083288594078202,0.017087143656944904,-0.03179951094284323,0.06766005889161564,144,275,0,419,0.3436754176610978,0.6563245823389021
30,primary,asset_effect:NVDA,feature,raw,419,-0.07758583828082072,-0.06555231521737404,0.07758583828082072,-0.1900805423702468,-0.016575198316858473,0,419,0,419,0.0,1.0
30,primary,asset_effect:TSLA,feature,raw,419,-0.11462476992342467,-0.12551485883431135,0.1146550598529009,-0.2403620867071776,0.002330054761047097,4,415,0,419,0.00954653937947494,0.9904534606205251
30,primary,b1_butterfly_25,feature,raw,419,-0.0006451009250369483,7.054597261473717e-05,0.0019482245420761868,-0.009527014802521749,0.007051512690390117,212,207,0,419,0.5059665871121718,0.49403341288782815
30,primary,b1_iv_14d,feature,log,419,-0.02183609181669795,-0.022465631780819707,0.02253707376134028,-0.04550479406859471,0.01700487763791632,27,392,0,419,0.06443914081145585,0.9355608591885441
30,primary,b1_iv_30d,feature,log,419,-0.11453372123725629,-0.09581194733216636,0.11698872299931454,-0.3905380109586452,0.010385096262726245,63,356,0,419,0.15035799522673032,0.8496420047732697
30,primary,b1_iv_60d,feature,log,419,0.033382966974943314,0.03611970391172521,0.033825929113927754,-0.01957389140316798,0.07246529163596066,407,12,0,419,0.9713603818615751,0.028639618138424822
30,primary,b1_iv_7d,feature,log,419,0.0316323071742323,0.029499544213545687,0.033293289822871316,-0.02701582703689744,0.09049825726702468,396,23,0,419,0.9451073985680191,0.05489260143198091
30,primary,b1_iv_90d,feature,log,419,0.14150510083813117,0.14654957832114454,0.14150510083813117,0.01941200176997186,0.32192264272476884,419,0,0,419,1.0,0.0
30,primary,b1_iv_minus_trailing_rv_30d,feature,signed,419,-0.0220079285493871,-0.018980298874561954,0.022016366712464448,-0.0488556470696833,0.001053935299998139,2,417,0,419,0.00477326968973747,0.9952267303102625
30,primary,b1_mfiv,feature,log,419,-0.02392783844364715,-0.027570528076399554,0.023994254839216064,-0.04310045036537658,0.0014604002693363533,32,387,0,419,0.07637231503579953,0.9236276849642004
30,primary,b1_risk_reversal_25,feature,raw,419,-0.001103011966497022,-0.0018727036615203614,0.011509635993106468,-0.02729111021023409,0.04653775546798842,117,302,0,419,0.27923627684964203,0.720763723150358
30,primary,b1_smile_curvature,feature,raw,419,0.009002758555660023,0.008978247219306682,0.009002758555660023,0.0022370499680355828,0.021634415343634094,419,0,0,419,1.0,0.0
30,primary,b1_smile_level,feature,log,419,0.11630269041318837,0.11318316488818998,0.11630269041318837,0.003175615306006714,0.35551152676761094,419,0,0,419,1.0,0.0
30,primary,b1_smile_slope,feature,raw,419,-0.021337790850035173,-0.02181395688900058,0.021337790850035173,-0.03146842623780339,-0.001847991470274721,0,419,0,419,0.0,1.0
30,primary,b1_term_convexity,feature,raw,419,-0.003177245213235182,-0.007960674021344235,0.0110903718063052,-0.020894831565824806,0.027416254027690354,153,266,0,419,0.36515513126491644,0.6348448687350835
30,primary,b1_term_slope,feature,raw,419,-0.010744932533519816,-0.009279534167606083,0.011705438981766219,-0.03586322847492689,0.030347223328615933,64,355,0,419,0.15274463007159905,0.847255369928401
30,primary,b2_30m_buy_premium_share,feature,raw,419,0.013218757203745622,0.008484733409724169,0.04763465278485681,-0.11174215415798806,0.2560761918409189,304,115,0,419,0.7255369928400954,0.2744630071599045
30,primary,b2_30m_contracts,feature,log,419,-0.1284567785459461,-0.0969005061578241,0.12932185559337267,-0.41857191963155477,0.014896090772595096,26,393,0,419,0.06205250596658711,0.9379474940334129
30,primary,b2_30m_d_iv,feature,signed,419,-0.00938644356293538,-0.008950540326192937,0.00938644356293538,-0.025893379961775754,-0.003048999671200495,0,419,0,419,0.0,1.0
30,primary,b2_30m_d_mid_rel,feature,signed,419,-0.0036527653160678265,-0.004953026806277067,0.004317751579713102,-0.007815626895260231,0.009273977758986618,79,340,0,419,0.18854415274463007,0.8114558472553699
30,primary,b2_30m_d_spread,feature,signed,419,-0.003209234486696396,-0.002411806501562345,0.0034539454395737996,-0.012925536510204557,0.0027149271496385552,45,374,0,419,0.10739856801909307,0.8926014319809069
30,primary,b2_30m_decay_intensity_innovation,feature,signed,419,-0.0005694388762485077,-0.0005734782045361491,0.0020643994879816496,-0.010025865155479995,0.008554510374602482,157,262,0,419,0.3747016706443914,0.6252983293556086
30,primary,b2_30m_decay_intensity_last,feature,log,419,0.05684740702610638,0.0,0.05684740702610638,0.0,0.1955307662630206,197,0,222,197,0.4701670644391408,0.0
30,primary,b2_30m_delta_flow,feature,signed,419,0.00036545721061294697,9.954526301331341e-05,0.0019309117650378415,-0.002978297074588693,0.007328206386872905,223,196,0,419,0.5322195704057279,0.4677804295942721
30,primary,b2_30m_gamma_flow,feature,signed,419,-0.0012814139730513668,-0.0014251046673833022,0.0019505073850771214,-0.013945749515632882,0.0029310343948809,111,308,0,419,0.2649164677804296,0.7350835322195705
30,primary,b2_30m_multileg_premium_share,feature,raw,419,0.0060201455462074015,0.005364482925207007,0.00643758501153409,-0.00889957503816942,0.015369987299738758,388,31,0,419,0.9260143198090692,0.07398568019093078
30,primary,b2_30m_multileg_size_share,feature,raw,419,-0.0021820847441193407,-0.002598404286475712,0.0030060328691353293,-0.007558715834059697,0.008099293057575375,79,340,0,419,0.18854415274463007,0.8114558472553699
30,primary,b2_30m_otm_premium_share,feature,raw,419,-0.000521969170729303,0.00019082872945611493,0.002393184388244082,-0.013069070422377234,0.005557220545706046,222,197,0,419,0.5298329355608592,0.4701670644391408
30,primary,b2_30m_passive_premium_share,feature,raw,419,0.012778346066313676,0.0039854404891992165,0.06719650337996581,-0.16973504992818744,0.3582615910445352,219,200,0,419,0.522673031026253,0.477326968973747
30,primary,b2_30m_premium,feature,log,419,0.025777423160887755,0.0218526457386441,0.025779097624779767,-0.00035080018537693273,0.07664608563888971,418,1,0,419,0.9976133651551312,0.002386634844868735
30,primary,b2_30m_rate_per_second,feature,log,419,-0.03274931152554018,-0.0056841380480616,0.04568974551197517,-0.13574393830842987,0.10765762185526097,91,216,112,307,0.2171837708830549,0.5155131264916468
30,primary,b2_30m_sell_premium_share,feature,raw,419,0.010953015375719315,0.007822562061344903,0.048653230478926786,-0.11683099957993294,0.24791778244933102,281,138,0,419,0.6706443914081146,0.32935560859188545
30,primary,b2_30m_size,feature,log,419,0.03755882988017906,0.033078745620777374,0.03755882988017906,0.0006425007871563379,0.0864913664359062,419,0,0,419,1.0,0.0
30,primary,b2_30m_sweep_premium_share,feature,raw,419,0.0005426899783090853,0.0008905615766700443,0.002962927363098877,-0.009118523004728018,0.005743153165077921,267,152,0,419,0.6372315035799523,0.3627684964200477
30,primary,b2_30m_trades,feature,log,419,0.0042491308769383885,0.0,0.0068886692242263875,-0.024707307019641994,0.09671326171855323,65,47,307,112,0.15513126491646778,0.11217183770883055
30,primary,b2_30m_vega_flow,feature,signed,419,0.004857837763671177,0.004468401126379882,0.004859615300904713,-0.0003723940504258403,0.00987098609796188,418,1,0,419,0.9976133651551312,0.002386634844868735
30,primary,b2_30m_vega_flow_abs,feature,log,419,-0.043278714240635514,-0.044064319673958595,0.046716545358229125,-0.11273691307203607,0.020364782020379328,65,354,0,419,0.15513126491646778,0.8448687350835322
30,primary,b2_30m_vega_flow_call,feature,signed,419,-0.0018012233312517671,-0.001269893874853805,0.002156419336904481,-0.013432087859712448,0.0024601435953688936,85,334,0,419,0.20286396181384247,0.7971360381861575
30,primary,b2_30m_vega_flow_long_dte,feature,signed,419,-0.0007229489631814832,-0.0012916988140360213,0.0026510216515956302,-0.004430470558542213,0.01200896401999254,146,273,0,419,0.34844868735083534,0.6515513126491647
30,primary,b2_30m_vega_flow_put,feature,signed,419,0.003811594009640196,0.004655514677682873,0.004538033788033659,-0.009057824549049872,0.006964270857884218,376,43,0,419,0.8973747016706444,0.1026252983293556
30,primary,b2_30m_vega_flow_short_dte,feature,signed,419,0.005542668788414298,0.004924995834636036,0.005542668788414298,0.0022180994434815014,0.020202309387875903,419,0,0,419,1.0,0.0
30,primary,b2_30m_window_empty,feature,raw,419,-0.02535819258311303,0.0,0.02663218781000016,-0.29527309464167584,0.020989168355084072,15,70,334,85,0.03579952267303103,0.16706443914081145
30,primary,b2_30m_zero_dte_premium_share,feature,raw,419,-0.005483413205525397,-0.0031903453230027524,0.006834305044981019,-0.03263322268222343,0.0048803400382596935,125,294,0,419,0.29832935560859186,0.7016706443914081
30,primary,b2_30m_zero_dte_signed_premium,feature,signed,419,0.0019388647653290241,0.0023410737937559697,0.002021811506587239,-0.0011852869851657908,0.0034399493121141755,386,33,0,419,0.9212410501193318,0.07875894988066826
30,primary,b2_30m_zero_dte_trade_share,feature,raw,419,-0.002710283068836296,-0.0023899074973768738,0.010441004233987779,-0.026717963163189386,0.0302358402345568,163,256,0,419,0.38902147971360385,0.6109785202863962
30,primary,b2_5m_buy_premium_share,feature,raw,419,0.3850300991837596,0.00011191878360760375,0.3862275637015265,-0.00348786052721697,3.2507362875054824,220,173,26,393,0.5250596658711217,0.4128878281622912
30,primary,b2_5m_contract_entropy,feature,raw,419,0.009207905994294822,0.007324917329212302,0.009327974449409755,-0.0032216665973830816,0.026341594187276322,391,28,0,419,0.9331742243436754,0.06682577565632458
30,primary,b2_5m_contracts,feature,log,419,0.08711291241218688,0.05954121754532996,0.08711291241218688,0.011347936871607869,0.22831473585708034,419,0,0,419,1.0,0.0
30,primary,b2_5m_d_iv,feature,signed,419,-0.00040268766775907513,-0.00030319681535298775,0.0010604230979496757,-0.004465637900652066,0.002384822123761854,164,255,0,419,0.3914081145584726,0.6085918854415274
30,primary,b2_5m_d_mid_rel,feature,signed,419,-0.0014747942666301153,-0.001456869618317383,0.0022837616301329385,-0.008778203738535509,0.001716395260284474,141,278,0,419,0.33651551312649164,0.6634844868735084
30,primary,b2_5m_d_spread,feature,signed,419,0.0005885779878030822,0.0012461090017930972,0.001874928990312076,-0.005011144643760605,0.0039039370671002014,329,90,0,419,0.7852028639618138,0.21479713603818615
30,primary,b2_5m_decay_intensity_innovation,feature,signed,419,-0.0029612102394685263,-0.0033812107435708598,0.0036939280953924712,-0.005841526474228005,0.004996347563160875,59,360,0,419,0.14081145584725538,0.8591885441527446
30,primary,b2_5m_decay_intensity_last,feature,log,419,0.05922293731609599,0.04297183711998309,0.05922293731609599,0.0,0.1939113737680543,222,0,197,222,0.5298329355608592,0.0
30,primary,b2_5m_delta_flow,feature,signed,419,-0.005214272154509994,-0.004949713134547634,0.005214272154509994,-0.012851492476924227,-0.0027497956472637953,0,419,0,419,0.0,1.0
30,primary,b2_5m_expiry_hhi,feature,raw,419,-0.00783290216266975,-0.00802810267496718,0.007857971345883277,-0.013067465458787914,0.0011705230569530203,10,409,0,419,0.02386634844868735,0.9761336515513126
30,primary,b2_5m_gamma_flow,feature,signed,419,0.0009038399787287932,0.00020070368132926625,0.0013379793378058044,-0.0016753502085914249,0.014493203478725404,255,164,0,419,0.6085918854415274,0.3914081145584726
30,primary,b2_5m_interarrival_cv,feature,raw,419,-0.013901400419568482,-0.017473239321654285,0.014359345380597563,-0.023919948009427646,0.004343267680649329,30,389,0,419,0.07159904534606205,0.9284009546539379
30,primary,b2_5m_multileg_premium_share,feature,raw,419,0.0010254870462799263,0.0012955888922715833,0.0019485215381844776,-0.005471347442431168,0.006799695461634369,319,100,0,419,0.7613365155131265,0.2386634844868735
30,primary,b2_5m_multileg_size_share,feature,raw,419,-0.005055796893360098,-0.00506165870450112,0.005055796893360098,-0.008883360721378027,-0.0022198790254856575,0,419,0,419,0.0,1.0
30,primary,b2_5m_otm_premium_share,feature,raw,419,0.0036517952239260233,0.0031180918408290456,0.0038065874627174197,-0.0016019085859819862,0.014799279287090409,375,44,0,419,0.8949880668257757,0.10501193317422435
30,primary,b2_5m_passive_premium_share,feature,raw,419,0.47562454177809416,-0.00011561135788394937,0.47857762661028075,-0.006148610680836358,4.009427353006076,203,214,2,417,0.48448687350835323,0.5107398568019093
30,primary,b2_5m_premium,feature,log,419,0.037998952986680164,0.03353732312898163,0.037998952986680164,0.007765349545537471,0.06865524303672767,419,0,0,419,1.0,0.0
30,primary,b2_5m_rate_per_second,feature,log,419,0.047630647588538105,0.04620199002193739,0.047630647588538105,0.0,0.12083373496708272,366,0,53,366,0.8735083532219571,0.0
30,primary,b2_5m_sell_premium_share,feature,raw,419,0.3834355241961734,0.003286585804248252,0.3834381622666329,-0.0005214808773674811,3.209396045280374,417,2,0,419,0.9952267303102625,0.00477326968973747
30,primary,b2_5m_size,feature,log,419,0.0019000053357518393,-3.0112857486633683e-05,0.00921096498176943,-0.016532952611910106,0.028774487373604104,209,210,0,419,0.4988066825775656,0.5011933174224343
30,primary,b2_5m_strike_hhi,feature,raw,419,0.006326524666559262,0.007433598721896878,0.006624390759503915,-0.005734604302847595,0.012977025479105196,389,30,0,419,0.9284009546539379,0.07159904534606205
30,primary,b2_5m_sweep_premium_share,feature,raw,419,0.0009239137113459036,0.00036758284701766345,0.0010476656148707274,-0.0006452981219508911,0.004206839937809159,306,113,0,419,0.7303102625298329,0.26968973747016706
30,primary,b2_5m_trades,feature,log,419,0.005368427200770136,0.0,0.005368427200770136,0.0,0.06160655767378227,53,0,366,53,0.12649164677804295,0.0
30,primary,b2_5m_vega_flow,feature,signed,419,0.0015420282221392041,0.0013731147408675738,0.0015759551660100267,-0.0010162115314218522,0.006397470614388879,406,13,0,419,0.9689737470167065,0.031026252983293555
30,primary,b2_5m_vega_flow_abs,feature,log,419,0.008237243792251504,0.007550399614540299,0.010704868874679153,-0.026906358471934087,0.028773909059261697,355,64,0,419,0.847255369928401,0.15274463007159905
30,primary,b2_5m_vega_flow_call,feature,signed,419,-0.003776587576755959,-0.003911392158395606,0.00377913072990624,-0.005530677846917967,0.0002603015924710057,4,415,0,419,0.00954653937947494,0.9904534606205251
30,primary,b2_5m_vega_flow_long_dte,feature,signed,419,0.0013267751517690612,0.0014554403091061865,0.001478551173095705,-0.0016394274824140308,0.004076204779349495,371,48,0,419,0.8854415274463007,0.11455847255369929
30,primary,b2_5m_vega_flow_put,feature,signed,419,0.003175528978752893,0.0039388242536776055,0.0035744967274328444,-0.004575606668862496,0.005333494077141214,367,52,0,419,0.8758949880668258,0.12410501193317422
30,primary,b2_5m_vega_flow_short_dte,feature,signed,419,0.0010887360083648278,0.0015257277801937552,0.0019584989431702276,-0.014550768713661255,0.003642647989853607,374,45,0,419,0.8926014319809069,0.10739856801909307
30,primary,b2_5m_window_empty,feature,raw,419,0.06763728150110147,0.0,0.06763728150110147,0.0,0.5312725992919718,115,0,304,115,0.2744630071599045,0.0
30,primary,b2_5m_zero_dte_premium_share,feature,raw,419,-0.0017716744647844874,-0.0027559039693890917,0.003500216052407613,-0.00730828536597133,0.006826694493858483,86,333,0,419,0.2052505966587112,0.7947494033412887
30,primary,b2_5m_zero_dte_signed_premium,feature,signed,419,-0.0013192791693720134,-0.001475499450994087,0.0013657557275321278,-0.002970069654200081,0.0007780530712439026,40,379,0,419,0.0954653937947494,0.9045346062052506
30,primary,b2_5m_zero_dte_trade_share,feature,raw,419,-0.002237345295572824,-0.0011999359290599892,0.005217574146302774,-0.019158387976835244,0.009239102891385072,159,260,0,419,0.3794749403341289,0.6205250596658711
30,primary,day_of_week,feature,raw,419,0.04654518889530734,0.04754258753649963,0.04654518889530734,0.009551550563851765,0.06908022522927534,419,0,0,419,1.0,0.0
30,primary,dollar_volume_30,feature,log,419,0.13864993179103255,0.14678394034787584,0.13864993179103255,0.007917489909623933,0.2702284795452018,419,0,0,419,1.0,0.0
30,primary,intercept,intercept,identity,419,-11.500028906334862,-11.51591404567278,11.500028906334862,-11.67228515100765,-11.288260303040232,0,419,0,419,0.0,1.0
30,primary,jump_back_30,feature,log,419,0.005421682510768799,0.0050231541518779305,0.005421682510768799,0.0019459608347649469,0.008471468469712296,419,0,0,419,1.0,0.0
30,primary,log_rv_30m,feature,raw,419,0.06855493166750391,0.0,0.06855493166750391,0.0,0.4443677689709159,181,0,238,181,0.431980906921241,0.0
