session_date,forecast__log_ols_harq__B0,loss__log_ols_harq__B0,forecast__log_ols_harq__B1,loss__log_ols_harq__B1,forecast__log_ols_harq__B2,loss__log_ols_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2025-04-17,3.167773301087088e-05,0.10935452872826416,3.230454251486009e-05,0.10405993446997691,2.8656617745955468e-05,0.14889833041830505,3.1770875883818364e-05,0.11653325007568531,3.373710900114258e-05,0.10340314940986813,3.370847289962334e-05,0.0995628347460392,3.668858026719641e-05
2025-04-21,2.2549227677846442e-05,0.043621137469327866,2.5345625703951242e-05,0.06166612781667539,2.6706336789810922e-05,0.06773187725479902,2.0988182723388513e-05,0.03757312261737588,2.5740601924256685e-05,0.06979883494735559,2.6593183314659152e-05,0.08071730150180215,1.937881732266417e-05
2025-04-22,2.4170796777771166e-05,0.29983508878207527,2.751182325265102e-05,0.25617252151976305,2.803455252636617e-05,0.27975599705394555,2.4645241068597988e-05,0.31180415464645933,2.8100264864616573e-05,0.24124627355280828,2.8177398125210955e-05,0.24960850518432687,2.923562657488104e-05
2025-04-23,4.739668914742769e-05,0.08749010242952442,5.1132623462847116e-05,0.10142937656963669,4.732687198552162e-05,0.08741932474205093,4.357650820588878e-05,0.0944471326962086,4.347923144310516e-05,0.08476025880135717,4.338501660824299e-05,0.08662694301448591,3.8049716376674596e-05
2025-04-24,2.050003025687159e-05,0.04539053920220423,2.2906674773385643e-05,0.06841437827579618,2.1531564023119504e-05,0.05423304930207101,2.0473558861088058e-05,0.04744505190536193,2.2115095620246595e-05,0.06148024419045445,2.2277269783815622e-05,0.06367598891578324,1.6890682595016476e-05
2025-04-25,2.47146703630545e-05,0.16297199557430248,2.606785928888673e-05,0.17654217532947858,2.7350678547278533e-05,0.16428058075043794,2.3683354453205268e-05,0.1806678415289208,2.5775234032922605e-05,0.17889567766392075,2.626706543666733e-05,0.1705456281068292,2.667988902637686e-05
2025-04-28,2.9266352911788643e-05,0.05097258238310951,2.957890456176084e-05,0.05672476894448845,2.8162643126109953e-05,0.04959374753776243,2.53934719140959e-05,0.04674471508812201,2.6778401035904606e-05,0.055477770318631776,2.650842615727014e-05,0.05437546526872087,2.5994682600715256e-05
2025-04-29,2.0327242437005164e-05,0.10804871896311885,2.1586349110283274e-05,0.12336414204471847,2.0408694384042685e-05,0.11423284832882702,1.903057988223321e-05,0.1009283970230636,2.0281785156028895e-05,0.11238342105165301,2.0075084086061132e-05,0.11082719043685073,1.8161116707859503e-05
2025-04-30,2.5440721185923142e-05,0.11573018749946856,2.797065720132121e-05,0.11152510472149622,2.7371948935296195e-05,0.11234403852426084,2.477106834280533e-05,0.114447335544179,2.6804030175007806e-05,0.1276427038519927,2.7032294535694904e-05,0.11966880468622072,2.6471318649819836e-05
2025-05-01,2.557470756094593e-05,0.10863901275836839,2.666783408598795e-05,0.11646095569748309,2.5947465080545843e-05,0.11301369110817554,2.289115959721266e-05,0.10447984745940864,2.3092354115562572e-05,0.1058631674736328,2.2738191450913606e-05,0.10451023989648021,2.2334051188901482e-05
2025-05-02,2.3206275861568012e-05,0.11835674091248603,2.2433021363664913e-05,0.11103921681068575,2.2326360456808755e-05,0.10593925140311695,2.1802177281248325e-05,0.1237032104096654,2.139320495808652e-05,0.1176677163869,2.1623425850154168e-05,0.11646872302635863,2.1984469736835104e-05
2025-05-05,1.340227809090585e-05,0.0788842228734584,1.328556318912466e-05,0.07671605418032573,1.336524267224553e-05,0.07699155214207982,1.3184105290863223e-05,0.09801214799975218,1.3677537599362552e-05,0.09888802151658556,1.3543829607142583e-05,0.09220058704889204,1.0686120914581488e-05
2025-05-06,1.594341066129308e-05,0.20314141764288005,1.6279958323254934e-05,0.19438745554416,1.5961932926611298e-05,0.1871046005104983,1.6104000501434997e-05,0.19483821889409325,1.624739579538801e-05,0.2030306122742873,1.636089491984731e-05,0.20944350625509586,1.5234894951887822e-05
2025-05-07,1.736767212129666e-05,0.4343845565230408,1.8580883752877074e-05,0.4021521754120681,1.8234401588334396e-05,0.4321312590605482,1.930025182300308e-05,0.30414175558181383,1.9949367261546338e-05,0.29941342530259946,1.916349838347061e-05,0.3297368290281639,2.8809191818988846e-05
2025-05-08,1.7114552125755244e-05,0.09237681448832818,1.7749976768724726e-05,0.09560681728255964,1.7659128554265572e-05,0.1035773623877343,1.6458121832960452e-05,0.09660431249887513,1.6425534577271104e-05,0.09010599383101474,1.6477665644475515e-05,0.0946174880002128,1.5685785159309595e-05
2025-05-09,1.7229511627928694e-05,0.06772072806253106,1.7279033989684675e-05,0.06466461605404485,1.6973103692240583e-05,0.06446536174246979,1.603475417871598e-05,0.08024560352414246,1.6984944931767722e-05,0.0828521460805662,1.6846742811357428e-05,0.08101633278613339,1.7424464821865827e-05
2025-05-12,1.640520930480866e-05,0.10400172936310985,1.5775206474146073e-05,0.0964847356425486,1.565607541085275e-05,0.09564444563492008,1.404756366852187e-05,0.08072379264019611,1.4128735540359027e-05,0.0784236059219577,1.4505991528470226e-05,0.07936254007778762,1.2689998643450342e-05
2025-05-13,1.6811064154878393e-05,0.07865216852170977,1.67611700451773e-05,0.08085346788066454,1.673399502561392e-05,0.07605723193325192,1.5943529734696795e-05,0.07710164961983802,1.590363716175836e-05,0.0773783032791125,1.6445801988158743e-05,0.07490078361258524,1.674477509565524e-05
2025-05-14,1.6493949562804488e-05,0.12112477896816963,1.711205902799189e-05,0.12769990042871535,1.7414765726295403e-05,0.122389930016066,1.6397731295970434e-05,0.12043914744980017,1.6614556748543356e-05,0.11721435983848982,1.6968264035687527e-05,0.1175985739966227,1.588612923584314e-05
2025-05-15,1.4837630419287427e-05,0.06612660195959372,1.5152835505751229e-05,0.06880386340852032,1.4787609083938727e-05,101870.78222875112,1.4664674669738066e-05,0.0660940302678412,1.5127338525795078e-05,0.06854229537981561,1.5053496529459008e-05,0.06807366505499339,1.3493636770664735e-05
2025-05-16,1.1899587213312884e-05,0.09060292129748516,1.1854287888942452e-05,0.0897459575298934,1.1733451782744678e-05,0.0859255203701031,1.0797247560133402e-05,0.07789790581131052,1.1297609743280998e-05,0.07742026649047828,1.1323008911675073e-05,0.07711561161261392,1.1100054308246382e-05
2025-05-19,1.1944954304372308e-05,0.07868095531917452,1.176391986624449e-05,0.07497524254345343,1.1583337090439228e-05,0.07296783309052243,1.0736166692999944e-05,0.060444509957325254,1.1223923861889303e-05,0.06531687268791017,1.118308275586743e-05,0.06500464715523756,9.399366938036214e-06
2025-05-20,1.156387712410481e-05,0.13969795426073395,1.1929793321321784e-05,0.13924325127084633,1.1692337212990446e-05,0.13261279572008036,1.1368125684805237e-05,0.14584409285284497,1.1813575318292662e-05,0.14542461497066253,1.1789478620331109e-05,0.14376136411788384,9.782895259047814e-06
2025-05-21,1.65154177194499e-05,0.8312067064882851,1.7695947752166456e-05,0.7412071523329954,1.770072806276304e-05,0.695577612903009,1.8421637020828206e-05,0.7507829775304806,1.868039126910947e-05,0.7031580484161036,1.85434335357718e-05,0.7107332138547413,2.4919632288156172e-05
2025-05-22,1.5231842595297005e-05,0.2132183712377551,1.6345208000821594e-05,0.21365398386822365,1.613233277207624e-05,0.22967628101682527,1.3756858731874741e-05,0.19927490786492988,1.3943498805638148e-05,0.1934004622885406,1.415506405559737e-05,0.18168802878650006,1.3652845951700558e-05
2025-05-23,1.4538150410113084e-05,0.09421555277782873,1.5088520566623894e-05,0.09412301260251497,1.4873833990846712e-05,0.0951142532308968,1.3139218103825086e-05,0.0923236522280605,1.3722716053119759e-05,0.09104924736711517,1.3457740400059698e-05,0.09074598683603553,1.3062279880609836e-05
2025-05-27,9.847288943569438e-06,0.08412501164524762,1.0679717256434975e-05,0.0975567113266872,1.0876588722148574e-05,0.09917915027798148,9.664554006018789e-06,0.0817270253192559,1.0361150509330522e-05,0.0926381250833584,1.0695682788300397e-05,0.09282834282224743,7.834997802286164e-06
2025-05-28,9.204289694133743e-06,0.11395800179827793,1.049517558950159e-05,0.13445281462913006,1.0419481023376057e-05,0.1261028544342148,9.834758632119961e-06,0.11918592352948006,1.0383077675199162e-05,0.14852109069405675,1.0282567391477148e-05,0.14045556814154794,7.971197313488408e-06
2025-05-29,1.478160100647652e-05,0.16544447410945423,1.5249405918211542e-05,0.15929346082686507,1.4966955178295034e-05,0.15892542509767874,1.426948066611069e-05,0.18451902472965295,1.460915739472907e-05,0.18964789375732516,1.4680420487686056e-05,0.1900990927287746,1.4950605353832927e-05
2025-05-30,1.4017467496120718e-05,0.2095477156007807,1.3877939599335243e-05,0.21752045850181254,1.3795345212170462e-05,0.20853336021739377,1.3352986194196956e-05,0.182795492826029,1.3623944875607603e-05,0.168292754163481,1.3740657763621265e-05,0.170390188142622,1.6416776026377998e-05
2025-06-02,1.5376353571053078e-05,0.10569449394594048,1.4753842478406635e-05,0.10080997517467263,1.4362175828934063e-05,0.09807663509022749,1.3625353205779842e-05,0.09838699118733683,1.380975644557158e-05,0.09825995599269678,1.3531630163445015e-05,0.09697745910838731,1.3371313957649949e-05
2025-06-03,1.0846180818873935e-05,0.1331063289672159,1.1079732589423925e-05,0.13113274977724787,1.1056881613608069e-05,0.1314775461133197,1.0364629673943655e-05,0.1345489008013706,1.0624977933190833e-05,0.1343250358965444,1.0604956842012514e-05,0.1362108771745849,9.317794579645304e-06
2025-06-04,1.2218312289992291e-05,0.5217818592720003,1.3146231300294504e-05,0.480077270287033,1.3222140104515376e-05,0.5237231535212495,1.2652685189854814e-05,0.6057570945420758,1.271252518539657e-05,0.5419103428008968,1.2675060077649969e-05,0.5396670310467538,1.3193760278854872e-05
2025-06-05,2.3263877417226478e-05,0.3239557347975461,2.3507871574460448e-05,0.30600583585077845,2.4478945972573672e-05,0.29625571384684624,1.9663201595153973e-05,0.40434006523504173,2.1868674689106692e-05,0.3299708562580079,2.1963540298066005e-05,0.3266260517488117,3.7936950080106667e-05
2025-06-06,1.897746733477378e-05,0.10977379473858721,1.974783288757681e-05,0.106717480129905,1.901630437223372e-05,0.1020003968844373,1.8523952408130228e-05,0.1209229450435923,1.8261187550920747e-05,0.11971774241449135,1.8442497342759936e-05,0.11633304951038925,1.554076250331121e-05
2025-06-09,1.4971245563865786e-05,0.310081029817844,1.4499620225720493e-05,0.30153685308118017,1.4688995552890317e-05,0.30155470965619213,1.4287653846347562e-05,0.3232735923703968,1.4620889173454447e-05,0.2692044077401861,1.4518181357210808e-05,0.2684849781534557,1.3323682245724685e-05
2025-06-10,1.2852319250507357e-05,0.17062173475682232,1.2842947446813741e-05,0.16136600991101932,1.2662699142225926e-05,0.16380946387617573,1.3401375171432625e-05,0.17666999713636236,1.3366673733161815e-05,0.1695427319952447,1.3508668105582012e-05,0.16938709085084447,1.2605306527940428e-05
2025-06-11,1.4553047403334106e-05,0.16030731353874253,1.4944601826710792e-05,0.14179156951027813,1.5027006680239053e-05,0.14504259349841853,1.5108841758697738e-05,0.14055471586692198,1.490916232023095e-05,0.13413770041587245,1.4914951272073359e-05,0.1355764473542286,1.4323082221166707e-05
2025-06-12,1.3032237685917477e-05,0.11922939690265733,1.3232211539887908e-05,0.12371369153096863,1.3293935559324174e-05,0.12399823088678752,1.3267041029611146e-05,0.1478920014357309,1.3548063190101302e-05,0.14368471640912586,1.3619460957455989e-05,0.14425176994645247,1.3522149414971427e-05
2025-06-13,1.4442940586155471e-05,0.11985164434977567,1.395440388778793e-05,0.13676664874205505,1.3828555585025066e-05,0.14500331823713966,1.4065903387434663e-05,0.10584122123724791,1.4306086335190827e-05,0.12227563627225439,1.4523257146852207e-05,0.12127628981268801,1.7338653356251146e-05
2025-06-16,1.0576031403727133e-05,0.10075587155383907,1.0335156394810305e-05,0.0976957867459604,1.0334863246914699e-05,0.09614520271153733,1.0277118709546082e-05,0.10236179593287327,1.0507237926094977e-05,0.10365248960672628,1.0412508943625555e-05,0.10439596113251655,9.153780407597405e-06
2025-06-17,9.30614327220566e-06,0.07868760135502148,9.731472843270578e-06,0.08213367557634427,9.78101466713775e-06,0.0842530990614807,9.601153422450825e-06,0.07671602024204356,1.0121634460834299e-05,0.08101528755361448,1.002114772151422e-05,0.08212724186395183,8.852014270219112e-06
2025-06-18,1.006145849034381e-05,0.206842954554618,1.1066774803059758e-05,0.17994098263871203,1.1215410503415713e-05,0.17119705668248272,1.1157443871943836e-05,0.14510469357480518,1.1431682236036058e-05,0.1576080275330932,1.156043888606521e-05,0.15427370731512144,1.309977050820445e-05
2025-06-20,1.2240455168711937e-05,0.06721599199390983,1.2353490146054529e-05,0.066634922712072,1.2299068179241719e-05,0.07040255297499501,1.0944605577264733e-05,0.06455890175380381,1.1270653561289781e-05,0.06590178508142928,1.121027827751525e-05,0.06592057560244598,1.1423880054654118e-05
2025-06-23,1.8015300454371512e-05,0.13364394429321622,1.6952191373860694e-05,0.13721311022309407,1.683832388020073e-05,0.13772458947579394,1.6703045845352528e-05,0.14138750380258616,1.72547241984513e-05,0.13327949901135241,1.723108132137788e-05,0.13087900549844772,2.086697739144443e-05
2025-06-24,1.2069149714322661e-05,0.12805604945179078,1.2019727268397897e-05,0.13076723995651468,1.1733416180726928e-05,0.12496352634022816,1.2022932545292602e-05,0.1434448710586191,1.1702267876990947e-05,0.12065035385129053,1.1687184576636898e-05,0.12054595412716333,9.261477990454075e-06
2025-06-25,1.1765087943991348e-05,0.10633910507607675,1.2644442022355448e-05,0.12019544648186398,1.287386098268109e-05,0.11838917103421358,1.1796506306835575e-05,0.12124525597237978,1.1886139130489425e-05,0.11259066743794566,1.196532186128989e-05,0.11283078005561609,9.624459603886506e-06
2025-06-26,1.0945526167304589e-05,0.1512702072953668,1.0148408497430032e-05,0.15311672057228665,1.0095678426817189e-05,0.15480421836064465,1.0844558931940202e-05,0.15188276360126982,1.0139828232905911e-05,0.15668566314338203,1.0231249224672208e-05,0.15371660205895957,1.0086712326221139e-05
2025-06-27,1.0542032610295168e-05,0.15115173361628856,1.0166213225388594e-05,0.16744137365859682,1.0416028624315742e-05,0.16418427240725117,1.0408805669980808e-05,0.16655724455264534,1.0326738271106542e-05,0.1672777119025164,1.0478402013568416e-05,0.16429699264142247,1.2003100815616335e-05
2025-06-30,9.339890597341967e-06,0.3376866094828545,8.893779870493287e-06,0.342693626720508,8.862538821946668e-06,0.3502634574903836,9.138023323418864e-06,0.37613513838532486,9.405034376483286e-06,0.3456005287249299,9.280449944850285e-06,0.3381025670230617,9.370170416183884e-06
2025-07-01,1.6410439347805502e-05,0.12976617359074114,1.6581560434047117e-05,0.12318470909325013,1.7513996334646828e-05,0.1236842915855309,1.5796782176788558e-05,0.13614045161494256,1.563731055884438e-05,0.1355973256886661,1.6052246754984404e-05,0.13231666640171316,1.8729348852650366e-05
2025-07-02,1.212079708216084e-05,0.12542662045375672,1.1671024927212322e-05,0.12491777967790833,1.1872751480441669e-05,0.12050835311611548,1.2934885835154695e-05,0.17278544471291177,1.2301443647482806e-05,0.1674570397937095,1.2419270645379364e-05,0.16905600172221372,1.2991248398454884e-05
2025-07-03,1.2382125309486397e-05,0.07490446685011462,1.3085063210977218e-05,0.07805444233334381,1.2539608442262912e-05,0.07219291897467296,1.248386383211506e-05,0.06379707563334597,1.329179135453523e-05,0.08130864442502617,1.3485020893162097e-05,0.08078418095517888,1.1889664961573264e-05
2025-07-07,1.2383893959808441e-05,0.15334360394257748,1.1677539821417763e-05,0.15318059642837212,1.2280050005827288e-05,0.15405459917196287,1.2490513546941404e-05,0.17697666791105637,1.234162006718995e-05,0.17361571281094798,1.2522319020011484e-05,0.17076366888113084,1.140432276871867e-05
2025-07-08,1.0000492600704016e-05,0.4807479855711894,9.74247212949091e-06,0.47110264527714607,9.869683148548085e-06,0.4406162842684731,9.818915172316428e-06,0.48075173082084127,9.687684677344499e-06,0.46392195210872167,9.667816754339258e-06,0.4749353108932643,1.3983293105376685e-05
2025-07-09,1.0094501674937288e-05,0.207929463262181,1.0438586431324832e-05,0.20582763035119664,1.0624040529886722e-05,0.22096268405843314,1.0666581317578717e-05,0.21071601589560143,1.0515082154414216e-05,0.19496932469223663,1.0564176699927655e-05,0.19868668840852285,9.612030957513619e-06
2025-07-10,9.899849086172718e-06,0.10326147146331151,9.834044095843587e-06,0.10469557801823208,9.517484878409761e-06,0.0995779273547505,1.0264856424931924e-05,0.14479288941176488,1.036863455837423e-05,0.1492305847766866,1.0390027364960899e-05,0.14923444189982074,8.348217528166433e-06
2025-07-11,8.54315796877187e-06,0.1047972328274912,8.222652415320907e-06,0.0971389586588261,8.082288104841496e-06,0.09417815526230357,8.318884276916453e-06,0.1245686669620882,8.838285156302313e-06,0.12356348281230972,8.517503600368905e-06,0.118356909354891,7.1629156998078136e-06
2025-07-14,7.693783204757119e-06,0.1132284785629818,7.305893068158465e-06,0.11412694832059284,7.1141297593594124e-06,0.10933748606471766,8.246566608674037e-06,0.16153879838794608,8.482578136764346e-06,0.17080487027067448,7.96194478555296e-06,0.15412030902612528,7.039231914589259e-06
2025-07-15,9.076385780436802e-06,0.0756572454603122,8.967585427544406e-06,0.0760311900977307,8.910783172732593e-06,0.081616424100579,8.790130235892954e-06,0.09134365467605089,8.879006758248972e-06,0.08770421069631024,8.966700040453547e-06,0.08777436581526492,8.420189177941762e-06
2025-07-16,1.2182828016587695e-05,0.17729542202161344,1.2386426847338521e-05,0.18390235993159731,1.2215965294058327e-05,0.1860175964975247,1.2282291576426593e-05,0.20689737902189023,1.221535843987971e-05,0.19831017728677802,1.210974244781074e-05,0.195571164451211,1.3352290806386582e-05
2025-07-17,6.971059669468154e-06,0.1976983957532179,7.016379973108393e-06,0.1939396382820946,6.923605293077659e-06,0.19272771202395345,7.417834898638831e-06,0.22048902775213533,7.532189388642878e-06,0.22137013075714243,7.592324274318152e-06,0.22132753466243327,6.738384658640927e-06
2025-07-18,7.4915516735925435e-06,0.14502340643131792,7.358237994450709e-06,0.14035873523613931,7.290359851056817e-06,0.13753524661615257,7.5493807778741085e-06,0.13613469068974093,7.652856224055263e-06,0.13258593776272634,7.688829738009874e-06,0.1344910568330406,7.0682306048927964e-06
2025-07-21,7.0297598565126846e-06,0.10440380263384176,6.848582112887549e-06,0.10258372940974525,6.68303693852546e-06,0.09871139233463944,7.059450393250472e-06,0.11991130881507796,7.320405362843736e-06,0.15812872586304916,7.26235308514316e-06,0.15269382993727068,5.747244031066461e-06
2025-07-22,1.0986402944641744e-05,0.09272292601607375,1.105149745152386e-05,0.09427783077406593,1.0767885652479301e-05,0.09098390590796512,1.086725368488112e-05,0.10732075972906586,1.1264167333175181e-05,0.11908648772746162,1.1299495946207456e-05,0.11905791489495171,8.496972483392911e-06
2025-07-23,9.08046942965052e-06,0.1893710049175441,9.832757709743156e-06,0.19583897112659213,9.414401697874679e-06,0.18450512675536998,9.560594525530135e-06,0.20017768838064065,1.032243373649897e-05,0.22305231092716396,1.0265828594685e-05,0.22136124395623588,7.736556341468887e-06
2025-07-24,1.059487132427802e-05,0.07494214314145227,1.0519135771587038e-05,0.07752846738029892,1.0971913822571062e-05,0.07414732272788187,9.780698135457555e-06,0.0749545858357361,9.814199548258662e-06,0.08139984087488172,1.0289106114904614e-05,0.07841304824096738,8.478197057270865e-06
2025-07-25,7.030549503798704e-06,0.08748039839369694,6.729225967455412e-06,0.08996255644681789,6.572776517947877e-06,0.09119409639997887,7.580042385208219e-06,0.11140256738490978,8.082041631989876e-06,0.15054148765268446,8.335845469892827e-06,0.15426326220164285,7.273950265590717e-06
2025-07-28,7.559906632794231e-06,0.10057193538402565,7.033735123399627e-06,0.10352575990944395,6.812515677303486e-06,0.09930771984357578,7.260925644047311e-06,0.10579682715238176,7.333197620338566e-06,0.12360620717494226,7.292024517588826e-06,0.1183851584039346,7.235053020178916e-06
2025-07-29,8.42106576298744e-06,0.09817116801868765,8.27510813345836e-06,0.09512692015467021,7.883047228573832e-06,0.09787000780867643,8.40188672854817e-06,0.11521732515372451,8.593833577906152e-06,0.1180900517235371,8.628792700041188e-06,0.11866805549871151,8.734516678768139e-06
2025-07-30,8.063116376929031e-06,0.202841713226711,8.546198353267312e-06,0.20043882301377383,8.821374342533894e-06,0.17118641132571652,9.031409730290116e-06,0.19047024670373489,9.383104522441649e-06,0.1852521335499907,9.336461621188355e-06,0.173131776789791,9.290246023010536e-06
2025-07-31,1.8076031275985468e-05,0.09838585284424063,1.732592228365521e-05,0.10169497861724326,1.7349318116053583e-05,0.10345332903023807,1.7024067363742685e-05,0.10732942955880902,1.6769464152502882e-05,0.10902178114457854,1.6773708666102194e-05,0.10840030737815387,2.0199954301102107e-05
2025-08-01,2.3789058574996994e-05,0.0688967864706313,2.1911631431435117e-05,0.056618533665220405,2.2127773263321182e-05,0.053502363503487166,2.0380185159003094e-05,0.05269895374341934,2.035998312357185e-05,0.05153485968715076,2.0041951574623084e-05,0.04985064542458837,2.0641798662756177e-05
2025-08-04,1.2970352048540918e-05,0.11137243605653296,1.1733395238360336e-05,0.10265145285172528,1.1701428609854817e-05,0.10193634233405657,1.18402949512212e-05,0.09911157761782713,1.1458189914365055e-05,0.09892404785996049,1.1256021652005093e-05,0.09931300477061017,1.2224444726954241e-05
2025-08-05,1.2236215408706003e-05,0.07244737113889708,1.1755972873173779e-05,0.06732199949285617,1.1437645547505707e-05,0.0623626827307339,1.1454123450536737e-05,0.059988197969434165,1.1314831515450149e-05,0.05794206879978412,1.1076074038826055e-05,0.0568987202523931,1.0903736864477442e-05
2025-08-06,1.2113679215711815e-05,0.08286107151962947,1.2268178098425771e-05,0.08640245040539456,1.2281700847203128e-05,0.08698510567444788,1.1857264379451325e-05,0.09360012638254078,1.1572981174258833e-05,0.0829788953658943,1.147641794349317e-05,0.08263933378819432,1.062688159183413e-05
2025-08-07,1.390294659113725e-05,0.09272577190142271,1.3181686790605269e-05,0.08942534118818075,1.2969433005830636e-05,0.09109069078848754,1.2961756840183303e-05,0.08290877672462701,1.268084897926658e-05,0.08126923270110507,1.249232918703547e-05,0.08092150653323778,1.262000518632652e-05
2025-08-08,1.1143701488075477e-05,0.13765863178133325,1.0399557545307504e-05,0.14116265846844386,1.0414113682325029e-05,0.13324853031076575,1.0848575003923345e-05,0.13752137783381435,1.0390222472435706e-05,0.14092009936656455,1.051640682731314e-05,0.13354928992709367,1.1100067579979258e-05
2025-08-11,9.876799851917208e-06,0.07210120946771795,9.116397913378393e-06,0.06768180699553235,9.02864778575669e-06,0.0684773125660001,9.135792656776858e-06,0.07585537334374233,8.929656325144071e-06,0.07602179222925952,8.953297365455146e-06,0.07712104900826473,8.794259735614885e-06
2025-08-12,1.1405912358802348e-05,0.12859632161203782,1.0964707379549261e-05,0.12661305639492296,1.0781612339152287e-05,0.12496048759740974,1.0579899912968061e-05,0.12070595613494246,1.0322602346040964e-05,0.12376094135792796,1.0270663191960985e-05,0.12258577965801117,9.433648157121637e-06
2025-08-13,1.1178407589112303e-05,0.2772337315305491,1.134315214338095e-05,0.2758782965157447,1.1188403292520348e-05,0.2769998222891162,1.171514362067969e-05,0.2624755445897717,1.144675776317117e-05,0.2461781061111082,1.151613307847534e-05,0.2509451025678185,1.3356667748987329e-05
2025-08-14,1.0205462412592639e-05,0.07144855847019345,9.792219044294197e-06,0.06753342407034246,9.87237954822427e-06,0.06199736371802831,9.744311159654336e-06,0.08162804491577588,9.626987453561822e-06,0.0779873118234262,9.63165882456295e-06,0.07729109971977612,8.815639284802285e-06
2025-08-15,9.17052937877751e-06,0.11079284151861411,8.704226596824453e-06,0.10735375098141536,8.747012056179586e-06,0.10691591736070127,8.886106826353318e-06,0.10875236105998026,8.824918835537738e-06,0.10881496793379353,8.803138102222524e-06,0.11069564197930641,8.24023287536949e-06
2025-08-18,7.2560135148244995e-06,0.13573947230908714,6.910680071099013e-06,0.12862412446986993,6.870761853154874e-06,0.12833525837651388,7.063598571843367e-06,0.12185913883654603,7.068718753729163e-06,0.12093333014883935,6.969311864797883e-06,0.11621031007826692,5.9232946729067994e-06
2025-08-19,1.0582100678140251e-05,0.13674741667409365,1.0411556193075692e-05,0.13750339405214415,1.036631253305798e-05,0.14016901563847173,1.073489154043805e-05,0.14402093795610107,1.066309351423547e-05,0.1441469555707061,1.0657186024223242e-05,0.14248557732665282,1.2464785931706101e-05
2025-08-20,1.7735846318092164e-05,0.0742972562217248,1.8533881424886363e-05,0.07583624663509633,1.8764452170499027e-05,0.07567923665854227,1.7295823488410887e-05,0.07633630089388177,1.7620072270204436e-05,0.08005872968035856,1.7270340171077276e-05,0.07814738112017583,1.6428019785614603e-05
2025-08-21,1.055413855656918e-05,0.08293895862316263,1.0866901409724994e-05,0.08945858910399286,1.0752916364302888e-05,0.09124076387963553,1.032094856530181e-05,0.08437833652675959,1.034519561722854e-05,0.08635185992234128,1.0293128810617498e-05,0.08603407099944275,9.405210760106777e-06
2025-08-22,1.5314712618557228e-05,0.16481131012804792,1.468323701560271e-05,0.15189284703300085,1.4526926364804042e-05,0.14698318869723445,1.633993372351811e-05,0.14845595674341747,1.5130513789844062e-05,0.13786832571728672,1.4627477365204873e-05,0.1350983206140291,1.0348190506191129e-05
2025-08-25,8.971396260608407e-06,0.11293323440602328,8.434474770915303e-06,0.10410001938606323,8.542623488434859e-06,0.10470443165226356,8.700947690444684e-06,0.1292726698463176,8.43464077745565e-06,0.1285157184689419,8.454295445236744e-06,0.12844476112958458,7.036957492808461e-06
2025-08-26,7.312832599329741e-06,0.3405932800376022,7.384548328494729e-06,0.33061093839224154,7.40343148845644e-06,0.32908288161452864,7.390674257133513e-06,0.2804932639426219,7.437862592765798e-06,0.26551102242088587,7.3911299222274785e-06,0.25417906666668805,7.908039338879533e-06
2025-08-27,6.400529462189927e-06,0.2080988969772329,6.961140154845919e-06,0.20753583310206603,7.10589519695146e-06,0.19620949093495307,7.089804878312681e-06,0.20900172495605385,7.105684694795252e-06,0.19975015154486297,7.18210687604469e-06,0.19858267898488,5.466106447738982e-06
2025-08-28,9.539442049176214e-06,0.08294308931115912,9.425946622565354e-06,0.08313068528938294,9.49729917221936e-06,0.08192926903652988,9.172272374982113e-06,0.07373255577146674,8.986905713875647e-06,0.0727384194709614,9.045075855106917e-06,0.07317058247920726,8.21078111878133e-06
2025-08-29,1.062147309069169e-05,0.17190301499929914,1.019151523777247e-05,0.17243313964717566,1.0268724303918389e-05,0.16722554938328874,1.024974807188565e-05,0.1488787835571732,9.879703154332872e-06,0.13953026650987826,9.92152535178247e-06,0.14007871964886906,1.0144741509445618e-05
2025-09-02,1.1746225700965722e-05,0.1055996466686945,1.1628145558245544e-05,0.10275304739802545,1.181183814289417e-05,0.10518272559796826,1.1146971280740359e-05,0.11254407862583293,1.10480624702038e-05,0.11070028717712126,1.116515571456883e-05,0.10945797886009791,1.120225917651003e-05
2025-09-03,1.0363549701869475e-05,0.053433302139728134,1.0730158087726395e-05,0.052575301925345576,1.0632798578517019e-05,0.049246477775428406,1.058621985156704e-05,0.052118385270009754,1.0226792926548502e-05,0.048784171656729776,1.0188113524348454e-05,0.04965515793731834,1.0063774154364947e-05
2025-09-04,9.552049726105518e-06,0.0661795724601373,9.446540533630548e-06,0.06523981845979851,9.260705057967584e-06,0.0633636600630419,9.216482643680508e-06,0.0760144520471612,9.04287299631939e-06,0.07977862549203409,8.970107736498624e-06,0.08045365184039587,8.508820135180142e-06
2025-09-05,1.8368937919850768e-05,0.08247411907535764,1.6718618336328196e-05,0.0770667600315586,1.6521521433098376e-05,0.07664835650489754,1.625562749080975e-05,0.07651461913922354,1.5564612826255273e-05,0.07919343237106534,1.553075631707266e-05,0.07963991919014855,1.732178164022915e-05
