horizon_minutes,session_date,family,information_set,qlike,mae,mse,N_origins,N_asset_sessions
15,2026-01-27,log_ridge_harq,B1,0.13895819435662696,1.4637306602500536e-06,3.986339452741966e-12,384,6
15,2026-01-27,log_ridge_harq,B2,0.1333499133395175,1.423457582612811e-06,3.7575452965571e-12,384,6
15,2026-01-28,log_ridge_harq,B0,0.2162832489427683,2.2948687154158148e-06,1.4197189886259394e-11,390,6
15,2026-01-28,log_ridge_harq,B1,0.20011232140677657,2.399371856642341e-06,1.4490721415417174e-11,390,6
15,2026-01-28,log_ridge_harq,B2,0.20089726506299369,2.377924577902191e-06,1.4512128143704853e-11,390,6
15,2026-01-29,log_ridge_harq,B0,0.1313248645961527,4.844392072999538e-06,6.595417730785199e-11,384,6
15,2026-01-29,log_ridge_harq,B1,0.12567580545529666,4.500086472516059e-06,6.292131606576758e-11,384,6
15,2026-01-29,log_ridge_harq,B2,0.1278564064040967,4.587635583616598e-06,6.221999816143301e-11,384,6
15,2026-01-30,log_ridge_harq,B0,0.10235821928205562,4.309461127273205e-06,4.630230907799085e-11,390,6
15,2026-01-30,log_ridge_harq,B1,0.09525236650796322,3.997591105697473e-06,4.484307759893711e-11,390,6
15,2026-01-30,log_ridge_harq,B2,0.09253098914045114,3.907159885173656e-06,4.483635704213228e-11,390,6
15,2026-02-02,log_ridge_harq,B0,0.2614337056335909,3.6412379695543834e-06,3.25240272616278e-11,307,6
15,2026-02-02,log_ridge_harq,B1,0.3151525601400352,3.3386048209182945e-06,3.3065076895125095e-11,307,6
15,2026-02-02,log_ridge_harq,B2,0.31162183407814015,3.3233703472901265e-06,3.315339100074821e-11,307,6
15,2026-02-03,log_ridge_harq,B0,0.10964009374903409,4.349266874256949e-06,4.271082163733832e-11,378,6
15,2026-02-03,log_ridge_harq,B1,0.13952591753117227,4.494443012853043e-06,4.9755985694320323e-11,378,6
15,2026-02-03,log_ridge_harq,B2,0.12724060360181702,4.3805803017429864e-06,4.629061218012563e-11,378,6
15,2026-02-04,log_ridge_harq,B0,0.13425734674156145,6.061119466625541e-06,7.416285888953388e-11,390,6
15,2026-02-04,log_ridge_harq,B1,0.13933095423640843,6.01637821414166e-06,7.772621530857527e-11,390,6
15,2026-02-04,log_ridge_harq,B2,0.13093697408457253,5.850871490769191e-06,7.27842606116961e-11,390,6
15,2026-02-05,log_ridge_harq,B0,0.11210699928511358,5.494093231157161e-06,5.563188803998009e-11,384,6
15,2026-02-05,log_ridge_harq,B1,0.11044189903125196,5.425117615397789e-06,5.6761715767830986e-11,384,6
15,2026-02-05,log_ridge_harq,B2,0.11101981913570565,5.643770811703895e-06,6.04781084112835e-11,384,6
15,2026-02-06,log_ridge_harq,B0,0.15972827242792964,5.9375558569382725e-06,1.0088360543780348e-10,374,6
15,2026-02-06,log_ridge_harq,B1,0.1577158200616484,5.6942596499334645e-06,1.0036683065000166e-10,374,6
15,2026-02-06,log_ridge_harq,B2,0.15302336953342296,5.649669089645027e-06,9.474086910915058e-11,374,6
15,2026-02-09,log_ridge_harq,B0,0.16969712666245443,4.0491495344398306e-06,4.343286632827956e-11,390,6
15,2026-02-09,log_ridge_harq,B1,0.16270253347206742,3.5559209198306237e-06,3.948406122965992e-11,390,6
15,2026-02-09,log_ridge_harq,B2,0.16137096172008483,3.6644408678899967e-06,3.9850291407465645e-11,390,6
15,2026-02-10,log_ridge_harq,B0,0.15976769874756686,3.342996529219195e-06,3.319564541118441e-11,370,6
15,2026-02-10,log_ridge_harq,B1,0.14998333910538839,3.0632750309625757e-06,3.1890035300399545e-11,370,6
15,2026-02-10,log_ridge_harq,B2,0.1492446820524956,3.0874042107528625e-06,3.113215472556541e-11,370,6
15,2026-02-11,log_ridge_harq,B0,0.17682780846287247,4.437735322974162e-06,7.641627683611782e-11,376,6
15,2026-02-11,log_ridge_harq,B1,0.17395764167042196,4.155000463532317e-06,7.61388862274036e-11,376,6
15,2026-02-11,log_ridge_harq,B2,0.17794167803475316,4.160227506755602e-06,7.74647982253442e-11,376,6
15,2026-02-12,log_ridge_harq,B0,0.08432215819319384,4.084203445039361e-06,3.55041276786081e-11,384,6
15,2026-02-12,log_ridge_harq,B1,0.08598832600059435,4.0322346264553075e-06,3.741599926177445e-11,384,6
15,2026-02-12,log_ridge_harq,B2,0.087660713208863,4.102576061280362e-06,3.742314600575667e-11,384,6
15,2026-02-13,log_ridge_harq,B0,0.10003259250098033,3.924421901463133e-06,3.465670302403601e-11,372,6
15,2026-02-13,log_ridge_harq,B1,0.09502389899059448,3.7595902992353926e-06,3.39365528388727e-11,372,6
15,2026-02-13,log_ridge_harq,B2,0.09462301892036425,3.780464903307306e-06,3.454946810935908e-11,372,6
15,2026-02-17,log_ridge_harq,B0,0.1277773391690865,4.284099837277007e-06,4.3404375647587583e-11,366,6
15,2026-02-17,log_ridge_harq,B1,0.12288656786769302,4.0490063148709366e-06,4.0841877894670766e-11,366,6
15,2026-02-17,log_ridge_harq,B2,0.12794573841864407,4.216457246210652e-06,4.2859435818564704e-11,366,6
15,2026-02-18,log_ridge_harq,B0,0.1346027466645674,2.193820590244962e-06,1.0961781903519866e-11,390,6
15,2026-02-18,log_ridge_harq,B1,0.12570711933941728,2.0265470838632534e-06,9.529589747476358e-12,390,6
15,2026-02-18,log_ridge_harq,B2,0.12388376692614668,2.040282703366824e-06,1.0020755073923984e-11,390,6
15,2026-02-19,log_ridge_harq,B0,0.12228851946004231,2.5570344703137416e-06,1.472642245710395e-11,372,6
15,2026-02-19,log_ridge_harq,B1,0.11910327470626576,2.4773386057590624e-06,1.4410462555914654e-11,372,6
15,2026-02-19,log_ridge_harq,B2,0.12198862284045182,2.538597683149913e-06,1.4398886783858939e-11,372,6
15,2026-02-20,log_ridge_harq,B0,0.19200141959915898,5.434575844346009e-06,8.581619535320575e-11,390,6
15,2026-02-20,log_ridge_harq,B1,0.1874291292087499,5.27609107802233e-06,8.542690799186792e-11,390,6
15,2026-02-20,log_ridge_harq,B2,0.1870018184713347,5.213955998809355e-06,8.359820765246602e-11,390,6
15,2026-02-23,log_ridge_harq,B0,0.11480014180883757,2.352799065716361e-06,1.0549293694953456e-11,390,6
15,2026-02-23,log_ridge_harq,B1,0.10551719474139391,2.1715081249356107e-06,8.97811452230183e-12,390,6
15,2026-02-23,log_ridge_harq,B2,0.10987029155394794,2.234797501912561e-06,9.514912926086083e-12,390,6
15,2026-02-24,log_ridge_harq,B0,0.12394935953793869,2.1640424755554948e-06,9.900802312620941e-12,390,6
15,2026-02-24,log_ridge_harq,B1,0.12493471026699376,2.12132164046656e-06,9.967105285926548e-12,390,6
15,2026-02-24,log_ridge_harq,B2,0.12769711556035715,2.169040237541862e-06,1.0024984968451483e-11,390,6
15,2026-02-25,log_ridge_harq,B0,0.12907918942578592,1.3955963926232437e-06,3.910476788340631e-12,390,6
15,2026-02-25,log_ridge_harq,B1,0.13638533363521543,1.4379768127748217e-06,4.33967582101065e-12,390,6
15,2026-02-25,log_ridge_harq,B2,0.13746869462876546,1.4544354537789255e-06,4.460447186510807e-12,390,6
15,2026-02-26,log_ridge_harq,B0,0.1282471053060792,3.656593258027336e-06,4.0264244520912996e-11,390,6
15,2026-02-26,log_ridge_harq,B1,0.12656667557991658,3.5608773842668766e-06,3.8977923500160115e-11,390,6
15,2026-02-26,log_ridge_harq,B2,0.12717465616071993,3.593766563372431e-06,3.8740638486930337e-11,390,6
15,2026-02-27,log_ridge_harq,B0,0.10307235428733462,2.533269904684828e-06,1.6083875023601652e-11,390,6
15,2026-02-27,log_ridge_harq,B1,0.10188329302099079,2.4915551395004313e-06,1.5713651333447498e-11,390,6
15,2026-02-27,log_ridge_harq,B2,0.10411505794870456,2.5728545432205504e-06,1.605464695365995e-11,390,6
15,2026-03-02,log_ridge_harq,B0,0.15243882312410997,3.1951905429064694e-06,2.282051609354723e-11,390,6
15,2026-03-02,log_ridge_harq,B1,0.15913696941503105,3.126116425704378e-06,2.2464328568135497e-11,390,6
15,2026-03-02,log_ridge_harq,B2,0.1588419728855671,3.0892610401022648e-06,2.1834885110697487e-11,390,6
15,2026-03-03,log_ridge_harq,B0,0.13715092568466938,4.326463793963465e-06,4.017405736125666e-11,384,6
15,2026-03-03,log_ridge_harq,B1,0.14019266118105866,4.213049672042393e-06,3.9856061766400873e-11,384,6
15,2026-03-03,log_ridge_harq,B2,0.13594314352594036,4.187533405569168e-06,3.923128780281823e-11,384,6
15,2026-03-04,log_ridge_harq,B0,0.15600877360550222,3.138107014522658e-06,1.7329914561301954e-11,390,6
15,2026-03-04,log_ridge_harq,B1,0.15038698581942986,3.018902253022243e-06,1.6322965123336268e-11,390,6
15,2026-03-04,log_ridge_harq,B2,0.1483173201976208,2.994870186381833e-06,1.6248901179971015e-11,390,6
15,2026-03-05,log_ridge_harq,B0,0.16120377186084836,4.638574072078383e-06,4.604341889708759e-11,384,6
15,2026-03-05,log_ridge_harq,B1,0.1662756118057164,4.66874539312882e-06,4.743855903997335e-11,384,6
15,2026-03-05,log_ridge_harq,B2,0.16426877941173137,4.633297851827389e-06,4.685394823312599e-11,384,6
15,2026-03-06,log_ridge_harq,B0,0.13030316870205558,3.37242199037651e-06,2.5024761481049105e-11,378,6
15,2026-03-06,log_ridge_harq,B1,0.12647471965441096,3.409340439075887e-06,2.5250780408487576e-11,378,6
15,2026-03-06,log_ridge_harq,B2,0.12564201523405974,3.397779778949714e-06,2.4550931396076456e-11,378,6
15,2026-03-09,log_ridge_harq,B0,0.44535731646177196,5.8666981101734616e-06,1.1360592552682967e-10,378,6
15,2026-03-09,log_ridge_harq,B1,0.45988735849305873,5.824696646143546e-06,1.1561468985019485e-10,378,6
15,2026-03-09,log_ridge_harq,B2,0.46377101654139447,5.929183342551461e-06,1.1652049547713635e-10,378,6
15,2026-03-10,log_ridge_harq,B0,0.20010128668701557,3.82390585260658e-06,3.755549128282673e-11,384,6
15,2026-03-10,log_ridge_harq,B1,0.20307801552758598,3.7804397329822922e-06,3.732169557266587e-11,384,6
15,2026-03-10,log_ridge_harq,B2,0.20626547446636553,3.793396653911928e-06,3.7523678559868474e-11,384,6
15,2026-03-11,log_ridge_harq,B0,0.2157480254989954,3.491199962927399e-06,2.805643457120064e-11,384,6
15,2026-03-11,log_ridge_harq,B1,0.21280429188304972,3.4487572915631207e-06,2.720742521910727e-11,384,6
15,2026-03-11,log_ridge_harq,B2,0.2128667754199163,3.432390842717833e-06,2.667791788064857e-11,384,6
15,2026-03-12,log_ridge_harq,B0,0.1493854606945674,3.5920583895352846e-06,3.1527565338489864e-11,384,6
15,2026-03-12,log_ridge_harq,B1,0.1431574353326406,3.5900642939441827e-06,3.087828561664431e-11,384,6
15,2026-03-12,log_ridge_harq,B2,0.14384122826698117,3.645168341665777e-06,3.082989815379893e-11,384,6
15,2026-03-13,log_ridge_harq,B0,0.1368966975973759,3.374063623032526e-06,2.203668250218454e-11,390,6
15,2026-03-13,log_ridge_harq,B1,0.13706311200685153,3.4454425045835923e-06,2.2589589958770157e-11,390,6
15,2026-03-13,log_ridge_harq,B2,0.13868505651182103,3.533594574926616e-06,2.31840270001784e-11,390,6
15,2026-03-16,log_ridge_harq,B0,0.8570822000182491,5.8136775979046615e-06,1.0586175689618066e-09,390,6
15,2026-03-16,log_ridge_harq,B1,0.8530613455014836,5.7317715232764276e-06,1.057964913234379e-09,390,6
15,2026-03-16,log_ridge_harq,B2,0.861859686729317,5.732667141148099e-06,1.0577038422927866e-09,390,6
15,2026-03-17,log_ridge_harq,B0,0.2389824368628084,2.0951716308850068e-06,1.6525252448118698e-11,390,6
15,2026-03-17,log_ridge_harq,B1,0.232339937070018,2.0473977485051797e-06,1.617040067244238e-11,390,6
15,2026-03-17,log_ridge_harq,B2,0.23405785020777325,2.1074280835151814e-06,1.648463277871029e-11,390,6
15,2026-03-18,log_ridge_harq,B0,0.13226533750447514,1.8437891929533326e-06,6.55177927853526e-12,390,6
15,2026-03-18,log_ridge_harq,B1,0.13116560383834394,1.8141190571883817e-06,6.343251464298029e-12,390,6
15,2026-03-18,log_ridge_harq,B2,0.13294199942052595,1.8555558562646942e-06,6.411701849223903e-12,390,6
15,2026-03-19,log_ridge_harq,B0,0.30528193181073515,3.2395580783606773e-06,3.684221313046156e-11,390,6
15,2026-03-19,log_ridge_harq,B1,0.3006444019184286,3.27889939755471e-06,3.705406980512591e-11,390,6
15,2026-03-19,log_ridge_harq,B2,0.286362741838663,3.3653679361881757e-06,3.6703437426653265e-11,390,6
15,2026-03-20,log_ridge_harq,B0,0.17085450516414624,3.1775124921107683e-06,2.0549442256211725e-11,390,6
15,2026-03-20,log_ridge_harq,B1,0.16936122043949595,3.1974046870169545e-06,2.070436076682323e-11,390,6
15,2026-03-20,log_ridge_harq,B2,0.17025629935624462,3.2391271573802066e-06,2.0812265425004238e-11,390,6
15,2026-03-23,log_ridge_harq,B0,0.12612556698734878,2.522131556712377e-06,1.1676404005552355e-11,390,6
15,2026-03-23,log_ridge_harq,B1,0.1236224226477871,2.442079665471863e-06,1.090098474188659e-11,390,6
15,2026-03-23,log_ridge_harq,B2,0.12319401749160301,2.442714891906408e-06,1.0893387938361616e-11,390,6
15,2026-03-24,log_ridge_harq,B0,0.1977571548973253,4.080425892391803e-06,4.9889111993403105e-11,390,6
15,2026-03-24,log_ridge_harq,B1,0.19520366637632106,4.013683537884756e-06,4.9330360597978255e-11,390,6
15,2026-03-24,log_ridge_harq,B2,0.19469074147492682,4.08392229335878e-06,4.949604489965976e-11,390,6
15,2026-03-25,log_ridge_harq,B0,0.2645319682498542,3.3484896681837905e-06,2.3363686101574356e-11,390,6
15,2026-03-25,log_ridge_harq,B1,0.258808128307054,3.2874368808044217e-06,2.2742024897844787e-11,390,6
15,2026-03-25,log_ridge_harq,B2,0.2532903250271216,3.2248076348952083e-06,2.205431479412377e-11,390,6
15,2026-03-26,log_ridge_harq,B0,0.14935259458128317,2.8437497503804146e-06,1.6237471324752334e-11,390,6
15,2026-03-26,log_ridge_harq,B1,0.1507724284411458,2.9895061719341316e-06,1.6975312974981668e-11,390,6
15,2026-03-26,log_ridge_harq,B2,0.15485978197204014,3.157915614434138e-06,1.7869484702504294e-11,390,6
15,2026-03-27,log_ridge_harq,B0,0.1570121715139223,3.342889618489012e-06,2.6471637187134978e-11,390,6
15,2026-03-27,log_ridge_harq,B1,0.1615186504732077,3.475906841265994e-06,2.720399629305218e-11,390,6
15,2026-03-27,log_ridge_harq,B2,0.17097392592665847,3.6536776207186155e-06,2.8304709916233642e-11,390,6
15,2026-03-30,log_ridge_harq,B0,0.1437997341955071,3.0279000328419e-06,1.76978302475516e-11,390,6
15,2026-03-30,log_ridge_harq,B1,0.1409918004085159,2.967060542013952e-06,1.7017320864957994e-11,390,6
15,2026-03-30,log_ridge_harq,B2,0.13999405867976042,3.018553790833756e-06,1.7129156193974232e-11,390,6
15,2026-03-31,log_ridge_harq,B0,0.3645291319293946,5.321176025948112e-06,1.35912740527411e-10,390,6
15,2026-03-31,log_ridge_harq,B1,0.3581910889019597,5.308584301886997e-06,1.3546686617461892e-10,390,6
15,2026-03-31,log_ridge_harq,B2,0.3584372565963401,5.276700964031866e-06,1.350365136556752e-10,390,6
15,2026-04-01,log_ridge_harq,B0,0.10998500996981404,2.028948613400941e-06,7.794278109042477e-12,390,6
15,2026-04-01,log_ridge_harq,B1,0.10945158343250057,2.044103126761535e-06,7.883978953533818e-12,390,6
15,2026-04-01,log_ridge_harq,B2,0.1045768773747343,1.965814013667981e-06,7.2067786954046734e-12,390,6
15,2026-04-02,log_ridge_harq,B0,0.31913107856772127,5.946671009067568e-06,1.9487056509632126e-10,390,6
15,2026-04-02,log_ridge_harq,B1,0.3167097764947461,5.879132752906394e-06,1.9541488081595696e-10,390,6
15,2026-04-02,log_ridge_harq,B2,0.31661071272154895,5.7861859919216645e-06,1.9522522742777883e-10,390,6
15,2026-04-06,log_ridge_harq,B0,0.1960207232176733,2.360974909782484e-06,1.1808936421848195e-11,390,6
15,2026-04-06,log_ridge_harq,B1,0.1863309019730206,2.2187845093063285e-06,1.082977622045948e-11,390,6
15,2026-04-06,log_ridge_harq,B2,0.1805168805358842,2.1754677772764966e-06,1.034100171498353e-11,390,6
15,2026-04-07,log_ridge_harq,B0,0.3732074768485061,3.981924171675289e-06,8.158235298865396e-11,390,6
15,2026-04-07,log_ridge_harq,B1,0.36183987516252825,4.018583829690656e-06,8.155729472160892e-11,390,6
15,2026-04-07,log_ridge_harq,B2,0.36025663624515536,4.107588763597436e-06,8.260990558934843e-11,390,6
15,2026-04-08,log_ridge_harq,B0,0.2702487358813733,5.0076209333932754e-06,1.8933416293418624e-10,390,6
15,2026-04-08,log_ridge_harq,B1,0.26819612331578263,4.856649705186107e-06,1.880832084186221e-10,390,6
15,2026-04-08,log_ridge_harq,B2,0.2770848598913474,4.8616386979679726e-06,1.8912475912080552e-10,390,6
15,2026-04-09,log_ridge_harq,B0,0.14239214096401376,2.999057594977999e-06,2.8177852373107248e-11,390,6
15,2026-04-09,log_ridge_harq,B1,0.1450815826028916,3.0345035200540364e-06,2.927017004172795e-11,390,6
15,2026-04-09,log_ridge_harq,B2,0.14279513224621496,3.0184896742434542e-06,2.792532516433008e-11,390,6
15,2026-04-10,log_ridge_harq,B0,0.12105669749634568,1.979702352422889e-06,8.040499566903683e-12,390,6
15,2026-04-10,log_ridge_harq,B1,0.11940225800971214,1.939623439262402e-06,7.835594147415549e-12,390,6
15,2026-04-10,log_ridge_harq,B2,0.12091250636172048,1.961041001491068e-06,7.97219474108284e-12,390,6
15,2026-04-13,log_ridge_harq,B0,0.17840400845926904,2.3019905874855875e-06,1.3412013540149212e-11,390,6
15,2026-04-13,log_ridge_harq,B1,0.1697210453881902,2.1825171101849842e-06,1.204539406724151e-11,390,6
15,2026-04-13,log_ridge_harq,B2,0.1676913622402003,2.136777415674179e-06,1.1308980758823594e-11,390,6
15,2026-04-14,log_ridge_harq,B0,0.17376006945776448,1.919130230179938e-06,6.4845474957161815e-12,390,6
15,2026-04-14,log_ridge_harq,B1,0.16992638333704577,1.822408557708537e-06,5.818853077136197e-12,390,6
15,2026-04-14,log_ridge_harq,B2,0.16922100946291085,1.8423111708907837e-06,5.96823308806765e-12,390,6
15,2026-04-15,log_ridge_harq,B0,0.19988537984407515,3.4622668491821585e-06,3.6860194860466785e-11,390,6
15,2026-04-15,log_ridge_harq,B1,0.2050742269259989,3.4773125184402924e-06,3.822312256851517e-11,390,6
15,2026-04-15,log_ridge_harq,B2,0.19746138028460739,3.477446206300179e-06,3.8074895159983754e-11,390,6
15,2026-04-16,log_ridge_harq,B0,0.2108221981519741,2.727671042712836e-06,2.0290179198559376e-11,390,6
15,2026-04-16,log_ridge_harq,B1,0.20674147350067876,2.704170749230899e-06,1.9876762252570816e-11,390,6
15,2026-04-16,log_ridge_harq,B2,0.20345544139579586,2.717035275523396e-06,1.971253494399247e-11,390,6
15,2026-04-17,log_ridge_harq,B0,0.2096963714640594,3.352323388255236e-06,4.0297578855748727e-11,390,6
15,2026-04-17,log_ridge_harq,B1,0.20505020498216361,3.280290626928958e-06,4.089753346543731e-11,390,6
15,2026-04-17,log_ridge_harq,B2,0.201445408199976,3.1987509870360658e-06,3.9276498399762774e-11,390,6
15,2026-04-20,log_ridge_harq,B0,0.13514935659990582,1.7973249215190483e-06,8.479515682584125e-12,390,6
15,2026-04-20,log_ridge_harq,B1,0.12058506335916595,1.6240418253603429e-06,7.057422471738561e-12,390,6
15,2026-04-20,log_ridge_harq,B2,0.11450216578680876,1.5903124757923867e-06,6.718752088800595e-12,390,6
15,2026-04-21,log_ridge_harq,B0,0.1280762106970855,2.3329698165239815e-06,1.0341966481629016e-11,390,6
15,2026-04-21,log_ridge_harq,B1,0.12796834901374665,2.2900652370774433e-06,1.0034225834210159e-11,390,6
15,2026-04-21,log_ridge_harq,B2,0.12350254696756413,2.2429946846357462e-06,9.727294993061573e-12,390,6
15,2026-04-22,log_ridge_harq,B0,0.11795824199200537,1.4418963581842917e-06,4.122308833686436e-12,390,6
15,2026-04-22,log_ridge_harq,B1,0.11952004160103352,1.4618957219132669e-06,4.341372567735697e-12,390,6
15,2026-04-22,log_ridge_harq,B2,0.11698678201946865,1.4668008149960155e-06,4.2096906375367994e-12,390,6
15,2026-04-23,log_ridge_harq,B0,0.2826177656113245,5.20453838944055e-06,7.73438565681e-11,390,6
15,2026-04-23,log_ridge_harq,B1,0.27914179052404714,5.226055389686506e-06,7.781383178419029e-11,390,6
15,2026-04-23,log_ridge_harq,B2,0.2687251733674629,5.188266054113865e-06,7.723531319423131e-11,390,6
15,2026-04-24,log_ridge_harq,B0,0.14935205824879627,2.952172443168536e-06,2.7798967976349826e-11,390,6
15,2026-04-24,log_ridge_harq,B1,0.1519763002654518,2.9158602480256453e-06,2.7283757358990763e-11,390,6
15,2026-04-24,log_ridge_harq,B2,0.14811630502885162,2.9022717708267787e-06,2.6579968497992835e-11,390,6
15,2026-04-27,log_ridge_harq,B0,0.12826970022138837,2.265498722311673e-06,1.269192788315996e-11,390,6
15,2026-04-27,log_ridge_harq,B1,0.13491779659410114,2.2739726293386225e-06,1.278156001046634e-11,390,6
15,2026-04-27,log_ridge_harq,B2,0.13060779861225838,2.232009488915501e-06,1.2700642424344915e-11,390,6
15,2026-04-28,log_ridge_harq,B0,0.12754250717875537,2.538260462333749e-06,2.1177240841758176e-11,390,6
15,2026-04-28,log_ridge_harq,B1,0.1361110561092244,2.615647571147451e-06,2.1175428312876616e-11,390,6
15,2026-04-28,log_ridge_harq,B2,0.1333451320550256,2.577059322779324e-06,2.1204189705729173e-11,390,6
15,2026-04-29,log_ridge_harq,B0,0.11456732123459847,2.2524120933991477e-06,1.0335128675681282e-11,390,6
15,2026-04-29,log_ridge_harq,B1,0.12208313486064411,2.3987459914654587e-06,1.09329061370828e-11,390,6
15,2026-04-29,log_ridge_harq,B2,0.1211302663621504,2.388057416813023e-06,1.1045700209586236e-11,390,6
15,2026-04-30,log_ridge_harq,B0,0.13760710704681534,5.627016669427167e-06,9.844584712722995e-11,390,6
15,2026-04-30,log_ridge_harq,B1,0.143702476033543,5.653227708385543e-06,9.846944819018097e-11,390,6
15,2026-04-30,log_ridge_harq,B2,0.14099426675125123,5.630469123722144e-06,9.59596513798677e-11,390,6
15,2026-05-01,log_ridge_harq,B0,0.12418779699310985,3.98053133372754e-06,4.334611931809523e-11,390,6
15,2026-05-01,log_ridge_harq,B1,0.11456817959793096,3.7374435020970823e-06,4.1327163761955384e-11,390,6
15,2026-05-01,log_ridge_harq,B2,0.11219465233145524,3.6578687121798e-06,4.024886077888545e-11,390,6
15,2026-05-04,log_ridge_harq,B0,0.18561910732151668,4.04454630729619e-06,5.0640151951383154e-11,390,6
15,2026-05-04,log_ridge_harq,B1,0.17909912577543874,3.7807379166661575e-06,5.162586878232861e-11,390,6
15,2026-05-04,log_ridge_harq,B2,0.1777115502869967,3.769487804334129e-06,5.1685004602669535e-11,390,6
15,2026-05-05,log_ridge_harq,B0,0.1741969777482667,2.579089262012058e-06,1.8909759398418504e-11,390,6
15,2026-05-05,log_ridge_harq,B1,0.1730439709755451,2.495992717914015e-06,1.8918124988293602e-11,390,6
15,2026-05-05,log_ridge_harq,B2,0.16881175934446713,2.4417197607093604e-06,1.808333046860769e-11,390,6
15,2026-05-06,log_ridge_harq,B0,0.18119359360377882,3.871941802716771e-06,4.68898212237285e-11,390,6
15,2026-05-06,log_ridge_harq,B1,0.1825907984334285,3.7735349947764896e-06,4.73416262690538e-11,390,6
15,2026-05-06,log_ridge_harq,B2,0.18070564314742665,3.704955519797504e-06,4.4734016113926004e-11,390,6
15,2026-05-07,log_ridge_harq,B0,0.15319343725209336,4.297510914475525e-06,4.5781766701448075e-11,390,6
15,2026-05-07,log_ridge_harq,B1,0.15539390028916236,4.208831097006694e-06,4.632157191570453e-11,390,6
15,2026-05-07,log_ridge_harq,B2,0.15296343093624143,4.159163611024651e-06,4.483667360911395e-11,390,6
15,2026-05-08,log_ridge_harq,B0,0.13746843616462612,2.4373342351701894e-06,1.501613122829586e-11,390,6
15,2026-05-08,log_ridge_harq,B1,0.13261582418963766,2.362835317545834e-06,1.5032798083485506e-11,390,6
15,2026-05-08,log_ridge_harq,B2,0.12881184171072746,2.3502198093427795e-06,1.5230747551839077e-11,390,6
15,2026-05-11,log_ridge_harq,B0,0.167584646770112,3.492828235722378e-06,5.029581450783053e-11,390,6
15,2026-05-11,log_ridge_harq,B1,0.17175134600195,3.471810748623379e-06,5.2753570627942463e-11,390,6
15,2026-05-11,log_ridge_harq,B2,0.17862159652554918,3.497461199707254e-06,5.4385710710453244e-11,390,6
15,2026-05-12,log_ridge_harq,B0,0.10156755625813156,2.9458139022339933e-06,2.4300242521882417e-11,390,6
15,2026-05-12,log_ridge_harq,B1,0.10173882325250015,2.9495252286121223e-06,2.6131131541566913e-11,390,6
15,2026-05-12,log_ridge_harq,B2,0.1026915567527763,2.978180173873697e-06,2.6626518162384775e-11,390,6
15,2026-05-13,log_ridge_harq,B0,0.13045012407644452,2.902956661216518e-06,2.591984511187254e-11,390,6
15,2026-05-13,log_ridge_harq,B1,0.1291423545624756,2.8074549459226465e-06,2.3247019381286928e-11,390,6
15,2026-05-13,log_ridge_harq,B2,0.12926288442742853,2.8648709064097022e-06,2.460876588196951e-11,390,6
15,2026-05-14,log_ridge_harq,B0,0.20749471741924183,2.7928285984153294e-06,2.265123593398791e-11,390,6
15,2026-05-14,log_ridge_harq,B1,0.20992646308429064,2.8869722280804136e-06,2.412158264994869e-11,390,6
15,2026-05-14,log_ridge_harq,B2,0.2092655893100485,2.9707017133985675e-06,2.552104500446752e-11,390,6
15,2026-05-15,log_ridge_harq,B0,0.1169049218078782,2.9528972409300996e-06,2.274743374232173e-11,390,6
15,2026-05-15,log_ridge_harq,B1,0.11335398501331174,2.8823184978378384e-06,2.349597747046803e-11,390,6
15,2026-05-15,log_ridge_harq,B2,0.10929463336449234,2.7615737656303466e-06,2.1411352964156483e-11,390,6
15,2026-05-18,log_ridge_harq,B0,0.39064166325656413,5.954715544101247e-06,1.4819170656221677e-10,390,6
15,2026-05-18,log_ridge_harq,B1,0.4150444641420597,5.750226937208148e-06,1.488226373959608e-10,390,6
15,2026-05-18,log_ridge_harq,B2,0.4221891109098485,5.658411273658287e-06,1.465347214897582e-10,390,6
15,2026-05-19,log_ridge_harq,B0,0.10866006957150058,2.8476586217980685e-06,1.811185218675024e-11,390,6
15,2026-05-19,log_ridge_harq,B1,0.10562984807278065,2.8190786248865256e-06,1.8606996949288118e-11,390,6
15,2026-05-19,log_ridge_harq,B2,0.10494911832627822,2.842397681431987e-06,1.9368266378654954e-11,390,6
15,2026-05-20,log_ridge_harq,B0,0.1929132091851178,3.3695266229687616e-06,2.5217143746682294e-11,390,6
15,2026-05-20,log_ridge_harq,B1,0.18958146643278342,3.2460681847386758e-06,2.426635297493045e-11,390,6
15,2026-05-20,log_ridge_harq,B2,0.18607229726318955,3.2300149691468073e-06,2.3976316031957047e-11,390,6
15,2026-05-21,log_ridge_harq,B0,0.2916401491116944,4.68848080012866e-06,6.651456398502125e-11,390,6
15,2026-05-21,log_ridge_harq,B1,0.2845171194063775,4.49427627771226e-06,6.393870811549543e-11,390,6
15,2026-05-21,log_ridge_harq,B2,0.27267295598664687,4.466522651293513e-06,6.26816050190146e-11,390,6
15,2026-05-22,log_ridge_harq,B0,0.1697252787386203,2.349376456518835e-06,1.2997221914746048e-11,390,6
15,2026-05-22,log_ridge_harq,B1,0.16248461781423884,2.169557345414535e-06,1.1735751023995363e-11,390,6
15,2026-05-22,log_ridge_harq,B2,0.1605746604589205,2.192646556056576e-06,1.2154748026792562e-11,390,6
