horizon_minutes,session_date,family,information_set,qlike,mae,mse,N_origins,N_asset_sessions,qlike_origin
15,2025-08-05,selector_primary,B1,0.10098313178663659,1.8598127435398003e-06,8.076302938567108e-12,383,6,0.09943107020964247
15,2025-08-05,selector_primary,B2,0.10908543448104353,1.924979131544774e-06,8.890406720892807e-12,383,6,0.10706476762667774
15,2025-08-05,ensemble_top2,B0,0.11023070075468828,1.924304055133691e-06,8.32473950240796e-12,383,6,0.10821306663962733
15,2025-08-05,ensemble_top2,B1,0.10430372194102339,1.8783372252339549e-06,8.22766583804029e-12,383,6,0.10249221338130839
15,2025-08-05,ensemble_top2,B2,0.10911342225111688,1.92432349505001e-06,8.876392632504805e-12,383,6,0.1070875685080109
15,2025-08-05,average_linear3,B0,0.11599150068066877,2.0048998640139362e-06,8.88493955042337e-12,383,6,0.1138191101650854
15,2025-08-05,average_linear3,B1,0.11154221349545923,1.942805257739996e-06,8.680756952986542e-12,383,6,0.10941701337782582
15,2025-08-05,average_linear3,B2,0.10912450823113466,1.9241708888582985e-06,8.871836159142762e-12,383,6,0.10709688884039362
15,2025-08-05,average_learned4,B0,0.11277679487241155,1.95785512270743e-06,8.553734957788933e-12,383,6,0.11067723547634804
15,2025-08-05,average_learned4,B1,0.10748371377567943,1.9023642870972666e-06,8.409641488571488e-12,383,6,0.10551689300674236
15,2025-08-05,average_learned4,B2,0.10563973862940625,1.891790541139977e-06,8.614601168281304e-12,383,6,0.10373076069109004
15,2025-08-06,seasonal_persistence,B0,0.19915611235315558,2.055762584600723e-06,9.620334502420712e-12,390,6,0.19915611235315564
15,2025-08-06,seasonal_persistence,B1,0.19915611235315558,2.055762584600723e-06,9.620334502420712e-12,390,6,0.19915611235315564
15,2025-08-06,seasonal_persistence,B2,0.19915611235315558,2.055762584600723e-06,9.620334502420712e-12,390,6,0.19915611235315564
15,2025-08-06,log_har,B0,0.12923163196516463,1.9607362901864958e-06,9.803411960169069e-12,390,6,0.12923163196516463
15,2025-08-06,log_har,B1,0.12893567688705435,1.9312928762113585e-06,9.749651066756284e-12,390,6,0.12893567688705435
15,2025-08-06,log_har,B2,0.13048558365973256,1.937741428622421e-06,9.683356963256146e-12,390,6,0.13048558365973256
15,2025-08-06,log_ridge_harq,B0,0.12923410553853013,1.9601731269897335e-06,9.790322388783107e-12,390,6,0.12923410553853015
15,2025-08-06,log_ridge_harq,B1,0.12893282174316106,1.930739647108563e-06,9.736692823147293e-12,390,6,0.12893282174316106
15,2025-08-06,log_ridge_harq,B2,0.13048555125610017,1.937740842766703e-06,9.683352019944832e-12,390,6,0.13048555125610017
15,2025-08-06,log_elastic_net,B0,0.1291012972883536,1.955703510038846e-06,9.754614678455223e-12,390,6,0.1291012972883536
15,2025-08-06,log_elastic_net,B1,0.12872416260167274,1.9285914367086133e-06,9.708915008895113e-12,390,6,0.12872416260167274
15,2025-08-06,log_elastic_net,B2,0.1301686881449289,1.935273475701185e-06,9.653180320600785e-12,390,6,0.13016868814492893
15,2025-08-06,lightgbm_qlike,B0,0.12794375441653086,1.8801379001096171e-06,1.1215159576478993e-11,390,6,0.12794375441653086
15,2025-08-06,lightgbm_qlike,B1,0.1249132762559551,1.8317979148731474e-06,9.441527999911985e-12,390,6,0.1249132762559551
15,2025-08-06,lightgbm_qlike,B2,0.12202673466246261,1.8222170394824536e-06,9.241070507270434e-12,390,6,0.12202673466246261
15,2025-08-06,selector_primary,B0,0.12794375441653086,1.8801379001096171e-06,1.1215159576478993e-11,390,6,0.12794375441653086
15,2025-08-06,selector_primary,B1,0.1249132762559551,1.8317979148731474e-06,9.441527999911985e-12,390,6,0.1249132762559551
15,2025-08-06,selector_primary,B2,0.1301686881449289,1.935273475701185e-06,9.653180320600785e-12,390,6,0.13016868814492893
15,2025-08-06,ensemble_top2,B0,0.1259217693827862,1.8836362380901053e-06,1.003321141835954e-11,390,6,0.1259217693827862
15,2025-08-06,ensemble_top2,B1,0.12387635710424579,1.839323662625413e-06,9.193919207794135e-12,390,6,0.1238763571042458
15,2025-08-06,ensemble_top2,B2,0.13032386957932043,1.936503908473548e-06,9.667983974413903e-12,390,6,0.13032386957932046
15,2025-08-06,average_linear3,B0,0.12918648705131938,1.958846562404186e-06,9.782453134325536e-12,390,6,0.12918648705131935
15,2025-08-06,average_linear3,B1,0.1288619216231527,1.930154970701306e-06,9.731534857961388e-12,390,6,0.1288619216231527
15,2025-08-06,average_linear3,B2,0.13037704315902443,1.9369138568951346e-06,9.673043404327269e-12,390,6,0.13037704315902443
15,2025-08-06,average_learned4,B0,0.1268324242095188,1.917840300444898e-06,9.796856713092982e-12,390,6,0.1268324242095188
15,2025-08-06,average_learned4,B1,0.12571383972852151,1.8750055436726773e-06,9.3697038817078e-12,390,6,0.1257138397285215
15,2025-08-06,average_learned4,B2,0.12621395029797075,1.8786614064602871e-06,9.32701187045452e-12,390,6,0.12621395029797072
15,2025-08-07,seasonal_persistence,B0,0.3387353208024808,3.2324327801515266e-06,2.0723357820556663e-11,378,6,0.33542728883763473
15,2025-08-07,seasonal_persistence,B1,0.3387353208024808,3.2324327801515266e-06,2.0723357820556663e-11,378,6,0.33542728883763473
15,2025-08-07,seasonal_persistence,B2,0.3387353208024808,3.2324327801515266e-06,2.0723357820556663e-11,378,6,0.33542728883763473
15,2025-08-07,log_har,B0,0.12026756619322815,2.606017789654139e-06,1.2666723416427428e-11,378,6,0.1201982044177682
