N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
419,160832,26729,419,0,160832,134103,two-sided,0.14033881867297415,5,9999,20260907,0.0008513296572662755,-0.0013474715393021264,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0002489096956563231,0.14104071775446408,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6571,0.6572,0.6572,-0.5001460665886962,20,trimmed_mean_5pct,COMPUTED,asset_MSFT,
419,160832,26764,419,0,160832,134068,two-sided,0.14943764203057114,5,9999,20260907,0.0028090858379850973,-0.0011799395226864621,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008170120040384674,0.1486206300265327,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4136,0.5798,0.4137,0.5467243680620493,0,mean,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.1486206300265327,5,9999,20260907,0.0029331375598798263,6.0815678908642845e-05,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0015124898885006894,0.14710814013803197,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,393,0.1576,0.0394,1.0176850200612593,0,mean,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.15071342317972217,5,9999,20260907,0.006820422356168033,-0.00034151806545902705,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002976641955675786,0.14773678122404638,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1001,0.3006,0.1002,1.9750344016313737,0,mean,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.14773678122404638,5,9999,20260907,0.0022409309421333483,-0.0006360600471221866,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007775284215960577,0.14695925280245037,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2898,0.5798,0.2899,0.526293056579402,0,mean,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.14943764203057114,5,9999,20260907,0.0022060140199745143,0.0005170569701363897,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013603368213692263,0.1486206300265327,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,69,0.021,0.007,0.5467243680620493,0,median,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.1486206300265327,5,9999,20260907,0.0016585067098193185,0.0005017403183517066,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012964578687425093,0.14710814013803197,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2,0.0012,0.0003,1.0176850200612593,0,median,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.15071342317972217,5,9999,20260907,0.002319704433528094,-0.0006984703984778962,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009903764260952574,0.14773678122404638,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2632,0.5266,0.2633,1.9750344016313737,0,median,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.14773678122404638,5,9999,20260907,0.0009607634996258857,-0.00048620916020483684,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0003418367233960634,0.14695925280245037,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2783,0.5266,0.2784,0.526293056579402,0,median,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.14943764203057114,5,9999,20260907,0.0025012000241970175,0.00021686123094525047,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013951586362721826,0.1486206300265327,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,178,0.0537,0.0179,0.5467243680620493,20,trimmed_mean_5pct,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.1486206300265327,5,9999,20260907,0.00260266252011176,0.0007304574285999008,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0016286441754017084,0.14710814013803197,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7,0.0032,0.0008,1.0176850200612593,20,trimmed_mean_5pct,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.15071342317972217,5,9999,20260907,0.0031123371126967605,-0.00041960887165612523,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013328451215997006,0.14773678122404638,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1401,0.2804,0.1402,1.9750344016313737,20,trimmed_mean_5pct,COMPUTED,asset_NVDA,
419,160832,26764,419,0,160832,134068,two-sided,0.14773678122404638,5,9999,20260907,0.0016712366300234214,-0.0005068666136835478,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0005628813757006343,0.14695925280245037,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3142,0.3143,0.3143,0.526293056579402,20,trimmed_mean_5pct,COMPUTED,asset_NVDA,
419,160832,26845,419,0,160832,133987,two-sided,0.13474439829782192,5,9999,20260907,0.004532706756128591,-0.0005003040204100397,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001782290330907371,0.13296210796691454,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1575,0.4728,0.1576,1.3227194253879277,0,mean,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13296210796691454,5,9999,20260907,0.00236446520995799,-0.0005906839245676654,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008479090242192027,0.13211419894269535,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2491,0.4984,0.2492,0.6377072665170073,0,mean,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.14039404669137645,5,9999,20260907,0.009691280483647173,0.00046640609517462707,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00460388372009813,0.13579016297127833,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,480,0.1924,0.0481,3.2792585074627087,0,mean,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13579016297127833,5,9999,20260907,0.0015009516656028,-0.003732862970838838,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0008405805857384397,0.13663074355701676,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5278,0.5279,0.5279,-0.6190290720221281,0,mean,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13474439829782192,5,9999,20260907,0.0016737159044919458,0.00013507034253433525,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009527712485001283,0.13296210796691454,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,278,0.0837,0.0279,1.3227194253879277,0,median,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13296210796691454,5,9999,20260907,0.0008401253430914413,-0.0009738044042642835,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0002414212223230544,0.13211419894269535,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4437,0.8876,0.4438,0.6377072665170073,0,median,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.14039404669137645,5,9999,20260907,0.0018621871993135392,0.00030326209063575443,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012173802595913247,0.13579016297127833,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,130,0.0524,0.0131,3.2792585074627087,0,median,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13579016297127833,5,9999,20260907,0.0005314491305892788,-0.0007935410054936143,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00011179524281144937,0.13663074355701676,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7601,0.8876,0.7602,-0.6190290720221281,0,median,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13474439829782192,5,9999,20260907,0.0016951197200057698,-0.0007264905491618207,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0005198214715067281,0.13296210796691454,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4049,1.0,0.405,1.3227194253879277,20,trimmed_mean_5pct,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13296210796691454,5,9999,20260907,0.0013600626892556551,-0.0007504552348790158,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00029766897620518836,0.13211419894269535,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5676,1.0,0.5677,0.6377072665170073,20,trimmed_mean_5pct,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.14039404669137645,5,9999,20260907,0.0030994187052314323,1.4208877763646586e-06,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0015288874582588905,0.13579016297127833,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,544,0.218,0.0545,3.2792585074627087,20,trimmed_mean_5pct,COMPUTED,asset_TSLA,
419,160832,26845,419,0,160832,133987,two-sided,0.13579016297127833,5,9999,20260907,0.00120863710614123,-0.0009269322589453409,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00015543396251935495,0.13663074355701676,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7776,1.0,0.7777,-0.6190290720221281,20,trimmed_mean_5pct,COMPUTED,asset_TSLA,
180,160832,11700,30,0,160832,149132,two-sided,0.12474259312307717,5,9999,20260907,0.001473199218616458,-0.003769390105209506,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.000798110216629537,0.1255407033397067,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5795,1.0,0.5796,-0.6398056963927968,0,mean,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1255407033397067,5,9999,20260907,0.0009563748734331317,-0.0012435625420236583,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00010305747856131642,0.12564376081826803,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8580,1.0,0.8581,-0.08209088830930647,0,mean,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1224693495141532,5,9999,20260907,0.0033790362414236968,-0.0024054396112810172,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0004087727376816813,0.12206057677647153,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7909,1.0,0.791,0.33377554408782206,0,mean,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.12206057677647153,5,9999,20260907,0.0023573843293363335,-0.0001654594279499322,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0011352623582390942,0.12092531441823243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,801,0.3208,0.0802,0.9300811025316472,0,mean,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.12474259312307717,5,9999,20260907,0.0019124305844744616,-0.0042917698312454206,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0003920495522579531,0.1255407033397067,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5154,0.7862,0.5155,-0.6398056963927968,0,median,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1255407033397067,5,9999,20260907,0.0013271838510275913,-0.0004152163902248901,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.000384228460269663,0.12564376081826803,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3930,0.7862,0.3931,-0.08209088830930647,0,median,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1224693495141532,5,9999,20260907,0.005332694813505179,-0.0032839832649123046,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0024004831881608082,0.12206057677647153,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1391,0.41759999999999997,0.1392,0.33377554408782206,0,median,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.12206057677647153,5,9999,20260907,0.002718756934228378,0.0006886336834164425,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001775019323821847,0.12092531441823243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,77,0.0312,0.0078,0.9300811025316472,0,median,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.12474259312307717,5,9999,20260907,0.001593041247774626,-0.0038700665356308462,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.000697759282795217,0.1255407033397067,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6373,1.0,0.6374,-0.6398056963927968,1,trimmed_mean_5pct,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1255407033397067,5,9999,20260907,0.0011155570136740787,-0.0010099698099521495,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0002119999009003597,0.12564376081826803,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6940,1.0,0.6941,-0.08209088830930647,1,trimmed_mean_5pct,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.1224693495141532,5,9999,20260907,0.0035674385975059124,-0.0023890987985165347,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00047380378239997745,0.12206057677647153,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7660,1.0,0.7661,0.33377554408782206,1,trimmed_mean_5pct,COMPUTED,last30sessions,
180,160832,11700,30,0,160832,149132,two-sided,0.12206057677647153,5,9999,20260907,0.0024548372937041544,-0.00018455255950209596,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0011491394281015125,0.12092531441823243,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,897,0.3592,0.0898,0.9300811025316472,1,trimmed_mean_5pct,COMPUTED,last30sessions,
834,160832,53528,139,0,160832,107304,two-sided,0.15331905951273675,5,9999,20260907,0.01394531502255888,0.0001978588647777218,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00547507233211356,0.1478439871806232,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1051,0.3392,0.1052,3.571031774858185,0,mean,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.1478439871806232,5,9999,20260907,0.004153190441411564,-0.00020514120431707996,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0019261424902803255,0.14591784469034283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,847,0.3392,0.0848,1.3028209851558783,0,mean,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15922963055201073,5,9999,20260907,0.009415778943655258,-0.0016619403820443805,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003400466174187337,0.15582916437782338,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2144,0.429,0.2145,2.1355737386306437,0,mean,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15582916437782338,5,9999,20260907,0.0010573606109287922,-0.005505820450480209,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0015776031927503555,0.15740676757057373,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3761,0.429,0.3762,-1.012392769382565,0,mean,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15331905951273675,5,9999,20260907,0.001929624936080343,-0.0007018823372183236,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.000519605986476851,0.1478439871806232,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4243,1.0,0.4244,3.571031774858185,0,median,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.1478439871806232,5,9999,20260907,0.002449250105153254,0.00012777254629063595,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013073546105241557,0.14591784469034283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,204,0.082,0.0205,1.3028209851558783,0,median,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15922963055201073,5,9999,20260907,0.0035657033950079187,-0.0013178117221588764,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006002076082092661,0.15582916437782338,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5202,1.0,0.5203,2.1355737386306437,0,median,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15582916437782338,5,9999,20260907,0.0013634860181967468,-0.0005806103706572224,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00029775026292017115,0.15740676757057373,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7455,1.0,0.7456,-1.012392769382565,0,median,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15331905951273675,5,9999,20260907,0.0035135050926788183,-0.000322741808029453,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0014358571386779494,0.1478439871806232,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1396,0.4191,0.1397,3.571031774858185,6,trimmed_mean_5pct,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.1478439871806232,5,9999,20260907,0.0032759085730076965,0.0002058429836224741,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.001666021638351746,0.14591784469034283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,333,0.1336,0.0334,1.3028209851558783,6,trimmed_mean_5pct,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15922963055201073,5,9999,20260907,0.004574741059494749,-0.001508742970334287,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001562475217353203,0.15582916437782338,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2921,0.5844,0.2922,2.1355737386306437,6,trimmed_mean_5pct,COMPUTED,chronological_block_1,
834,160832,53528,139,0,160832,107304,two-sided,0.15582916437782338,5,9999,20260907,0.0011821239410840076,-0.0013537841466942917,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-5.7012141520576686e-05,0.15740676757057373,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9291,0.9292,0.9292,-1.012392769382565,6,trimmed_mean_5pct,COMPUTED,chronological_block_1,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443220538066259,5,9999,20260907,0.0023624053319566637,-0.00016358637952193397,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0010932654834049569,0.14322878832322095,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,887,0.2664,0.0888,0.7575179638655921,0,mean,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.14322878832322095,5,9999,20260907,0.0011647844269664267,-0.0007693381299910721,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0002445266470981261,0.14298426167612283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6094,0.6095,0.6095,0.17072451003796021,0,mean,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443960173145946,5,9999,20260907,0.004965563980043663,0.0010017304108434675,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002984488554019915,0.14141152876057467,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,39,0.016,0.004,2.0668773346550346,0,mean,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.14141152876057467,5,9999,20260907,0.0011903488244641223,-0.000364241089395573,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00043502774905607253,0.1409765010115186,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2676,0.5354,0.2677,0.30763244897282915,0,mean,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443220538066259,5,9999,20260907,0.002024175397325273,0.0002260546288608764,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008288126115975347,0.14322878832322095,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1058,0.1731,0.1059,0.7575179638655921,0,median,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.14322878832322095,5,9999,20260907,0.0011427124299434252,7.114891346513769e-06,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0005309025254498639,0.14298426167612283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,849,0.1731,0.085,0.17072451003796021,0,median,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443960173145946,5,9999,20260907,0.0029170426503244626,0.0012187575196317274,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002192977828532075,0.14141152876057467,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,0,0.0004,0.0001,2.0668773346550346,0,median,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.14141152876057467,5,9999,20260907,0.0013387107908374718,-9.753800223183395e-05,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007391230936047224,0.1409765010115186,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,576,0.1731,0.0577,0.30763244897282915,0,median,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443220538066259,5,9999,20260907,0.002074403494032189,0.0002817083131627652,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001177644802697384,0.14322878832322095,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,105,0.0318,0.0106,0.7575179638655921,14,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.14322878832322095,5,9999,20260907,0.0011291607888946269,-0.00018751343115588285,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0004726782303317356,0.14298426167612283,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1564,0.1676,0.1565,0.17072451003796021,14,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
1680,160832,107304,280,0,160832,53528,two-sided,0.1443960173145946,5,9999,20260907,0.003736942475763858,0.0011818472153275878,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023756820338045157,0.14141152876057467,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3,0.0016,0.0004,2.0668773346550346,14,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
