N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
150,9750,750,25,0,9750,9000,two-sided,0.10174243500324189,5,9999,20260907,0.004549383425075966,-0.0006303987750903602,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001887830785683866,0.09985460421755804,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1545,0.6184,0.1546,1.8554999058394,0,mean,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09985460421755804,5,9999,20260907,0.0016774536585853449,-0.0008452415475094052,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0003664090225264341,0.09948819519503159,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5817,1.0,0.5818,0.3669425415057688,0,mean,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09736749926689288,5,9999,20260907,0.0035980729056346917,-0.0011767145549546854,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013680484458874398,0.09599945082100544,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2772,0.8319,0.2773,1.4050360296688926,0,mean,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09599945082100544,5,9999,20260907,0.0024915011543327806,-0.003661137478935945,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0005893957874512451,0.09658884660845671,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7197,1.0,0.7198,-0.6139574574756637,0,mean,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.10174243500324189,5,9999,20260907,0.004395093741913811,-0.0029791585291239903,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0001907547692752698,0.09985460421755804,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8590,1.0,0.8591,1.8554999058394,0,median,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09985460421755804,5,9999,20260907,0.00036087506584586704,-0.002537604993728945,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0002476534955139359,0.09948819519503159,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7432,1.0,0.7433,0.3669425415057688,0,median,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09736749926689288,5,9999,20260907,0.00558824066268547,-0.0015546987849428887,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0003232964778478731,0.09599945082100544,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6905,1.0,0.6906,1.4050360296688926,0,median,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09599945082100544,5,9999,20260907,0.0037993284211622277,-0.0023266696497637324,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0011240510189234679,0.09658884660845671,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2030,0.8124,0.2031,-0.6139574574756637,0,median,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.10174243500324189,5,9999,20260907,0.0044286754641724504,-0.0009798196152254169,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0016003580882860188,0.09985460421755804,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2502,0.8412,0.2503,1.8554999058394,1,trimmed_mean_5pct,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09985460421755804,5,9999,20260907,0.0015303329109895444,-0.0010399732581379039,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00014903843022294924,0.09948819519503159,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8214,1.0,0.8215,0.3669425415057688,1,trimmed_mean_5pct,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09736749926689288,5,9999,20260907,0.003918698776520273,-0.0010689857409120012,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001633746797472971,0.09599945082100544,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2102,0.8412,0.2103,1.4050360296688926,1,trimmed_mean_5pct,COMPUTED,first_hour,
150,9750,750,25,0,9750,9000,two-sided,0.09599945082100544,5,9999,20260907,0.002507983259433273,-0.0037268056567047307,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0006494529703191073,0.09658884660845671,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6961,1.0,0.6962,-0.6139574574756637,1,trimmed_mean_5pct,COMPUTED,first_hour,
63,9750,4095,24,0,9750,5655,two-sided,0.18768449954723118,5,9999,20260907,0.004618362891724303,0.0009851297379492735,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0028318874571594335,0.18485261209007176,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8,0.0036,0.0009,1.5088552672122948,0,mean,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.18485261209007176,5,9999,20260907,0.013655674946188188,0.0007957624044617342,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.005699025478072829,0.17915358661199896,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,579,0.17400000000000002,0.058,3.0830105204550247,0,mean,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.176787193154611,5,9999,20260907,0.009820251934627246,-0.002564242542159136,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0038194384688241896,0.17296775468578682,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2385,0.2386,0.2386,2.1604723739710385,0,mean,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.17296775468578682,5,9999,20260907,-0.00015902910582576483,-0.01224272169761289,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004795679948470021,0.17776343463425684,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,785,0.17400000000000002,0.0786,-2.7725861142048425,0,mean,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.18768449954723118,5,9999,20260907,0.004773030585258242,0.0005620583882610386,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023064571153537383,0.18485261209007176,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,623,0.18719999999999998,0.0624,1.5088552672122948,0,median,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.18485261209007176,5,9999,20260907,0.002717100951947715,5.611634019085654e-05,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0014272847012740883,0.17915358661199896,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,292,0.1172,0.0293,3.0830105204550247,0,median,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.176787193154611,5,9999,20260907,0.009030266746972597,-0.001518992638082868,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0057102962638864024,0.17296775468578682,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,862,0.18719999999999998,0.0863,2.1604723739710385,0,median,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.17296775468578682,5,9999,20260907,0.0013038530370351256,-0.002040122235025789,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00020310890022290362,0.17776343463425684,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8091,0.8092,0.8092,-2.7725861142048425,0,median,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.18768449954723118,5,9999,20260907,0.0046158590643647045,0.0009857704985109198,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0028187539166879523,0.18485261209007176,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8,0.0036,0.0009,1.5088552672122948,1,trimmed_mean_5pct,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.18485261209007176,5,9999,20260907,0.01062729412966091,0.0005197357111825051,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0020245844825162963,0.17915358661199896,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2670,0.5342,0.2671,3.0830105204550247,1,trimmed_mean_5pct,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.176787193154611,5,9999,20260907,0.009702796515947772,-0.0021717562372659516,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004116905792211075,0.17296775468578682,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1714,0.5145000000000001,0.1715,2.1604723739710385,1,trimmed_mean_5pct,COMPUTED,high_flow,
63,9750,4095,24,0,9750,5655,two-sided,0.17296775468578682,5,9999,20260907,0.0002784069687647949,-0.009170686994861352,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0010466414503418559,0.17776343463425684,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3800,0.5342,0.3801,-2.7725861142048425,1,trimmed_mean_5pct,COMPUTED,high_flow,
7,9750,455,2,0,9750,9295,two-sided,0.08462989529450989,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0068480961081843275,0.09147799140269422,log_ridge_harq,4,True,SECONDARY,,,,,,,-8.091816827083534,0,mean,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.09147799140269422,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007084874991628229,0.09218647890185704,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.7744895666149885,0,mean,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07696426302380327,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0032313511360962353,0.07373291188770704,lightgbm_qlike,4,True,SECONDARY,,,,,,,4.19850851439564,0,mean,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07373291188770704,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0009157406741929983,0.07464865256190004,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.24197003854621,0,mean,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.08462989529450989,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0068480961081843275,0.09147799140269422,log_ridge_harq,4,True,SECONDARY,,,,,,,-8.091816827083534,0,median,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.09147799140269422,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007084874991628229,0.09218647890185704,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.7744895666149885,0,median,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07696426302380327,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0032313511360962353,0.07373291188770704,lightgbm_qlike,4,True,SECONDARY,,,,,,,4.19850851439564,0,median,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07373291188770704,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0009157406741929983,0.07464865256190004,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.24197003854621,0,median,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.08462989529450989,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0068480961081843275,0.09147799140269422,log_ridge_harq,4,True,SECONDARY,,,,,,,-8.091816827083534,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.09147799140269422,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007084874991628229,0.09218647890185704,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.7744895666149885,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07696426302380327,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0032313511360962353,0.07373291188770704,lightgbm_qlike,4,True,SECONDARY,,,,,,,4.19850851439564,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
7,9750,455,2,0,9750,9295,two-sided,0.07373291188770704,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0009157406741929983,0.07464865256190004,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.24197003854621,0,trimmed_mean_5pct,NO VERIFICABLE,event,insufficient finite sessions
150,9750,1800,25,0,9750,7950,two-sided,0.211316598439095,5,9999,20260907,0.0009911144709234961,-0.024721581602388645,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.008615356319834996,0.21993195475893004,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2140,0.6423000000000001,0.2141,-4.0769898737122094,0,mean,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.21993195475893004,5,9999,20260907,0.0006812813984725612,-0.009605455179570907,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004134712971915883,0.22406666773084588,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1155,0.4624,0.1156,-1.879996463655311,0,mean,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.2006210726653464,5,9999,20260907,0.010845167363951818,-0.010248058753813523,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013438764346210812,0.19927719623072535,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8099,0.81,0.81,0.6698580646424842,0,mean,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.19927719623072535,5,9999,20260907,0.001984084836844837,-0.007164890720347496,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0026292998016980073,0.20190649603242336,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2680,0.6423000000000001,0.2681,-1.3194183034639724,0,mean,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.211316598439095,5,9999,20260907,0.0012281508641578953,-0.004162354320720346,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00016342817359593642,0.21993195475893004,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3808,0.7618,0.3809,-4.0769898737122094,0,median,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.21993195475893004,5,9999,20260907,0.0008990686894380373,-0.0027653925172483607,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007984256012313895,0.22406666773084588,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8406,0.8407,0.8407,-1.879996463655311,0,median,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.2006210726653464,5,9999,20260907,0.010827106569924971,0.0009618031536201901,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0053781517119303734,0.19927719623072535,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,528,0.1587,0.0529,0.6698580646424842,0,median,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.19927719623072535,5,9999,20260907,0.0009255142275328282,-0.006037627261187464,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004280635870944155,0.20190649603242336,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,283,0.1136,0.0284,-1.3194183034639724,0,median,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.211316598439095,5,9999,20260907,0.0013984322716127197,-0.018647774792130072,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0011837287030088937,0.21993195475893004,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5855,0.8414,0.5856,-4.0769898737122094,1,trimmed_mean_5pct,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.21993195475893004,5,9999,20260907,0.0016186711760716697,-0.007602207485689858,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0016999412219353368,0.22406666773084588,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4206,0.8414,0.4207,-1.879996463655311,1,trimmed_mean_5pct,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.2006210726653464,5,9999,20260907,0.01151937897298263,-0.006690650369592191,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005597461618642993,0.19927719623072535,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2072,0.8292,0.2073,0.6698580646424842,1,trimmed_mean_5pct,COMPUTED,last_hour,
150,9750,1800,25,0,9750,7950,two-sided,0.19927719623072535,5,9999,20260907,0.001972614345274613,-0.007525730045093318,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00289634007474748,0.20190649603242336,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2412,0.8292,0.2413,-1.3194183034639724,1,trimmed_mean_5pct,COMPUTED,last_hour,
30,9750,1950,5,0,9750,7800,two-sided,0.10561125675522479,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0041015351933894415,0.10150972156183535,log_ridge_harq,4,True,SECONDARY,,,,,,,3.8836155533075134,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10150972156183535,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00030613452067532464,0.10181585608251068,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.3015814800445893,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10801813440369441,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.007064261979924028,0.10095387242377038,lightgbm_qlike,4,True,SECONDARY,,,,,,,6.539885195131103,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10095387242377038,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004687151987857213,0.1056410244116276,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.642864979148226,0,mean,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10561125675522479,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003627655023356491,0.10150972156183535,log_ridge_harq,4,True,SECONDARY,,,,,,,3.8836155533075134,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10150972156183535,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-4.471446931743339e-05,0.10181585608251068,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.3015814800445893,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10801813440369441,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005409350445741562,0.10095387242377038,lightgbm_qlike,4,True,SECONDARY,,,,,,,6.539885195131103,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10095387242377038,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002508926490240787,0.1056410244116276,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.642864979148226,0,median,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10561125675522479,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0041015351933894415,0.10150972156183535,log_ridge_harq,4,True,SECONDARY,,,,,,,3.8836155533075134,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10150972156183535,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00030613452067532464,0.10181585608251068,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.3015814800445893,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10801813440369441,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.007064261979924028,0.10095387242377038,lightgbm_qlike,4,True,SECONDARY,,,,,,,6.539885195131103,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
30,9750,1950,5,0,9750,7800,two-sided,0.10095387242377038,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004687151987857213,0.1056410244116276,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.642864979148226,0,trimmed_mean_5pct,NO VERIFICABLE,weekly_expiration,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10335215359716605,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022419515023354153,0.10559410509950147,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.169235399848398,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10559410509950147,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0025925969842233443,0.10300150811527813,log_ridge_harq,4,True,SECONDARY,,,,,,,2.455247839621669,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.09864663967351689,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004307397343736877,0.09433924232978001,lightgbm_qlike,4,True,SECONDARY,,,,,,,4.366491710201924,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.09433924232978001,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002339439921429043,0.09667868225120906,lightgbm_qlike,4,True,SECONDARY,,,,,,,-2.4798163136090325,0,mean,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10335215359716605,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022419515023354153,0.10559410509950147,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.169235399848398,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10559410509950147,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0025925969842233443,0.10300150811527813,log_ridge_harq,4,True,SECONDARY,,,,,,,2.455247839621669,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.09864663967351689,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004307397343736877,0.09433924232978001,lightgbm_qlike,4,True,SECONDARY,,,,,,,4.366491710201924,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.09433924232978001,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.002339439921429043,0.09667868225120906,lightgbm_qlike,4,True,SECONDARY,,,,,,,-2.4798163136090325,0,median,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10335215359716605,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0022419515023354153,0.10559410509950147,log_ridge_harq,4,True,SECONDARY,,,,,,,-2.169235399848398,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
6,9750,390,1,0,9750,9360,two-sided,0.10559410509950147,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0025925969842233443,0.10300150811527813,log_ridge_harq,4,True,SECONDARY,,,,,,,2.455247839621669,0,trimmed_mean_5pct,NO VERIFICABLE,third_friday,insufficient finite sessions
