asset,session_date,origins,used_all_fallback,missing_bar_grid,duplicates__raw_rows,duplicates__conflicting_ids_audit_only,duplicates__later_distinct_versions_ignored,duplicates__first_available_tie_conflicts_audit_only,duplicates__unorderable_clock_rows,duplicates__exact_duplicate_rows_removed,duplicates__selected_rows,legacy_duplicates__raw_rows,legacy_duplicates__conflicting_ids_audit_only,legacy_duplicates__later_distinct_versions_ignored,legacy_duplicates__first_available_tie_conflicts_audit_only,legacy_duplicates__unorderable_clock_rows,legacy_duplicates__exact_duplicate_rows_removed,legacy_duplicates__selected_rows,iv__raw_asset_rows,iv__iv_null_rows,iv__iv_nonfinite_nonnull_rows,iv__iv_below_003_rows,iv__iv_above_3_rows,iv__iv_rejected_total_rows,iv__iv_rejected_percent,iv__old_iv_eligible_rows,iv__new_iv_eligible_rows,iv__newly_rejected_within_old_iv_range,legacy__base_valid_rows,legacy__calendar_valid_rows,legacy__created_before_executed_rows,legacy__numeric_valid_rows,legacy__nonfinite_multivol_rows,legacy__ambiguous_side_rows,legacy__signed_rows,iv_only__base_valid_rows,iv_only__calendar_valid_rows,iv_only__created_before_executed_rows,iv_only__numeric_valid_rows,iv_only__nonfinite_multivol_rows,iv_only__ambiguous_side_rows,iv_only__signed_rows,production__base_valid_rows,production__calendar_valid_rows,production__created_before_executed_rows,production__numeric_valid_rows,production__nonfinite_multivol_rows,production__ambiguous_side_rows,production__signed_rows,target_mask__missing_bar_keys,target_mask__quality_excluded_keys,target_mask__unobserved_target_bar_keys
MSFT,2025-05-08,65,false,false,84858,0,0,0,0,0,84858,84858,0,0,0,0,0,84858,84858,0,0,0,56,56,0.06599259940135285,84858,84802,56,83555,74833,0,74833,0,0,57970,83499,74777,0,74777,0,0,57914,83499,74777,0,74777,0,0,57914,0,0,0
MSFT,2025-05-09,65,false,false,56935,0,0,0,0,0,56935,56935,0,0,0,0,0,56935,56935,1,0,16324,7,16332,28.685342934925792,56899,40603,16296,55054,48774,0,48774,0,0,36636,39055,32775,0,32775,0,0,23186,39055,32775,0,32775,0,0,23186,0,0,0
MSFT,2025-05-12,65,false,false,85691,0,0,0,0,0,85691,85691,0,0,0,0,0,85691,85691,0,0,0,0,0,0.0,85691,85691,0,84589,72268,0,72268,0,0,56327,84589,72268,0,72268,0,0,56327,84589,72268,0,72268,0,0,56327,0,0,0
MSFT,2025-05-13,65,false,false,75345,0,0,0,0,0,75345,75345,0,0,0,0,0,75345,75345,0,0,0,0,0,0.0,75345,75345,0,74402,63551,0,63551,0,0,49542,74402,63551,0,63551,0,0,49542,74402,63551,0,63551,0,0,49542,0,0,0
MSFT,2025-05-14,65,false,false,89353,0,0,0,0,0,89353,89353,0,0,0,0,0,89353,89353,0,0,0,15,15,0.016787349053753092,89353,89338,15,87157,76571,0,76571,0,0,55906,87142,76556,0,76556,0,0,55903,87142,76556,0,76556,0,0,55903,0,0,0
MSFT,2025-05-15,65,false,false,81518,0,0,0,0,0,81518,81518,0,0,0,0,0,81518,81518,0,0,0,2,2,0.002453445864716995,81518,81516,2,80234,70249,0,70249,0,0,57760,80232,70247,0,70247,0,0,57758,80232,70247,0,70247,0,0,57758,0,0,0
MSFT,2025-05-16,65,false,false,68776,0,0,0,0,0,68776,68776,0,0,0,0,0,68776,68776,5,0,21545,5,21555,31.34087472374084,68721,47221,21500,66380,59006,0,59006,0,0,46457,45368,37994,0,37994,0,0,28475,45368,37994,0,37994,0,0,28475,0,0,0
MSFT,2025-05-19,65,false,false,71782,0,0,0,0,0,71782,71782,0,0,0,0,0,71782,71782,0,0,0,0,0,0.0,71782,71782,0,70611,64215,0,64215,0,0,50385,70611,64215,0,64215,0,0,50385,70611,64215,0,64215,0,0,50385,0,0,0
MSFT,2025-05-20,65,false,false,44087,0,0,0,0,0,44087,44087,0,0,0,0,0,44087,44087,0,0,0,0,0,0.0,44087,44087,0,43492,38150,0,38150,0,0,30354,43492,38150,0,38150,0,0,30354,43492,38150,0,38150,0,0,30354,0,0,0
MSFT,2025-05-21,65,false,false,54002,0,0,0,0,0,54002,54002,0,0,0,0,0,54002,54002,0,0,0,3,3,0.00555534980185919,54002,53999,3,53315,48315,0,48315,0,0,39342,53312,48312,0,48312,0,0,39339,53312,48312,0,48312,0,0,39339,0,0,0
MSFT,2025-05-22,65,false,false,61206,0,0,0,0,0,61206,61206,0,0,0,0,0,61206,61206,0,0,0,3,3,0.004901480247034604,61205,61203,2,60393,53771,0,53771,0,0,44813,60391,53769,0,53769,0,0,44811,60391,53769,0,53769,0,0,44811,0,0,0
MSFT,2025-05-23,65,false,false,54629,0,0,0,0,0,54629,54629,0,0,0,0,0,54629,54629,7,0,17298,2,17307,31.68097530615607,54619,37322,17297,53095,46664,0,46664,0,0,36510,36189,29758,0,29758,0,0,21991,36189,29758,0,29758,0,0,21991,0,0,0
MSFT,2025-05-27,65,false,false,53267,0,0,0,0,0,53267,53267,0,0,0,0,0,53267,53267,0,0,0,0,0,0.0,53267,53267,0,52553,44159,0,44159,0,0,33636,52553,44159,0,44159,0,0,33636,52553,44159,0,44159,0,0,33636,0,0,0
MSFT,2025-05-28,65,false,false,43829,0,0,0,0,0,43829,43829,0,0,0,0,0,43829,43829,0,0,0,1,1,0.002281594378151452,43829,43828,1,43215,35297,0,35297,0,0,27838,43214,35296,0,35296,0,0,27837,43214,35296,0,35296,0,0,27837,0,0,0
MSFT,2025-05-29,65,false,false,40574,0,0,0,0,0,40574,40574,0,0,0,0,0,40574,40574,0,0,0,3,3,0.0073938975698723325,40573,40571,2,39839,33681,0,33681,0,0,25977,39837,33679,0,33679,0,0,25975,39837,33679,0,33679,0,0,25975,0,0,0
MSFT,2025-05-30,65,false,false,56996,0,0,0,0,0,56996,56996,0,0,0,0,0,56996,56996,24,0,15568,1,15593,27.358060214751912,56968,41403,15565,55139,48559,0,48559,0,0,36841,40008,33428,0,33428,0,0,24444,40008,33428,0,33428,0,0,24444,0,0,0
MSFT,2025-06-02,65,false,false,40605,0,0,0,0,0,40605,40605,0,0,0,0,0,40605,40605,0,0,0,0,0,0.0,40605,40605,0,40061,35624,0,35624,0,0,28118,40061,35624,0,35624,0,0,28118,40061,35624,0,35624,0,0,28118,0,0,0
MSFT,2025-06-03,65,false,false,42190,0,0,0,0,0,42190,42190,0,0,0,0,0,42190,42190,0,0,0,0,0,0.0,42190,42190,0,41514,35465,0,35465,0,0,28041,41514,35465,0,35465,0,0,28041,41514,35465,0,35465,0,0,28041,0,0,0
MSFT,2025-06-04,65,false,false,43037,0,0,0,0,0,43037,43037,0,0,0,0,0,43037,43037,0,0,0,0,0,0.0,43037,43037,0,42540,35655,0,35655,0,0,25542,42540,35655,0,35655,0,0,25542,42540,35655,0,35655,0,0,25542,0,0,0
MSFT,2025-06-05,65,false,false,58081,0,0,0,0,0,58081,58081,0,0,0,0,0,58081,58081,0,0,0,0,0,0.0,58081,58081,0,57290,48534,0,48534,0,0,36240,57290,48534,0,48534,0,0,36240,57290,48534,0,48534,0,0,36240,0,0,0
MSFT,2025-06-06,65,false,false,67490,0,0,0,0,0,67490,67490,0,0,0,0,0,67490,67490,22,0,19910,4,19936,29.539190991257964,67141,47554,19587,65269,57230,0,57230,0,0,41308,46004,37965,0,37965,0,0,25942,46004,37965,0,37965,0,0,25942,0,0,0
MSFT,2025-06-09,65,false,false,51630,0,0,0,0,0,51630,51630,0,0,0,0,0,51630,51630,1,0,0,3,4,0.007747433662599264,51629,51626,3,50968,45739,0,45739,0,0,35892,50965,45736,0,45736,0,0,35892,50965,45736,0,45736,0,0,35892,0,0,0
MSFT,2025-06-10,65,false,false,47582,0,0,0,0,0,47582,47582,0,0,0,0,0,47582,47582,0,0,0,3,3,0.006304905216258249,47582,47579,3,46865,40004,0,40004,0,0,31021,46862,40001,0,40001,0,0,31018,46862,40001,0,40001,0,0,31018,0,0,0
MSFT,2025-06-11,65,false,false,62297,0,0,0,0,0,62297,62297,0,0,0,0,0,62297,62297,0,0,0,5,5,0.00802606867104355,62297,62292,5,61446,54359,0,54359,0,0,43016,61441,54354,0,54354,0,0,43012,61441,54354,0,54354,0,0,43012,0,0,0
MSFT,2025-06-12,65,false,false,81524,0,0,0,0,0,81524,81524,0,0,0,0,0,81524,81524,0,0,0,4,4,0.004906530592218242,81524,81520,4,80429,69895,0,69895,0,0,53341,80426,69892,0,69892,0,0,53338,80426,69892,0,69892,0,0,53338,0,0,0
MSFT,2025-06-13,65,false,false,62712,0,0,0,0,0,62712,62712,0,0,0,0,0,62712,62712,2,0,19616,0,19618,31.282689118510014,62687,43094,19593,61142,54212,0,54212,0,0,41888,41890,34960,0,34960,0,0,25575,41890,34960,0,34960,0,0,25575,0,0,0
MSFT,2025-06-16,65,false,false,43965,0,0,0,0,0,43965,43965,0,0,0,0,0,43965,43965,0,0,0,4,4,0.009098146252701013,43965,43961,4,43375,36417,0,36417,0,0,26685,43371,36413,0,36413,0,0,26681,43371,36413,0,36413,0,0,26681,0,0,0
MSFT,2025-06-17,65,false,false,40799,0,0,0,0,0,40799,40799,0,0,0,0,0,40799,40799,0,0,0,3,3,0.0073531214000343145,40799,40796,3,40235,34886,0,34886,0,0,26416,40232,34883,0,34883,0,0,26413,40232,34883,0,34883,0,0,26413,0,0,0
MSFT,2025-06-18,65,false,false,38051,0,0,0,0,0,38051,38051,0,0,0,0,0,38051,38051,0,0,0,26,26,0.0683293474547318,38044,38025,19,37254,32143,0,32143,0,0,24599,37245,32134,0,32134,0,0,24591,37245,32134,0,32134,0,0,24591,0,0,0
MSFT,2025-06-20,65,false,false,54835,0,0,0,0,0,54835,54835,0,0,0,0,0,54835,54835,16,0,18367,5,18388,33.53332725449074,54769,36447,18322,52926,47338,0,47338,0,0,33793,35189,29601,0,29601,0,0,19838,35189,29601,0,29601,0,0,19838,0,0,0
MSFT,2025-06-23,65,false,false,66002,0,0,0,0,0,66002,66002,0,0,0,0,0,66002,66002,0,0,0,0,0,0.0,66002,66002,0,65230,58408,0,58408,0,0,44882,65230,58408,0,58408,0,0,44882,65230,58408,0,58408,0,0,44882,0,0,0
MSFT,2025-06-24,65,false,false,61128,0,0,0,0,0,61128,61128,0,0,0,0,0,61128,61128,0,0,0,0,0,0.0,61128,61128,0,60630,50274,0,50274,0,0,36922,60630,50274,0,50274,0,0,36922,60630,50274,0,50274,0,0,36922,0,0,0
MSFT,2025-06-25,65,false,false,52245,0,0,0,0,0,52245,52245,0,0,0,0,0,52245,52245,0,0,0,0,0,0.0,52245,52245,0,51729,43309,0,43309,0,0,32758,51729,43309,0,43309,0,0,32758,51729,43309,0,43309,0,0,32758,0,0,0
MSFT,2025-06-26,65,false,false,69560,0,0,0,0,0,69560,69560,0,0,0,0,0,69560,69560,0,0,0,4,4,0.005750431282346176,69556,69556,0,68329,60248,0,60248,0,0,45642,68329,60248,0,60248,0,0,45642,68329,60248,0,60248,0,0,45642,0,0,0
MSFT,2025-06-27,65,false,false,70320,0,0,0,0,0,70320,70320,0,0,0,0,0,70320,70320,11,0,18653,3,18667,26.545790671217294,69491,51653,17838,67812,58259,0,58259,0,0,43216,50263,40710,0,40710,0,0,28783,50263,40710,0,40710,0,0,28783,0,0,0
MSFT,2025-06-30,65,false,false,47618,0,0,0,0,0,47618,47618,0,0,0,0,0,47618,47618,0,0,0,3,3,0.006300138603049267,47618,47615,3,46973,40703,0,40703,0,0,30649,46970,40700,0,40700,0,0,30646,46970,40700,0,40700,0,0,30646,0,0,0
MSFT,2025-07-01,65,false,false,45826,0,0,0,0,0,45826,45826,0,0,0,0,0,45826,45826,0,0,0,0,0,0.0,45826,45826,0,45363,38985,0,38985,0,0,29297,45363,38985,0,38985,0,0,29297,45363,38985,0,38985,0,0,29297,0,0,0
MSFT,2025-07-02,65,false,false,43904,0,0,0,0,0,43904,43904,0,0,0,0,0,43904,43904,1,0,0,3,4,0.009110787172011662,43903,43900,3,43226,38301,0,38301,0,0,29213,43223,38298,0,38298,0,0,29211,43223,38298,0,38298,0,0,29211,0,0,0
MSFT,2025-07-03,29,false,false,56951,0,0,0,0,0,56951,56951,0,0,0,0,0,56951,56951,26,0,21351,0,21377,37.53577636915945,50304,35574,14730,49253,44164,0,44164,0,0,32955,34899,29810,0,29810,0,0,21273,34899,29810,0,29810,0,0,21273,0,0,0
MSFT,2025-07-07,65,false,false,32597,0,0,0,0,0,32597,32597,0,0,0,0,0,32597,32597,0,0,0,0,0,0.0,32597,32597,0,32121,27268,0,27268,0,0,19809,32121,27268,0,27268,0,0,19809,32121,27268,0,27268,0,0,19809,0,0,0
MSFT,2025-07-08,65,false,false,30293,0,0,0,0,0,30293,30293,0,0,0,0,0,30293,30293,0,0,0,0,0,0.0,30293,30293,0,29798,23998,0,23998,0,0,17567,29798,23998,0,23998,0,0,17567,29798,23998,0,23998,0,0,17567,0,0,0
MSFT,2025-07-09,65,false,false,74657,0,0,0,0,0,74657,74657,0,0,0,0,0,74657,74657,0,0,0,0,0,0.0,74657,74657,0,73574,63602,0,63602,0,0,49168,73574,63602,0,63602,0,0,49168,73574,63602,0,63602,0,0,49168,0,0,0
MSFT,2025-07-10,65,false,false,53760,0,0,0,0,0,53760,53760,0,0,0,0,0,53760,53760,0,0,0,2,2,0.003720238095238095,53760,53758,2,52778,43810,0,43810,0,0,33325,52776,43808,0,43808,0,0,33323,52776,43808,0,43808,0,0,33323,0,0,0
MSFT,2025-07-11,65,false,false,59490,0,0,0,0,0,59490,59490,0,0,0,0,0,59490,59490,4,0,20441,2,20447,34.37048243402253,58911,39043,19868,57550,50246,0,50246,0,0,37358,38088,30784,0,30784,0,0,21448,38088,30784,0,30784,0,0,21448,0,0,0
MSFT,2025-07-14,65,false,false,30709,0,0,0,0,0,30709,30709,0,0,0,0,0,30709,30709,0,0,0,6,6,0.019538246116773586,30709,30703,6,30320,25391,0,25391,0,0,19221,30314,25385,0,25385,0,0,19216,30314,25385,0,25385,0,0,19216,0,0,0
MSFT,2025-07-15,65,false,false,53664,0,0,0,0,0,53664,53664,0,0,0,0,0,53664,53664,0,0,0,3,3,0.005590339892665474,53663,53661,2,52983,45721,0,45721,0,0,34386,52981,45719,0,45719,0,0,34384,52981,45719,0,45719,0,0,34384,0,0,0
MSFT,2025-07-16,65,false,false,38251,0,0,0,0,0,38251,38251,0,0,0,0,0,38251,38251,0,0,0,1,1,0.002614310736974197,38251,38250,1,37441,31776,0,31776,0,0,24485,37440,31775,0,31775,0,0,24485,37440,31775,0,31775,0,0,24485,0,0,0
MSFT,2025-07-17,65,false,false,78403,0,0,0,0,0,78403,78403,0,0,0,0,0,78403,78403,0,0,0,19,19,0.02423376656505491,78402,78384,18,77300,65916,0,65916,0,0,47754,77282,65898,0,65898,0,0,47740,77282,65898,0,65898,0,0,47740,0,0,0
MSFT,2025-07-18,65,false,false,61325,0,0,0,0,0,61325,61325,0,0,0,0,0,61325,61325,16,0,20131,3,20150,32.85772523440685,56339,41175,15164,54994,46704,0,46704,0,0,34911,40251,31961,0,31961,0,0,22860,40251,31961,0,31961,0,0,22860,0,0,0
MSFT,2025-07-21,65,false,false,40799,0,0,0,0,0,40799,40799,0,0,0,0,0,40799,40799,0,0,0,5,5,0.012255202333390525,40799,40794,5,40300,34778,0,34778,0,0,26438,40295,34773,0,34773,0,0,26434,40295,34773,0,34773,0,0,26434,0,0,0
MSFT,2025-07-22,65,false,false,36320,0,0,0,0,0,36320,36320,0,0,0,0,0,36320,36320,0,0,0,0,0,0.0,36320,36320,0,35806,30789,0,30789,0,0,22827,35806,30789,0,30789,0,0,22827,35806,30789,0,30789,0,0,22827,0,0,0
MSFT,2025-07-23,65,false,false,49884,0,0,0,0,0,49884,49884,0,0,0,0,0,49884,49884,0,0,0,0,0,0.0,49884,49884,0,49249,44231,0,44231,0,0,35236,49249,44231,0,44231,0,0,35236,49249,44231,0,44231,0,0,35236,0,0,0
MSFT,2025-07-24,65,false,false,53145,0,0,0,0,0,53145,53145,0,0,0,0,0,53145,53145,0,0,0,3,3,0.005644933672029354,53145,53142,3,52411,45942,0,45942,0,0,34257,52409,45940,0,45940,0,0,34255,52409,45940,0,45940,0,0,34255,0,0,0
MSFT,2025-07-25,65,false,false,72495,0,0,0,0,0,72495,72495,0,0,0,0,0,72495,72495,38,0,26470,1,26509,36.56665976963929,70466,45986,24480,68474,60962,0,60962,0,0,43153,44866,37354,0,37354,0,0,23389,44866,37354,0,37354,0,0,23389,0,0,0
MSFT,2025-07-28,65,false,false,38566,0,0,0,0,0,38566,38566,0,0,0,0,0,38566,38566,0,0,0,0,0,0.0,38566,38566,0,38280,32077,0,32077,0,0,20311,38280,32077,0,32077,0,0,20311,38280,32077,0,32077,0,0,20311,0,0,0
MSFT,2025-07-29,65,false,false,37330,0,0,0,0,0,37330,37330,0,0,0,0,0,37330,37330,0,0,0,1,1,0.002678810608090008,37330,37329,1,36960,31261,0,31261,0,0,20707,36959,31260,0,31260,0,0,20706,36959,31260,0,31260,0,0,20706,0,0,0
MSFT,2025-07-30,65,false,false,83570,0,0,0,0,0,83570,83570,0,0,0,0,0,83570,83570,0,0,0,0,0,0.0,83570,83570,0,81363,73792,0,73792,0,0,44288,81363,73792,0,73792,0,0,44288,81363,73792,0,73792,0,0,44288,0,0,0
MSFT,2025-07-31,65,false,false,228219,0,0,0,0,0,228219,228219,0,0,0,0,0,228219,228219,73,0,0,10,83,0.03636857579780824,228145,228136,9,223891,194529,0,194529,0,0,144082,223886,194524,0,194524,0,0,144078,223886,194524,0,194524,0,0,144078,0,0,0
MSFT,2025-08-01,65,false,false,123797,0,0,0,0,0,123797,123797,0,0,0,0,0,123797,123797,3,0,42133,3,42139,34.03878930830311,123791,81658,42133,120052,108652,0,108652,0,0,80293,78566,67166,0,67166,0,0,47310,78566,67166,0,67166,0,0,47310,0,0,0
MSFT,2025-08-04,65,false,false,80584,0,0,0,0,0,80584,80584,0,0,0,0,0,80584,80584,0,0,0,2,2,0.002481882259505609,80584,80582,2,79332,70299,0,70299,0,0,53777,79330,70297,0,70297,0,0,53775,79330,70297,0,70297,0,0,53775,0,0,0
MSFT,2025-08-05,65,false,false,52382,0,0,0,0,0,52382,52382,0,0,0,0,0,52382,52382,0,0,0,2,2,0.0038181054560726966,52382,52380,2,51845,43573,0,43573,0,0,33256,51843,43571,0,43571,0,0,33254,51843,43571,0,43571,0,0,33254,0,0,0
MSFT,2025-08-06,65,false,false,49499,0,0,0,0,0,49499,49499,0,0,0,0,0,49499,49499,0,0,0,2,2,0.004040485666377098,49498,49497,1,48837,42042,0,42042,0,0,31578,48837,42042,0,42042,0,0,31578,48837,42042,0,42042,0,0,31578,0,0,0
MSFT,2025-08-07,65,false,false,73599,0,0,0,0,0,73599,73599,0,0,0,0,0,73599,73599,0,0,0,2,2,0.002717428225926983,73598,73597,1,72362,62857,0,62857,0,0,47739,72361,62856,0,62856,0,0,47738,72361,62856,0,62856,0,0,47738,0,0,0
MSFT,2025-08-08,65,false,false,65038,0,0,0,0,0,65038,65038,0,0,0,0,0,65038,65038,7,0,22178,1,22186,34.11236507887696,64914,42852,22062,63365,55763,0,55763,0,0,40923,41680,34078,0,34078,0,0,23438,41680,34078,0,34078,0,0,23438,0,0,0
MSFT,2025-08-11,65,false,false,66469,0,0,0,0,0,66469,66469,0,0,0,0,0,66469,66469,0,0,0,9,9,0.013540146534474717,66469,66460,9,65563,57416,0,57416,0,0,42267,65554,57407,0,57407,0,0,42261,65554,57407,0,57407,0,0,42261,0,0,0
MSFT,2025-08-12,65,false,false,64761,0,0,0,0,0,64761,64761,0,0,0,0,0,64761,64761,0,0,0,2,2,0.003088278439184077,64761,64759,2,64150,57387,0,57387,0,0,42674,64148,57385,0,57385,0,0,42672,64148,57385,0,57385,0,0,42672,0,0,0
MSFT,2025-08-13,65,false,false,70055,0,0,0,0,0,70055,70055,0,0,0,0,0,70055,70055,0,0,0,11,11,0.015701948469060024,70051,70044,7,69371,61478,0,61478,0,0,45999,69364,61471,0,61471,0,0,45994,69364,61471,0,61471,0,0,45994,0,0,0
MSFT,2025-08-14,65,false,false,69929,0,0,0,0,0,69929,69929,0,0,0,0,0,69929,69929,0,0,0,22,22,0.03146048134536458,69926,69907,19,69105,60947,0,60947,0,0,46395,69088,60930,0,60930,0,0,46383,69088,60930,0,60930,0,0,46383,0,0,0
MSFT,2025-08-15,65,false,false,72533,0,0,0,0,0,72533,72533,0,0,0,0,0,72533,72533,53,0,22765,4,22822,31.46429900872706,72404,49711,22693,69321,62078,0,62078,0,0,45854,47190,39947,0,39947,0,0,28416,47190,39947,0,39947,0,0,28416,0,0,0
MSFT,2025-08-18,65,false,false,79362,0,0,0,0,0,79362,79362,0,0,0,0,0,79362,79362,0,0,0,0,0,0.0,79362,79362,0,78498,69138,0,69138,0,0,51828,78498,69138,0,69138,0,0,51828,78498,69138,0,69138,0,0,51828,0,0,0
MSFT,2025-08-19,65,false,false,64213,0,0,0,0,0,64213,64213,0,0,0,0,0,64213,64213,0,0,0,0,0,0.0,64213,64213,0,63572,54285,0,54285,0,0,38832,63572,54285,0,54285,0,0,38832,63572,54285,0,54285,0,0,38832,0,0,0
MSFT,2025-08-20,65,false,false,65404,0,0,0,0,0,65404,65404,0,0,0,0,0,65404,65404,0,0,0,5,5,0.0076447923674393,65404,65399,5,64653,55755,0,55755,0,0,42021,64648,55750,0,55750,0,0,42016,64648,55750,0,55750,0,0,42016,0,0,0
MSFT,2025-08-21,65,false,false,49935,0,0,0,0,0,49935,49935,0,0,0,0,0,49935,49935,1,0,0,16,17,0.03404425753479524,49927,49918,9,49112,40196,0,40196,0,0,29554,49103,40187,0,40187,0,0,29550,49103,40187,0,40187,0,0,29550,0,0,0
MSFT,2025-08-22,65,false,false,76856,0,0,0,0,0,76856,76856,0,0,0,0,0,76856,76856,2,0,24974,1,24977,32.498438638492765,76827,51879,24948,74600,64391,0,64391,0,0,48269,50079,39870,0,39870,0,0,28784,50079,39870,0,39870,0,0,28784,0,0,0
MSFT,2025-08-25,65,false,false,43697,0,0,0,0,0,43697,43697,0,0,0,0,0,43697,43697,0,0,0,0,0,0.0,43697,43697,0,43122,36946,0,36946,0,0,26317,43122,36946,0,36946,0,0,26317,43122,36946,0,36946,0,0,26317,0,0,0
MSFT,2025-08-26,65,false,false,73510,0,0,0,0,0,73510,73510,0,0,0,0,0,73510,73510,1,0,0,0,1,0.0013603591348115903,73509,73509,0,72746,64280,0,64280,0,0,45791,72746,64280,0,64280,0,0,45791,72746,64280,0,64280,0,0,45791,0,0,0
MSFT,2025-08-27,65,false,false,63811,0,0,0,0,0,63811,63811,0,0,0,0,0,63811,63811,0,0,0,0,0,0.0,63811,63811,0,62938,56399,0,56399,0,0,43391,62938,56399,0,56399,0,0,43391,62938,56399,0,56399,0,0,43391,0,0,0
MSFT,2025-08-28,65,false,false,55771,0,0,0,0,0,55771,55771,0,0,0,0,0,55771,55771,0,0,0,5,5,0.00896523282709652,55770,55766,4,55143,48289,0,48289,0,0,35184,55142,48288,0,48288,0,0,35184,55142,48288,0,48288,0,0,35184,0,0,0
MSFT,2025-08-29,65,false,false,57320,0,0,0,0,0,57320,57320,0,0,0,0,0,57320,57320,1,0,17229,1,17231,30.06106071179344,57293,40089,17204,55432,50198,0,50198,0,0,37066,38619,33385,0,33385,0,0,23824,38619,33385,0,33385,0,0,23824,0,0,0
MSFT,2025-09-02,65,false,false,46137,0,0,0,0,0,46137,46137,0,0,0,0,0,46137,46137,0,0,0,6,6,0.013004746732557384,46137,46131,6,45283,38569,0,38569,0,0,27586,45277,38563,0,38563,0,0,27580,45277,38563,0,38563,0,0,27580,0,0,0
MSFT,2025-09-03,65,false,false,35776,0,0,0,0,0,35776,35776,0,0,0,0,0,35776,35776,0,0,0,0,0,0.0,35776,35776,0,35422,29011,0,29011,0,0,20762,35422,29011,0,29011,0,0,20762,35422,29011,0,29011,0,0,20762,0,0,0
MSFT,2025-09-04,65,false,false,46396,0,0,0,0,0,46396,46396,0,0,0,0,0,46396,46396,0,0,0,0,0,0.0,46396,46396,0,45898,38332,0,38332,0,0,27567,45898,38332,0,38332,0,0,27567,45898,38332,0,38332,0,0,27567,0,0,0
MSFT,2025-09-05,65,false,false,124351,0,0,0,0,0,124351,124351,0,0,0,0,0,124351,124351,2,0,35696,4,35702,28.71066577671269,124347,88649,35698,122816,108516,0,108516,0,0,81078,87320,73020,0,73020,0,0,51264,87320,73020,0,73020,0,0,51264,0,0,0
MSFT,2025-09-08,65,false,false,51607,0,0,0,0,0,51607,51607,0,0,0,0,0,51607,51607,0,0,0,3,3,0.005813164880733234,51607,51604,3,51308,43115,0,43115,0,0,31625,51305,43112,0,43112,0,0,31622,51305,43112,0,43112,0,0,31622,0,0,0
MSFT,2025-09-09,65,false,false,41462,0,0,0,0,0,41462,41462,0,0,0,0,0,41462,41462,0,0,0,0,0,0.0,41462,41462,0,41115,35363,0,35363,0,0,26660,41115,35363,0,35363,0,0,26660,41115,35363,0,35363,0,0,26660,0,0,0
MSFT,2025-09-10,65,false,false,64826,0,0,0,0,0,64826,64826,0,0,0,0,0,64826,64826,0,0,0,0,0,0.0,64826,64826,0,64212,55960,0,55960,0,0,44975,64212,55960,0,55960,0,0,44975,64212,55960,0,55960,0,0,44975,0,0,0
MSFT,2025-09-11,65,false,false,65623,0,0,0,0,0,65623,65623,0,0,0,0,0,65623,65623,0,0,0,1,1,0.0015238559651341754,65623,65622,1,65073,55597,0,55597,0,0,42942,65073,55597,0,55597,0,0,42942,65073,55597,0,55597,0,0,42942,0,0,0
MSFT,2025-09-12,65,false,false,132303,0,0,0,0,0,132303,132303,0,0,0,0,0,132303,132303,7,0,48252,0,48259,36.47611921120458,131939,84044,47895,130000,117563,0,117563,0,0,90588,82633,70196,0,70196,0,0,49991,82633,70196,0,70196,0,0,49991,0,0,0
MSFT,2025-09-15,65,false,false,62164,0,0,0,0,0,62164,62164,0,0,0,0,0,62164,62164,0,0,0,3,3,0.0048259442764300884,62164,62161,3,61652,53570,0,53570,0,0,40157,61649,53567,0,53567,0,0,40154,61649,53567,0,53567,0,0,40154,0,0,0
MSFT,2025-09-16,65,false,false,62103,0,0,0,0,0,62103,62103,0,0,0,0,0,62103,62103,0,0,0,2,2,0.0032204563386631887,62103,62101,2,61528,51191,0,51191,0,0,38970,61526,51189,0,51189,0,0,38968,61526,51189,0,51189,0,0,38968,0,0,0
MSFT,2025-09-17,65,false,false,54103,0,0,0,0,0,54103,54103,0,0,0,0,0,54103,54103,0,0,0,1,1,0.0018483263404986785,54103,54102,1,53570,45661,0,45661,0,0,35649,53569,45660,0,45660,0,0,35648,53569,45660,0,45660,0,0,35648,0,0,0
MSFT,2025-09-18,65,false,false,62269,0,0,0,0,0,62269,62269,0,0,0,0,0,62269,62269,0,0,0,15,15,0.024089033066212722,62267,62254,13,61539,51386,0,51386,0,0,38219,61528,51375,0,51375,0,0,38209,61528,51375,0,51375,0,0,38209,0,0,0
MSFT,2025-09-19,65,false,false,88159,0,0,0,0,0,88159,88159,0,0,0,0,0,88159,88159,121,0,23820,55,23996,27.219002030422306,87992,64163,23829,86353,75472,0,75472,0,0,56277,62812,51931,0,51931,0,0,37391,62812,51931,0,51931,0,0,37391,0,0,0
MSFT,2025-09-22,65,false,false,60333,0,0,0,0,0,60333,60333,0,0,0,0,0,60333,60333,0,0,0,0,0,0.0,60333,60333,0,59655,52842,0,52842,0,0,39927,59655,52842,0,52842,0,0,39927,59655,52842,0,52842,0,0,39927,0,0,0
MSFT,2025-09-23,65,false,false,59536,0,0,0,0,0,59536,59536,0,0,0,0,0,59536,59536,0,0,0,0,0,0.0,59536,59536,0,59075,51670,0,51670,0,0,40230,59075,51670,0,51670,0,0,40230,59075,51670,0,51670,0,0,40230,0,0,0
