session_date,forecast__log_ridge_harq__B0,loss__log_ridge_harq__B0,forecast__log_ridge_harq__B1,loss__log_ridge_harq__B1,forecast__log_ridge_harq__B2,loss__log_ridge_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2024-11-11,5.2026467858594485e-06,0.3322340695091303,5.6679449649396505e-06,0.3182061755827944,5.371341723463448e-06,0.3186205495088421,3.994791282696259e-06,0.35226728069182306,3.9503056124081984e-06,0.35602225913762303,4.006107286898385e-06,0.35149322942406586,6.334527432635796e-06
2024-11-12,4.086311941155985e-06,0.34431004633509676,4.296268024045579e-06,0.34980873834652826,4.230104117689897e-06,0.3430359415463243,3.90971581234544e-06,0.35658538885113944,4.1461359083528945e-06,0.3524517190372538,3.9933333107078666e-06,0.3501800535094155,4.414296355158874e-06
2024-11-13,3.939318514831272e-06,0.2748384800635496,4.362935158445448e-06,0.2778328316290132,4.224551108343202e-06,0.2758183394797319,3.4273775986759546e-06,0.29482953038140164,3.581991336224074e-06,0.2912694976493452,3.365497450684924e-06,0.2965965268461765,4.206265516978734e-06
2024-11-14,3.6129226985212727e-06,0.8780304037792592,3.8855644237525785e-06,0.9056741871499324,3.865419086686414e-06,0.8892057156899323,3.5018109630510127e-06,0.9312723463968847,3.6888294695719253e-06,0.9538072383649201,3.5672250871486305e-06,1.0077703562212192,4.338165881953114e-06
2024-11-15,4.435181942750871e-06,0.3197967147623247,4.540822906388325e-06,0.32445799449605023,4.583674493787356e-06,0.32629539785344364,3.8175017384822815e-06,0.32841859622946146,3.891391617825322e-06,0.3305104224735947,3.77864921205342e-06,0.3283853900918696,4.4893234412086955e-06
2024-11-18,3.0346013264992366e-06,0.2891919137441605,3.12767677185621e-06,0.2882890427044011,3.126351823315109e-06,0.28928469673718366,2.947205462254922e-06,0.28757304080746166,3.0607137547088597e-06,0.28818369090112916,3.0210523615892826e-06,0.28608500187456826,2.8342113128321267e-06
2024-11-19,2.504812501204553e-06,0.27973977246261966,2.677124968834604e-06,0.28120277709248026,2.7016292130292037e-06,0.2808062772480914,2.2613468613535498e-06,0.2827946936104677,2.571643021356655e-06,0.28113054804517923,2.4715671242614913e-06,0.2814470501982312,2.205710218886882e-06
2024-11-20,2.6988406041451533e-06,0.3372909479698302,2.8637905283701165e-06,0.33614590738364286,2.8631220164958543e-06,0.3391635604216308,2.593943630957858e-06,0.33921268457988174,2.7135581342140437e-06,0.33890265439065576,2.721896742418653e-06,0.3391483026159962,2.6842416812789677e-06
2024-11-21,5.130950190431419e-06,0.32195306523146616,5.324125232215297e-06,0.32407402162011795,5.237306764274048e-06,0.32418337482964815,4.287586359621168e-06,0.3442862492541186,4.355812528495557e-06,0.3518215569361947,4.229576746955434e-06,0.3405106514992324,5.203150142372376e-06
2024-11-22,3.4052962754159406e-06,0.32285561410053404,3.533026279157491e-06,0.3152643701216562,3.6111401790135176e-06,0.3193450686341548,3.0807749710847306e-06,0.31658068009133655,3.0137561737269093e-06,0.3136151551009872,3.0282349192419404e-06,0.31643225810963954,3.2200070227671805e-06
2024-11-25,3.526993461330062e-06,0.28811747273890803,3.511314479487548e-06,0.28482731329203936,3.5224254653397367e-06,0.2841621375474294,3.174343967276195e-06,0.2877337352140911,3.1690936593028645e-06,0.28304114647602346,3.1142735084549105e-06,0.28021577190516206,2.9844775508868618e-06
2024-11-26,2.8760100471578414e-06,0.2957608238495982,2.880747673819814e-06,0.2904083197339054,2.6977731559009817e-06,0.2954531995043799,2.5802520517938316e-06,0.2875245390789493,2.53726876335086e-06,0.28976164316647496,2.4931010976097472e-06,0.2876519461789678,2.409747131821549e-06
2024-11-27,2.6142569067688394e-06,0.2672892531937946,2.6787050803264326e-06,0.25986095076464677,2.704344621052832e-06,0.27677312424031997,2.5508010655949925e-06,0.28424700393322716,2.4270561559564746e-06,0.28409473757542913,2.4966055920233255e-06,0.27684318412108916,2.7705382474029403e-06
2024-11-29,2.053097090974778e-06,0.25732562479648197,1.9887176534489445e-06,0.2575873723620045,1.987744199475762e-06,0.248868734817857,1.9924605303364073e-06,0.2512040861360471,2.0021899159527257e-06,0.2562200276097005,2.078017468206141e-06,0.24924777910850515,1.810337893464834e-06
2024-12-02,1.9404809123597596e-06,0.2879301270425619,1.923593990635611e-06,0.28896424875671456,1.9965642987712345e-06,0.28848077584428516,1.8265340026066174e-06,0.2995782659558137,1.9630893985524368e-06,0.3007959228161648,1.965494508044103e-06,0.29479897309314684,1.8500038563297706e-06
2024-12-03,1.8740342766852994e-06,0.4422660946076952,1.9004063164744184e-06,0.4358369107365911,1.931100233101019e-06,0.44765564356790427,1.8226151442429915e-06,0.44739638776580076,1.851228948924416e-06,0.4557667940729914,1.9123307837612724e-06,0.461442720751934,1.8268150550562175e-06
2024-12-04,1.7919309438018345e-06,0.3211564024491984,1.8621305699107827e-06,0.3218576980139628,1.8814032873720197e-06,0.3233262898258293,1.743842779071572e-06,0.32249743462591235,1.8125028179757017e-06,0.329292279412116,1.8428541369722765e-06,0.3273037449109421,1.6345468272562793e-06
2024-12-05,2.0001690125963817e-06,0.34924159090083656,2.12728939272494e-06,0.3471768286743376,2.139083927321754e-06,0.3512375268275451,1.9615451031352746e-06,0.35423537998254395,2.0676209478363703e-06,0.36013334376578104,2.1545123472762444e-06,0.3556973018444443,1.923788240472248e-06
2024-12-06,1.8792157561464346e-06,0.32424291041072834,1.8543270710146312e-06,0.33222188181877305,1.8690894478289718e-06,0.3182487892614367,1.8163967223487165e-06,0.32904620124276746,1.8643344369835703e-06,0.32257845791037204,1.8773157033121847e-06,0.3219939355314922,1.7731691813444624e-06
2024-12-09,3.2008275879301325e-06,0.30945857571101376,3.4388411580683352e-06,0.31089705822885816,3.3057439639700538e-06,0.3028499765159866,2.8321323207868185e-06,0.32876674730679706,3.1279363979834895e-06,0.32151928491291576,3.2402652620631354e-06,0.31992252457387144,3.451024527208209e-06
2024-12-10,2.9070323410894282e-06,0.31322569623947777,3.1413201471176357e-06,0.3142505852302266,3.07058258352985e-06,0.31014173338221734,2.8789233110730596e-06,0.32936778644611575,2.928504311635849e-06,0.3157615343313061,2.9734055077683147e-06,0.3175227462576115,3.0406384232590226e-06
2024-12-11,2.7190301515554647e-06,0.32403128858622726,2.9072057827879442e-06,0.335733352636229,2.6561265223887243e-06,0.32430352241692395,2.404605973505877e-06,0.322179690394139,2.5192483777780506e-06,0.3260651990017166,2.5103793708276025e-06,0.32461416251774494,2.194158629526537e-06
2024-12-12,2.61251130457727e-06,0.2580236266637277,2.789414686709108e-06,0.25977266921059444,2.7367564077554303e-06,0.26455983508655495,2.3844175699588935e-06,0.2609803946665126,2.434794575400321e-06,0.2649329056419239,2.5244934797846078e-06,0.2686616904936565,2.4120767192478724e-06
2024-12-13,2.7817071729776867e-06,0.26901813207803055,2.914747620218483e-06,0.2680508422814275,3.008050348596407e-06,0.2658490782085674,2.7177622288214126e-06,0.2758119471168672,2.8229904857483024e-06,0.27389343208073363,2.9272406997818e-06,0.2703997549157851,3.0719447226461015e-06
2024-12-16,2.855866965301977e-06,0.3328357697508141,2.8155398865442102e-06,0.33639265172788674,2.788909129728214e-06,0.34046411301987,2.6775316329240356e-06,0.3483633062978087,2.6800250937651626e-06,0.3485610791984864,2.732713012324557e-06,0.34619549538502853,3.013632484726469e-06
2024-12-17,5.0721327703190775e-06,0.3294310854311043,5.342720027105244e-06,0.32958866089582384,5.203444459594002e-06,0.32718506748755266,4.211017685632537e-06,0.3536676180213532,4.210545696927211e-06,0.3499787647791332,4.364083873949484e-06,0.34462075927923896,5.612320369196953e-06
